bearing_id,step_id,phase,event_flag,event_confirm_step,candidate_start_step,event_strength,value,reference_mean,reference_std,threshold,provenance,gap_before_step,position
Bearing3_1,103,ALARMED,1,24,20,0.21123845748523415,0.5103733986616135,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,103
Bearing3_1,104,ALARMED,1,24,20,0.2563873140415967,0.5107805132865906,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,104
Bearing3_1,105,ALARMED,1,24,20,-0.8769975482479089,0.5005605965852737,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,105
Bearing3_1,106,ALARMED,1,24,20,0.02452204869381762,0.508689746260643,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,106
Bearing3_1,107,ALARMED,1,24,20,-1.4963735605736255,0.49497558176517487,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,107
Bearing3_1,108,ALARMED,1,24,20,-0.29982557851188296,0.5057650506496429,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,108
Bearing3_1,109,ALARMED,1,24,20,-1.481527203291595,0.4951094537973404,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,109
Bearing3_1,110,ALARMED,1,24,20,-0.2692421486122233,0.5060408264398575,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,110
Bearing3_1,111,ALARMED,1,24,20,0.7041609852185341,0.5148181617259979,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,111
Bearing3_1,112,ALARMED,1,24,20,-2.1294110639557258,0.48926737904548645,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,112
Bearing3_1,113,ALARMED,1,24,20,-1.3550770237653584,0.4962496757507324,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,113
Bearing3_1,114,ALARMED,1,24,20,-1.2023036446459043,0.49762725830078125,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,114
Bearing3_1,115,ALARMED,1,24,20,-1.0280440302881417,0.4991985857486725,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,115
Bearing3_1,116,ALARMED,1,24,20,-4.0800148526584366,0.4716784656047821,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,116
Bearing3_1,117,ALARMED,1,24,20,-2.845237170088847,0.48281265795230865,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,117
Bearing3_1,118,ALARMED,1,24,20,-2.2268444149517777,0.4883888065814972,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,118
Bearing3_1,119,ALARMED,1,24,20,-2.725170725889913,0.48389531672000885,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,119
Bearing3_1,120,ALARMED,1,24,20,-3.5241027211273668,0.47669121623039246,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,120
Bearing3_1,121,ALARMED,1,24,20,-2.3383804833392867,0.48738306760787964,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,121
Bearing3_1,122,ALARMED,1,24,20,-1.6362158682625485,0.4937146008014679,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,122
Bearing3_1,123,ALARMED,1,24,20,-2.3079176883552086,0.487657755613327,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,123
Bearing3_1,124,ALARMED,1,24,20,-3.7936969694566733,0.47426024079322815,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,124
Bearing3_1,125,ALARMED,1,24,20,-3.2404735092632997,0.4792487472295761,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,125
Bearing3_1,126,ALARMED,1,24,20,-3.456826446493712,0.4772978574037552,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,126
Bearing3_1,127,ALARMED,1,24,20,-6.279425675949285,0.45184601843357086,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,127
Bearing3_1,128,ALARMED,1,24,20,-4.283287990480203,0.4698455184698105,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,128
Bearing3_1,129,ALARMED,1,24,20,-2.4149985275316364,0.4866921901702881,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,129
Bearing3_1,130,ALARMED,1,24,20,-4.1801220021943735,0.4707757830619812,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,130
Bearing3_1,131,ALARMED,1,24,20,-5.573108245216965,0.45821499824523926,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,131
Bearing3_1,132,ALARMED,1,24,20,-0.076814585461201,0.5077759772539139,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,132
Bearing3_1,133,ALARMED,1,24,20,0.8820032913157715,0.5164217948913574,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,133
Bearing3_1,134,ALARMED,1,24,20,2.0658383363148847,0.5270966291427612,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,134
Bearing3_1,135,ALARMED,1,24,20,-1.4150127464125057,0.49570922553539276,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,135
Bearing3_1,136,ALARMED,1,24,20,-1.5385015866411689,0.4945957064628601,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,136
Bearing3_1,137,ALARMED,1,24,20,-2.1378687283111835,0.48919111490249634,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,137
Bearing3_1,138,ALARMED,1,24,20,-1.3939346868474678,0.4958992898464203,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,138
Bearing3_1,139,ALARMED,1,24,20,0.47819195793645913,0.51278056204319,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,139
Bearing3_1,140,ALARMED,1,24,20,0.1918360664736221,0.5101984441280365,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,140
Bearing3_1,141,ALARMED,1,24,20,-1.5483539889247249,0.4945068657398224,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,141
Bearing3_1,142,ALARMED,1,24,20,-0.6321995589365086,0.5027679800987244,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,142
Bearing3_1,143,ALARMED,1,24,20,-0.5548296121881342,0.5034656375646591,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,143
Bearing3_1,144,ALARMED,1,24,20,-0.8510428635337977,0.5007946342229843,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,144
Bearing3_1,145,ALARMED,1,24,20,-2.820264090030293,0.4830378443002701,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,145
Bearing3_1,146,ALARMED,1,24,20,-1.3988394050590736,0.49585506319999695,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,146
Bearing3_1,147,ALARMED,1,24,20,-1.7261632443601589,0.49290353059768677,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,147
Bearing3_1,148,ALARMED,1,24,20,-2.5590068711408622,0.4853936433792114,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,148
Bearing3_1,149,ALARMED,1,24,20,-3.991761322978244,0.47247426211833954,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,149
Bearing3_1,150,ALARMED,1,24,20,-0.654502145521358,0.5025668740272522,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,150
Bearing3_1,151,ALARMED,1,24,20,0.6031912134095319,0.5139077007770538,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,151
Bearing3_1,152,ALARMED,1,24,20,-2.1311957996931024,0.4892512857913971,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,152
Bearing3_1,153,ALARMED,1,24,20,-3.8663026633061057,0.47360554337501526,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,153
Bearing3_1,154,ALARMED,1,24,20,-3.8903734602974303,0.4733884930610657,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,154
Bearing3_1,155,ALARMED,1,24,20,-2.527197261688301,0.4856804758310318,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,155
Bearing3_1,156,ALARMED,1,24,20,-2.918908747781435,0.48214834928512573,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,156
Bearing3_1,157,ALARMED,1,24,20,-0.14813626109957628,0.5071328580379486,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,157
Bearing3_1,158,ALARMED,1,24,20,1.0635571867335167,0.5180588960647583,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,158
Bearing3_1,159,ALARMED,1,24,20,3.5148157054984037,0.5401622951030731,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,159
Bearing3_1,160,ALARMED,1,24,20,1.8929536294881384,0.5255376994609833,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,160
Bearing3_1,161,ALARMED,1,24,20,1.2106689874860699,0.519385427236557,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,161
Bearing3_1,162,ALARMED,1,24,20,-0.6933796390005492,0.5022163093090057,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,162
Bearing3_1,163,ALARMED,1,24,20,1.304863373625401,0.5202347934246063,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,163
Bearing3_1,164,ALARMED,1,24,20,0.330020883473111,0.511444479227066,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,164
Bearing3_1,165,ALARMED,1,24,20,-0.9145150069938954,0.5002222955226898,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,165
Bearing3_1,166,ALARMED,1,24,20,-1.0527758405155319,0.49897557497024536,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,166
Bearing3_1,167,ALARMED,1,24,20,-0.7510613065127133,0.5016961842775345,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,167
Bearing3_1,168,ALARMED,1,24,20,0.7263941654135966,0.5150186419487,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,168
Bearing3_1,169,ALARMED,1,24,20,-1.8912232070049801,0.4914151579141617,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,169
Bearing3_1,170,ALARMED,1,24,20,-2.9089092700528543,0.4822385162115097,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,170
Bearing3_1,171,ALARMED,1,24,20,0.16422554360316693,0.5099494755268097,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,171
Bearing3_1,172,ALARMED,1,24,20,0.2587653091583422,0.5108019560575485,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,172
Bearing3_1,173,ALARMED,1,24,20,-0.2357733959371378,0.5063426196575165,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,173
Bearing3_1,174,ALARMED,1,24,20,-1.7279529376968064,0.49288739264011383,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,174
Bearing3_1,175,ALARMED,1,24,20,-2.5585937378683212,0.4853973686695099,0.5084686269362767,0.009017163579079385,0.5265029540944355,rms_threshold_v1,False,175
