arm,seed,bearing_id,step_id,normalized_lifetime,predicted_health
source_only,20260918,Bearing3_1,26,0.010248324793062672,-0.05593792349100113
source_only,20260918,Bearing3_1,27,0.01064249113125739,-0.07890833169221878
source_only,20260918,Bearing3_1,28,0.011036657469452107,-0.04520183801651001
source_only,20260918,Bearing3_1,29,0.011430823807646826,-0.051634304225444794
source_only,20260918,Bearing3_1,30,0.011824990145841544,-0.06433090567588806
source_only,20260918,Bearing3_1,31,0.012219156484036263,-0.07275189459323883
source_only,20260918,Bearing3_1,32,0.012613322822230981,-0.09652522206306458
source_only,20260918,Bearing3_1,33,0.0130074891604257,-0.08570361137390137
source_only,20260918,Bearing3_1,34,0.013401655498620418,-0.03887725621461868
source_only,20260918,Bearing3_1,35,0.013795821836815136,-0.052961982786655426
source_only,20260918,Bearing3_1,36,0.014189988175009854,-0.047585345804691315
source_only,20260918,Bearing3_1,37,0.014584154513204571,0.0011870190501213074
source_only,20260918,Bearing3_1,38,0.01497832085139929,-0.028512895107269287
source_only,20260918,Bearing3_1,39,0.015372487189594008,-0.06581161916255951
source_only,20260918,Bearing3_1,40,0.015766653527788728,0.027063637971878052
source_only,20260918,Bearing3_1,41,0.016160819865983445,0.2146848887205124
source_only,20260918,Bearing3_1,42,0.01655498620417816,0.1561729460954666
source_only,20260918,Bearing3_1,43,0.01694915254237288,0.14402447640895844
source_only,20260918,Bearing3_1,44,0.017343318880567598,0.15944772958755493
source_only,20260918,Bearing3_1,45,0.017737485218762318,0.13161981105804443
source_only,20260918,Bearing3_1,46,0.018131651556957035,0.11790632456541061
source_only,20260918,Bearing3_1,47,0.018525817895151755,0.13304324448108673
source_only,20260918,Bearing3_1,48,0.01891998423334647,0.10689302533864975
source_only,20260918,Bearing3_1,49,0.019314150571541188,0.07037004828453064
source_only,20260918,Bearing3_1,50,0.019708316909735908,0.10935540497303009
source_only,20260918,Bearing3_1,51,0.020102483247930625,0.0982334241271019
source_only,20260918,Bearing3_1,52,0.020496649586125345,0.08578665554523468
source_only,20260918,Bearing3_1,53,0.02089081592432006,0.3865886330604553
source_only,20260918,Bearing3_1,54,0.02128498226251478,0.26247113943099976
source_only,20260918,Bearing3_1,55,0.0216791486007095,0.2898990511894226
source_only,20260918,Bearing3_1,56,0.022073314938904215,0.27292776107788086
source_only,20260918,Bearing3_1,57,0.022467481277098935,0.10855022072792053
source_only,20260918,Bearing3_1,58,0.02286164761529365,0.15152034163475037
source_only,20260918,Bearing3_1,59,0.023255813953488372,0.14186249673366547
source_only,20260918,Bearing3_1,60,0.02364998029168309,0.18825434148311615
source_only,20260918,Bearing3_1,61,0.02404414662987781,0.1891535371541977
source_only,20260918,Bearing3_1,62,0.024438312968072525,0.12387105077505112
source_only,20260918,Bearing3_1,63,0.024832479306267245,0.18881358206272125
source_only,20260918,Bearing3_1,64,0.025226645644461962,0.2224118560552597
source_only,20260918,Bearing3_1,65,0.02562081198265668,0.2599484920501709
source_only,20260918,Bearing3_1,66,0.0260149783208514,0.3065730333328247
source_only,20260918,Bearing3_1,67,0.026409144659046115,0.23590902984142303
source_only,20260918,Bearing3_1,68,0.026803310997240835,0.24738292396068573
source_only,20260918,Bearing3_1,69,0.027197477335435552,0.3129739761352539
source_only,20260918,Bearing3_1,70,0.027591643673630272,0.2814362049102783
source_only,20260918,Bearing3_1,71,0.02798581001182499,0.22907792031764984
source_only,20260918,Bearing3_1,72,0.02837997635001971,0.2900851368904114
source_only,20260918,Bearing3_1,73,0.028774142688214426,0.27989834547042847
source_only,20260918,Bearing3_1,74,0.029168309026409142,0.28324079513549805
source_only,20260918,Bearing3_1,75,0.029562475364603862,0.14979912340641022
source_only,20260918,Bearing3_1,76,0.02995664170279858,0.08136030286550522
source_only,20260918,Bearing3_1,77,0.0303508080409933,0.20667453110218048
source_only,20260918,Bearing3_1,78,0.030744974379188016,0.19810067117214203
source_only,20260918,Bearing3_1,79,0.031139140717382736,0.2108321487903595
source_only,20260918,Bearing3_1,80,0.031533307055577456,0.16377763450145721
source_only,20260918,Bearing3_1,81,0.03192747339377217,0.1411980539560318
source_only,20260918,Bearing3_1,82,0.03232163973196689,0.20111601054668427
source_only,20260918,Bearing3_1,83,0.032715806070161606,0.21943305432796478
source_only,20260918,Bearing3_1,84,0.03310997240835632,0.23587916791439056
source_only,20260918,Bearing3_1,85,0.033504138746551046,0.18063804507255554
source_only,20260918,Bearing3_1,86,0.03389830508474576,0.16717462241649628
source_only,20260918,Bearing3_1,87,0.03429247142294048,0.06838004291057587
source_only,20260918,Bearing3_1,88,0.034686637761135196,0.11345060169696808
source_only,20260918,Bearing3_1,89,0.03508080409932991,0.11350268125534058
source_only,20260918,Bearing3_1,90,0.035474970437524636,0.16811548173427582
source_only,20260918,Bearing3_1,91,0.03586913677571935,0.1859600991010666
source_only,20260918,Bearing3_1,92,0.03626330311391407,0.1715405434370041
source_only,20260918,Bearing3_1,93,0.036657469452108786,0.1339007467031479
source_only,20260918,Bearing3_1,94,0.03705163579030351,0.19392533600330353
source_only,20260918,Bearing3_1,95,0.037445802128498226,0.1641431599855423
source_only,20260918,Bearing3_1,96,0.03783996846669294,0.16872064769268036
source_only,20260918,Bearing3_1,97,0.03823413480488766,0.06625363230705261
source_only,20260918,Bearing3_1,98,0.038628301143082376,0.10816274583339691
source_only,20260918,Bearing3_1,99,0.0390224674812771,0.06535477936267853
source_only,20260918,Bearing3_1,100,0.039416633819471816,0.03948603570461273
source_only,20260918,Bearing3_1,101,0.03981080015766653,0.06937916576862335
source_only,20260918,Bearing3_1,102,0.04020496649586125,0.1013123095035553
source_only,20260918,Bearing3_1,103,0.04059913283405597,0.0783766657114029
source_only,20260918,Bearing3_1,104,0.04099329917225069,-0.008090361952781677
source_only,20260918,Bearing3_1,105,0.041387465510445406,-0.0067566633224487305
source_only,20260918,Bearing3_1,106,0.04178163184864012,-0.009175121784210205
source_only,20260918,Bearing3_1,107,0.04217579818683484,-0.055679455399513245
source_only,20260918,Bearing3_1,108,0.04256996452502956,-0.018376439809799194
source_only,20260918,Bearing3_1,109,0.04296413086322428,-0.03979361057281494
source_only,20260918,Bearing3_1,110,0.043358297201419,-0.07257041335105896
source_only,20260918,Bearing3_1,111,0.04375246353961371,-0.05429707467556
source_only,20260918,Bearing3_1,112,0.04414662987780843,-0.11863689124584198
source_only,20260918,Bearing3_1,113,0.04454079621600315,-0.10258986055850983
source_only,20260918,Bearing3_1,114,0.04493496255419787,-0.07419604063034058
source_only,20260918,Bearing3_1,115,0.04532912889239259,-0.09239248931407928
source_only,20260918,Bearing3_1,116,0.0457232952305873,-0.0944906622171402
source_only,20260918,Bearing3_1,117,0.04611746156878203,-0.09951795637607574
source_only,20260918,Bearing3_1,118,0.046511627906976744,-0.11985895037651062
source_only,20260918,Bearing3_1,119,0.04690579424517146,-0.1131887137889862
source_only,20260918,Bearing3_1,120,0.04729996058336618,-0.09951792657375336
source_only,20260918,Bearing3_1,121,0.04769412692156089,-0.1044410765171051
source_only,20260918,Bearing3_1,122,0.04808829325975562,-0.05626298487186432
source_only,20260918,Bearing3_1,123,0.048482459597950334,-0.10469642281532288
source_only,20260918,Bearing3_1,124,0.04887662593614505,-0.12828747928142548
source_only,20260918,Bearing3_1,125,0.04927079227433977,-0.1171964704990387
source_only,20260918,Bearing3_1,126,0.04966495861253449,-0.12210460007190704
source_only,20260918,Bearing3_1,127,0.05005912495072921,-0.0782422125339508
source_only,20260918,Bearing3_1,128,0.050453291288923924,-0.12806662917137146
source_only,20260918,Bearing3_1,129,0.05084745762711864,-0.05555617809295654
source_only,20260918,Bearing3_1,130,0.05124162396531336,-0.12310843169689178
source_only,20260918,Bearing3_1,131,0.05163579030350808,-0.10686160624027252
source_only,20260918,Bearing3_1,132,0.0520299566417028,-0.04655951261520386
source_only,20260918,Bearing3_1,133,0.052424122979897514,-0.14294737577438354
source_only,20260918,Bearing3_1,134,0.05281828931809223,-0.07960597425699234
source_only,20260918,Bearing3_1,135,0.053212455656286954,-0.05317150056362152
source_only,20260918,Bearing3_1,136,0.05360662199448167,0.030423246324062347
source_only,20260918,Bearing3_1,137,0.05400078833267639,-0.05760917067527771
source_only,20260918,Bearing3_1,138,0.054394954670871104,-0.04792873561382294
source_only,20260918,Bearing3_1,139,0.05478912100906582,-0.11203072965145111
source_only,20260918,Bearing3_1,140,0.055183287347260544,-0.15099407732486725
source_only,20260918,Bearing3_1,141,0.05557745368545526,-0.11247292160987854
source_only,20260918,Bearing3_1,142,0.05597162002364998,-0.0926583856344223
source_only,20260918,Bearing3_1,143,0.056365786361844694,-0.0777120292186737
source_only,20260918,Bearing3_1,144,0.05675995270003942,-0.09988196194171906
source_only,20260918,Bearing3_1,145,0.057154119038234134,-0.08066828548908234
source_only,20260918,Bearing3_1,146,0.05754828537642885,-0.0476050078868866
source_only,20260918,Bearing3_1,147,0.05794245171462357,-0.09481360018253326
source_only,20260918,Bearing3_1,148,0.058336618052818284,-0.036185622215270996
source_only,20260918,Bearing3_1,149,0.05873078439101301,-0.08407154679298401
source_only,20260918,Bearing3_1,150,0.059124950729207724,-0.12621532380580902
source_only,20260918,Bearing3_1,151,0.05951911706740244,-0.13996067643165588
source_only,20260918,Bearing3_1,152,0.05991328340559716,-0.11527279019355774
source_only,20260918,Bearing3_1,153,0.060307449743791874,-0.11418412625789642
source_only,20260918,Bearing3_1,154,0.0607016160819866,-0.09502284228801727
source_only,20260918,Bearing3_1,155,0.061095782420181315,-0.10507141053676605
source_only,20260918,Bearing3_1,156,0.06148994875837603,-0.1315663903951645
source_only,20260918,Bearing3_1,157,0.06188411509657075,-0.10653601586818695
source_only,20260918,Bearing3_1,158,0.06227828143476547,-0.11846767365932465
source_only,20260918,Bearing3_1,159,0.06267244777296019,-0.16239698231220245
source_only,20260918,Bearing3_1,160,0.06306661411115491,-0.20001673698425293
source_only,20260918,Bearing3_1,161,0.06346078044934962,-0.13737599551677704
source_only,20260918,Bearing3_1,162,0.06385494678754434,-0.1454164981842041
source_only,20260918,Bearing3_1,163,0.06424911312573905,-0.14029110968112946
source_only,20260918,Bearing3_1,164,0.06464327946393378,-0.15494149923324585
source_only,20260918,Bearing3_1,165,0.0650374458021285,-0.13900995254516602
source_only,20260918,Bearing3_1,166,0.06543161214032321,-0.1316826194524765
source_only,20260918,Bearing3_1,167,0.06582577847851794,-0.10305014252662659
source_only,20260918,Bearing3_1,168,0.06621994481671264,-0.12626886367797852
source_only,20260918,Bearing3_1,169,0.06661411115490737,-0.13380122184753418
source_only,20260918,Bearing3_1,170,0.06700827749310209,-0.12519900500774384
source_only,20260918,Bearing3_1,171,0.0674024438312968,-0.09459803998470306
source_only,20260918,Bearing3_1,172,0.06779661016949153,-0.10880501568317413
source_only,20260918,Bearing3_1,173,0.06819077650768623,-0.12296169996261597
source_only,20260918,Bearing3_1,174,0.06858494284588096,-0.14345437288284302
source_only,20260918,Bearing3_1,175,0.06897910918407568,-0.11343331634998322
source_only,20260918,Bearing3_1,176,0.06937327552227039,-0.15860307216644287
source_only,20260918,Bearing3_1,177,0.06976744186046512,-0.1398509442806244
source_only,20260918,Bearing3_1,178,0.07016160819865983,-0.10010387003421783
source_only,20260918,Bearing3_1,179,0.07055577453685455,-0.11844141781330109
source_only,20260918,Bearing3_1,180,0.07094994087504927,-0.10094991326332092
source_only,20260918,Bearing3_1,181,0.07134410721324398,-0.12593431770801544
source_only,20260918,Bearing3_1,182,0.0717382735514387,-0.11744984984397888
source_only,20260918,Bearing3_1,183,0.07213243988963343,-0.12224571406841278
source_only,20260918,Bearing3_1,184,0.07252660622782814,-0.10802201926708221
source_only,20260918,Bearing3_1,185,0.07292077256602286,-0.1199837177991867
source_only,20260918,Bearing3_1,186,0.07331493890421757,-0.11587883532047272
source_only,20260918,Bearing3_1,187,0.0737091052424123,-0.12409467995166779
source_only,20260918,Bearing3_1,188,0.07410327158060702,-0.12202972173690796
source_only,20260918,Bearing3_1,189,0.07449743791880173,-0.11146043241024017
source_only,20260918,Bearing3_1,190,0.07489160425699645,-0.1202499121427536
source_only,20260918,Bearing3_1,191,0.07528577059519116,-0.1384846568107605
source_only,20260918,Bearing3_1,192,0.07567993693338589,-0.12371614575386047
source_only,20260918,Bearing3_1,193,0.07607410327158061,-0.10893911123275757
source_only,20260918,Bearing3_1,194,0.07646826960977532,-0.11319148540496826
source_only,20260918,Bearing3_1,195,0.07686243594797004,-0.1337222009897232
source_only,20260918,Bearing3_1,196,0.07725660228616475,-0.11655876040458679
source_only,20260918,Bearing3_1,197,0.07765076862435948,-0.13206057250499725
source_only,20260918,Bearing3_1,198,0.0780449349625542,-0.12442128360271454
source_only,20260918,Bearing3_1,199,0.07843910130074891,-0.12578579783439636
source_only,20260918,Bearing3_1,200,0.07883326763894363,-0.10182616114616394
source_only,20260918,Bearing3_1,201,0.07922743397713834,-0.1111866682767868
source_only,20260918,Bearing3_1,202,0.07962160031533307,-0.08998891711235046
source_only,20260918,Bearing3_1,203,0.08001576665352779,-0.12910155951976776
source_only,20260918,Bearing3_1,204,0.0804099329917225,-0.155362069606781
source_only,20260918,Bearing3_1,205,0.08080409932991722,-0.11939528584480286
source_only,20260918,Bearing3_1,206,0.08119826566811195,-0.10544519126415253
source_only,20260918,Bearing3_1,207,0.08159243200630666,-0.10517959296703339
source_only,20260918,Bearing3_1,208,0.08198659834450138,-0.1081281453371048
source_only,20260918,Bearing3_1,209,0.08238076468269609,-0.11712844669818878
source_only,20260918,Bearing3_1,210,0.08277493102089081,-0.09866029024124146
source_only,20260918,Bearing3_1,211,0.08316909735908554,-0.0935579389333725
source_only,20260918,Bearing3_1,212,0.08356326369728025,-0.125747412443161
source_only,20260918,Bearing3_1,213,0.08395743003547497,-0.0947275459766388
source_only,20260918,Bearing3_1,214,0.08435159637366968,-0.10716906189918518
source_only,20260918,Bearing3_1,215,0.0847457627118644,-0.12128490209579468
source_only,20260918,Bearing3_1,216,0.08513992905005913,-0.10959900915622711
source_only,20260918,Bearing3_1,217,0.08553409538825384,-0.1317247897386551
source_only,20260918,Bearing3_1,218,0.08592826172644856,-0.12459468841552734
source_only,20260918,Bearing3_1,219,0.08632242806464327,-0.08761124312877655
source_only,20260918,Bearing3_1,220,0.086716594402838,-0.02670930325984955
source_only,20260918,Bearing3_1,221,0.08711076074103272,-0.08930471539497375
source_only,20260918,Bearing3_1,222,0.08750492707922743,-0.08998233079910278
source_only,20260918,Bearing3_1,223,0.08789909341742215,-0.1221202164888382
source_only,20260918,Bearing3_1,224,0.08829325975561686,-0.12612776458263397
source_only,20260918,Bearing3_1,225,0.08868742609381158,-0.1439235508441925
source_only,20260918,Bearing3_1,226,0.0890815924320063,-0.1071125864982605
source_only,20260918,Bearing3_1,227,0.08947575877020102,-0.1326913982629776
source_only,20260918,Bearing3_1,228,0.08986992510839574,-0.0728742927312851
source_only,20260918,Bearing3_1,229,0.09026409144659046,-0.09735247492790222
source_only,20260918,Bearing3_1,230,0.09065825778478517,-0.10858389735221863
source_only,20260918,Bearing3_1,231,0.0910524241229799,-0.08466298878192902
source_only,20260918,Bearing3_1,232,0.0914465904611746,-0.09342089295387268
source_only,20260918,Bearing3_1,233,0.09184075679936933,-0.07764950394630432
source_only,20260918,Bearing3_1,234,0.09223492313756405,-0.09352552890777588
source_only,20260918,Bearing3_1,235,0.09262908947575876,-0.07909075915813446
source_only,20260918,Bearing3_1,236,0.09302325581395349,-0.07771956920623779
source_only,20260918,Bearing3_1,237,0.0934174221521482,-0.09123331308364868
source_only,20260918,Bearing3_1,238,0.09381158849034292,-0.05831730365753174
source_only,20260918,Bearing3_1,239,0.09420575482853764,-0.11076240241527557
source_only,20260918,Bearing3_1,240,0.09459992116673235,-0.09446629881858826
source_only,20260918,Bearing3_1,241,0.09499408750492708,-0.08342373371124268
source_only,20260918,Bearing3_1,242,0.09538825384312179,-0.07286109030246735
source_only,20260918,Bearing3_1,243,0.09578242018131651,-0.07263310253620148
source_only,20260918,Bearing3_1,244,0.09617658651951123,-0.12850892543792725
source_only,20260918,Bearing3_1,245,0.09657075285770594,-0.0618310421705246
source_only,20260918,Bearing3_1,246,0.09696491919590067,-0.09398619830608368
source_only,20260918,Bearing3_1,247,0.09735908553409539,-0.03963245451450348
source_only,20260918,Bearing3_1,248,0.0977532518722901,-0.06547151505947113
source_only,20260918,Bearing3_1,249,0.09814741821048482,-0.05492684245109558
source_only,20260918,Bearing3_1,250,0.09854158454867953,-0.05900168418884277
source_only,20260918,Bearing3_1,251,0.09893575088687426,-0.1267271488904953
source_only,20260918,Bearing3_1,252,0.09932991722506898,-0.07989175617694855
source_only,20260918,Bearing3_1,253,0.09972408356326369,-0.05366066098213196
source_only,20260918,Bearing3_1,254,0.10011824990145841,-0.06468236446380615
source_only,20260918,Bearing3_1,255,0.10051241623965312,-0.08690311014652252
source_only,20260918,Bearing3_1,256,0.10090658257784785,-0.13095031678676605
source_only,20260918,Bearing3_1,257,0.10130074891604257,-0.12957528233528137
source_only,20260918,Bearing3_1,258,0.10169491525423728,-0.0862295925617218
source_only,20260918,Bearing3_1,259,0.102089081592432,-0.09718373417854309
source_only,20260918,Bearing3_1,260,0.10248324793062671,-0.13643336296081543
source_only,20260918,Bearing3_1,261,0.10287741426882144,-0.10696569085121155
source_only,20260918,Bearing3_1,262,0.10327158060701616,-0.1076483428478241
source_only,20260918,Bearing3_1,263,0.10366574694521087,-0.13157106935977936
source_only,20260918,Bearing3_1,264,0.1040599132834056,-0.09325183928012848
source_only,20260918,Bearing3_1,265,0.1044540796216003,-0.1031692773103714
source_only,20260918,Bearing3_1,266,0.10484824595979503,-0.12040045857429504
source_only,20260918,Bearing3_1,267,0.10524241229798975,-0.11411131918430328
source_only,20260918,Bearing3_1,268,0.10563657863618446,-0.145984947681427
source_only,20260918,Bearing3_1,269,0.10603074497437918,-0.136480912566185
source_only,20260918,Bearing3_1,270,0.10642491131257391,-0.07541513442993164
source_only,20260918,Bearing3_1,271,0.10681907765076862,-0.12950395047664642
source_only,20260918,Bearing3_1,272,0.10721324398896334,-0.11358274519443512
source_only,20260918,Bearing3_1,273,0.10760741032715805,-0.10802777111530304
source_only,20260918,Bearing3_1,274,0.10800157666535277,-0.12188181281089783
source_only,20260918,Bearing3_1,275,0.1083957430035475,-0.15571117401123047
source_only,20260918,Bearing3_1,276,0.10878990934174221,-0.13123832643032074
source_only,20260918,Bearing3_1,277,0.10918407567993693,-0.18286699056625366
source_only,20260918,Bearing3_1,278,0.10957824201813164,-0.11154353618621826
source_only,20260918,Bearing3_1,279,0.10997240835632636,-0.14639228582382202
source_only,20260918,Bearing3_1,280,0.11036657469452109,-0.14994363486766815
source_only,20260918,Bearing3_1,281,0.1107607410327158,-0.13844718039035797
source_only,20260918,Bearing3_1,282,0.11115490737091052,-0.19177494943141937
source_only,20260918,Bearing3_1,283,0.11154907370910523,-0.11627130210399628
source_only,20260918,Bearing3_1,284,0.11194324004729996,-0.13890990614891052
source_only,20260918,Bearing3_1,285,0.11233740638549468,-0.12636856734752655
source_only,20260918,Bearing3_1,286,0.11273157272368939,-0.1104603111743927
source_only,20260918,Bearing3_1,287,0.11312573906188411,-0.14416420459747314
source_only,20260918,Bearing3_1,288,0.11351990540007884,-0.10937638580799103
source_only,20260918,Bearing3_1,289,0.11391407173827355,-0.14576421678066254
source_only,20260918,Bearing3_1,290,0.11430823807646827,-0.11879535019397736
source_only,20260918,Bearing3_1,291,0.11470240441466298,-0.10686376690864563
source_only,20260918,Bearing3_1,292,0.1150965707528577,-0.08363886177539825
source_only,20260918,Bearing3_1,293,0.11549073709105243,-0.10316702723503113
source_only,20260918,Bearing3_1,294,0.11588490342924714,-0.11589966714382172
source_only,20260918,Bearing3_1,295,0.11627906976744186,-0.13024452328681946
source_only,20260918,Bearing3_1,296,0.11667323610563657,-0.11477030813694
source_only,20260918,Bearing3_1,297,0.11706740244383129,-0.1614973396062851
source_only,20260918,Bearing3_1,298,0.11746156878202602,-0.13371960818767548
source_only,20260918,Bearing3_1,299,0.11785573512022073,-0.14910617470741272
source_only,20260918,Bearing3_1,300,0.11824990145841545,-0.15061146020889282
source_only,20260918,Bearing3_1,301,0.11864406779661016,-0.12501166760921478
source_only,20260918,Bearing3_1,302,0.11903823413480488,-0.13203561305999756
source_only,20260918,Bearing3_1,303,0.1194324004729996,-0.1394312083721161
source_only,20260918,Bearing3_1,304,0.11982656681119432,-0.0982629656791687
source_only,20260918,Bearing3_1,305,0.12022073314938904,-0.11823810636997223
source_only,20260918,Bearing3_1,306,0.12061489948758375,-0.14004506170749664
source_only,20260918,Bearing3_1,307,0.12100906582577847,-0.10323657095432281
source_only,20260918,Bearing3_1,308,0.1214032321639732,-0.11536572873592377
source_only,20260918,Bearing3_1,309,0.1217973985021679,-0.11122797429561615
source_only,20260918,Bearing3_1,310,0.12219156484036263,-0.13894885778427124
source_only,20260918,Bearing3_1,311,0.12258573117855735,-0.1558387726545334
source_only,20260918,Bearing3_1,312,0.12297989751675206,-0.13419613242149353
source_only,20260918,Bearing3_1,313,0.12337406385494679,-0.12397122383117676
source_only,20260918,Bearing3_1,314,0.1237682301931415,-0.1408037394285202
source_only,20260918,Bearing3_1,315,0.12416239653133622,-0.14234909415245056
source_only,20260918,Bearing3_1,316,0.12455656286953094,-0.11368973553180695
source_only,20260918,Bearing3_1,317,0.12495072920772565,-0.11449573934078217
source_only,20260918,Bearing3_1,318,0.12534489554592038,-0.09046007692813873
source_only,20260918,Bearing3_1,319,0.1257390618841151,-0.10835032165050507
source_only,20260918,Bearing3_1,320,0.12613322822230982,-0.10630321502685547
source_only,20260918,Bearing3_1,321,0.12652739456050452,-0.11557130515575409
source_only,20260918,Bearing3_1,322,0.12692156089869924,-0.10867622494697571
source_only,20260918,Bearing3_1,323,0.12731572723689397,-0.19901132583618164
source_only,20260918,Bearing3_1,324,0.1277098935750887,-0.1367989033460617
source_only,20260918,Bearing3_1,325,0.1281040599132834,-0.14015589654445648
source_only,20260918,Bearing3_1,326,0.1284982262514781,-0.12914587557315826
source_only,20260918,Bearing3_1,327,0.12889239258967283,-0.07801158726215363
source_only,20260918,Bearing3_1,328,0.12928655892786756,-0.09280890226364136
source_only,20260918,Bearing3_1,329,0.12968072526606228,-0.117657870054245
source_only,20260918,Bearing3_1,330,0.130074891604257,-0.11627303063869476
source_only,20260918,Bearing3_1,331,0.1304690579424517,-0.1681453287601471
source_only,20260918,Bearing3_1,332,0.13086322428064642,-0.086682990193367
source_only,20260918,Bearing3_1,333,0.13125739061884115,-0.12163320183753967
source_only,20260918,Bearing3_1,334,0.13165155695703587,-0.12815050780773163
source_only,20260918,Bearing3_1,335,0.1320457232952306,-0.1378229856491089
source_only,20260918,Bearing3_1,336,0.1324398896334253,-0.12754763662815094
source_only,20260918,Bearing3_1,337,0.13283405597162,-0.11657333374023438
source_only,20260918,Bearing3_1,338,0.13322822230981474,-0.1306542009115219
source_only,20260918,Bearing3_1,339,0.13362238864800946,-0.12539522349834442
source_only,20260918,Bearing3_1,340,0.13401655498620418,-0.10211232304573059
source_only,20260918,Bearing3_1,341,0.13441072132439888,-0.10564078390598297
source_only,20260918,Bearing3_1,342,0.1348048876625936,-0.1261877864599228
source_only,20260918,Bearing3_1,343,0.13519905400078833,-0.14633475244045258
source_only,20260918,Bearing3_1,344,0.13559322033898305,-0.13148115575313568
source_only,20260918,Bearing3_1,345,0.13598738667717777,-0.15769647061824799
source_only,20260918,Bearing3_1,346,0.13638155301537247,-0.10869401693344116
source_only,20260918,Bearing3_1,347,0.1367757193535672,-0.10796713829040527
source_only,20260918,Bearing3_1,348,0.13716988569176192,-0.13205595314502716
source_only,20260918,Bearing3_1,349,0.13756405202995664,-0.1190406084060669
source_only,20260918,Bearing3_1,350,0.13795821836815136,-0.07869914174079895
source_only,20260918,Bearing3_1,351,0.13835238470634606,-0.08821964263916016
source_only,20260918,Bearing3_1,352,0.13874655104454078,-0.09168224036693573
source_only,20260918,Bearing3_1,353,0.1391407173827355,-0.15722085535526276
source_only,20260918,Bearing3_1,354,0.13953488372093023,-0.11759637296199799
source_only,20260918,Bearing3_1,355,0.13992905005912495,-0.09316219389438629
source_only,20260918,Bearing3_1,356,0.14032321639731965,-0.10076992213726044
source_only,20260918,Bearing3_1,357,0.14071738273551437,-0.13572148978710175
source_only,20260918,Bearing3_1,358,0.1411115490737091,-0.09989701211452484
source_only,20260918,Bearing3_1,359,0.14150571541190382,-0.1327315717935562
source_only,20260918,Bearing3_1,360,0.14189988175009854,-0.12559190392494202
source_only,20260918,Bearing3_1,361,0.14229404808829324,-0.13301360607147217
source_only,20260918,Bearing3_1,362,0.14268821442648796,-0.12357012927532196
source_only,20260918,Bearing3_1,363,0.1430823807646827,-0.10762275755405426
source_only,20260918,Bearing3_1,364,0.1434765471028774,-0.11694492399692535
source_only,20260918,Bearing3_1,365,0.14387071344107213,-0.10638731718063354
source_only,20260918,Bearing3_1,366,0.14426487977926686,-0.09505181014537811
source_only,20260918,Bearing3_1,367,0.14465904611746155,-0.11665928363800049
source_only,20260918,Bearing3_1,368,0.14505321245565628,-0.11743125319480896
source_only,20260918,Bearing3_1,369,0.145447378793851,-0.11062951385974884
source_only,20260918,Bearing3_1,370,0.14584154513204572,-0.06780339777469635
source_only,20260918,Bearing3_1,371,0.14623571147024045,-0.14378079771995544
source_only,20260918,Bearing3_1,372,0.14662987780843514,-0.11098672449588776
source_only,20260918,Bearing3_1,373,0.14702404414662987,-0.10434755682945251
source_only,20260918,Bearing3_1,374,0.1474182104848246,-0.09829173982143402
source_only,20260918,Bearing3_1,375,0.14781237682301931,-0.14471344649791718
source_only,20260918,Bearing3_1,376,0.14820654316121404,-0.13911162316799164
source_only,20260918,Bearing3_1,377,0.14860070949940873,-0.16916270554065704
source_only,20260918,Bearing3_1,378,0.14899487583760346,-0.1690959334373474
