bearing_id,split,step_id,normalized_lifetime,euclidean_level,signed_axis_level
Bearing1_2,training,16,0.1,0.3386372128988637,-0.3371265261912549
Bearing1_2,training,17,0.10625,0.33699186728776215,-0.3340961855779409
Bearing1_2,training,18,0.1125,0.3128265353902905,-0.3105640584886146
Bearing1_2,training,19,0.11875,0.3070718786242965,-0.3043554467420175
Bearing1_2,training,20,0.125,0.3245510438852231,-0.32207830491268985
Bearing1_2,training,21,0.13125,0.373697851999801,-0.37140040299370497
Bearing1_2,training,22,0.1375,0.3691544969448839,-0.3668335076605498
Bearing1_2,training,23,0.14375,0.34606561449839596,-0.34371259897996315
Bearing1_2,training,24,0.15,0.31720350759577165,-0.3139518453255662
Bearing1_2,training,25,0.15625,0.30887082917972003,-0.3056880486450411
Bearing1_2,training,26,0.1625,0.27766386036659746,-0.2588296850071592
Bearing1_2,training,27,0.16875,0.25814177898130614,-0.23908263159379878
Bearing1_2,training,28,0.175,0.25355656979179286,-0.23419989994769544
Bearing1_2,training,29,0.18125,0.2451076868435324,-0.22606595996637782
Bearing1_2,training,30,0.1875,0.20635986268603285,-0.18605679322679056
Bearing1_2,training,31,0.19375,0.2280120185640364,-0.20767453748147213
Bearing1_2,training,32,0.2,0.29939564607463304,-0.27922766812267896
Bearing1_2,training,33,0.20625,0.33920333581644924,-0.3188889093409345
Bearing1_2,training,34,0.2125,0.3577061205425674,-0.33791640475060053
Bearing1_2,training,35,0.21875,0.3594352657929099,-0.33922845633888665
Bearing1_2,training,36,0.225,0.3905980500963053,-0.3085804039466192
Bearing1_2,training,37,0.23125,0.4825731426032071,-0.19013392142942456
Bearing1_2,training,38,0.2375,0.6446974996621667,0.010145927921500486
Bearing1_2,training,39,0.24375,0.79473913121792,0.19962817009842354
Bearing1_2,training,40,0.25,1.0049968867808752,0.41312045849262924
Bearing1_2,training,41,0.25625,1.0200812922850315,0.6047988979696751
Bearing1_2,training,42,0.2625,1.0770393643468972,0.8716582511719266
Bearing1_2,training,43,0.26875,1.2806894580473922,1.186220651253734
Bearing1_2,training,44,0.275,1.4274730045357666,1.3806241328448965
Bearing1_2,training,45,0.28125,1.8285573720976085,1.8241807443296403
Bearing1_2,training,46,0.2875,2.273976500548567,2.269311369295596
Bearing1_2,training,47,0.29375,2.604599061647311,2.599726901922793
Bearing1_2,training,48,0.3,2.6837682036435466,2.678981415716117
Bearing1_2,training,49,0.30625,2.9025197562883713,2.897578788821982
Bearing1_2,training,50,0.3125,3.219403984836222,3.214084847513841
Bearing1_2,training,51,0.31875,3.6053994481616614,3.5997498502973975
Bearing1_2,training,52,0.325,4.018645107944701,4.012546113091071
Bearing1_2,training,53,0.33125,4.352823479129102,4.346735269600982
Bearing1_2,training,54,0.3375,4.726383968636386,4.719924292423931
Bearing1_2,training,55,0.34375,4.978217904544433,4.971907565050725
Bearing1_2,training,56,0.35,5.1493393782682695,5.143706468283218
Bearing1_2,training,57,0.35625,5.44976362364434,5.444546364086931
Bearing1_2,training,58,0.3625,5.974963999539361,5.969819201256838
Bearing1_2,training,59,0.36875,6.366019366949111,6.361172923381156
Bearing1_2,training,60,0.375,6.6619426508481965,6.6574671452203305
Bearing1_2,training,61,0.38125,6.992440706577206,6.98826183941063
Bearing1_2,training,62,0.3875,7.4578005295086,7.454238989563086
Bearing1_2,training,63,0.39375,7.9824375644710575,7.979378102622024
Bearing1_2,training,64,0.4,8.57821239808309,8.575748124858544
Bearing1_2,training,65,0.40625,9.006578706159013,9.004735680002335
Bearing1_2,training,66,0.4125,9.50512838504932,9.503624609717951
Bearing1_2,training,67,0.41875,9.911886921154423,9.91056040612155
Bearing1_2,training,68,0.425,10.257289501344918,10.256161840130686
Bearing1_2,training,69,0.43125,10.588205219524216,10.587230283503754
Bearing1_2,training,70,0.4375,10.897322688786804,10.896582379077119
Bearing1_2,training,71,0.44375,11.17608218471487,11.175605974075124
Bearing1_2,training,72,0.45,11.264794745682915,11.264328362031671
Bearing1_2,training,73,0.45625,11.276508984277978,11.276024262797161
Bearing1_2,training,74,0.4625,11.283068734619246,11.282568291036979
Bearing1_2,training,75,0.46875,11.310616203761796,11.310078343343895
Bearing1_2,training,76,0.475,11.290843109779178,11.290239659188412
Bearing1_2,training,77,0.48125,11.28136878832665,11.280726367597808
Bearing1_2,training,78,0.4875,11.30344874392792,11.302781070201306
Bearing1_2,training,79,0.49375,11.335152097735271,11.334441223020448
Bearing1_2,training,80,0.5,11.369217561805545,11.368494511600451
Bearing1_2,training,81,0.50625,11.440158638817316,11.439428015143896
Bearing1_2,training,82,0.5125,11.462970840344267,11.462250285989379
Bearing1_2,training,83,0.51875,11.49114423822249,11.4904324724212
Bearing1_2,training,84,0.525,11.516018795571156,11.51531489752745
Bearing1_2,training,85,0.53125,11.540294839834761,11.539598519729273
Bearing1_2,training,86,0.5375,11.571761283952878,11.571101631441115
Bearing1_2,training,87,0.54375,11.600400504575186,11.59976504599167
Bearing1_2,training,88,0.55,11.59913479980866,11.59852073169041
Bearing1_2,training,89,0.55625,11.621830209723024,11.621256859095764
Bearing1_2,training,90,0.5625,11.61958545222645,11.619015774169242
Bearing1_2,training,91,0.56875,11.624458348021873,11.623897060979509
Bearing1_2,training,92,0.575,11.645147165361065,11.644611599945916
Bearing1_2,training,93,0.58125,11.668278122572895,11.667770296182649
Bearing1_2,training,94,0.5875,11.676807240660473,11.676314460713664
Bearing1_2,training,95,0.59375,11.703382520242695,11.7029396380288
Bearing1_2,training,96,0.6,11.71626336909468,11.715843694939906
Bearing1_2,training,97,0.60625,11.732496844068185,11.732110442865189
Bearing1_2,training,98,0.6125,11.760726977281857,11.760361772880476
Bearing1_2,training,99,0.61875,11.77572272027597,11.775374047217323
Bearing1_2,training,100,0.625,11.79113474187486,11.79081227948392
Bearing1_2,training,101,0.63125,11.802267629133295,11.801957285918967
Bearing1_2,training,102,0.6375,11.818540805995617,11.818253744613685
Bearing1_2,training,103,0.64375,11.827545118804347,11.827276525269772
Bearing1_2,training,104,0.65,11.837911675268753,11.837663666885096
Bearing1_2,training,105,0.65625,11.843536589833471,11.843299205849709
Bearing1_2,training,106,0.6625,11.853008344144524,11.852783704345724
Bearing1_2,training,107,0.66875,11.86316522553915,11.862956379171445
Bearing1_2,training,108,0.675,11.872108848871417,11.871916204456118
Bearing1_2,training,109,0.68125,11.880435387596211,11.880249287150818
Bearing1_2,training,110,0.6875,11.887042903873738,11.886868190414646
Bearing1_2,training,111,0.69375,11.887322045228242,11.887154452993835
Bearing1_2,training,112,0.7,11.884328358447274,11.884160338578072
Bearing1_2,training,113,0.70625,11.877644709317265,11.877475053216267
Bearing1_2,training,114,0.7125,11.870766985438461,11.87059236054828
Bearing1_2,training,115,0.71875,11.869572173093044,11.869395417760073
Bearing1_2,training,116,0.725,11.867444121797012,11.867267848220372
Bearing1_2,training,117,0.73125,11.86499372338102,11.864814668868856
Bearing1_2,training,118,0.7375,11.861858863963375,11.861683298235734
Bearing1_2,training,119,0.74375,11.861706543068978,11.861535362117667
Bearing1_2,training,120,0.75,11.860670280898875,11.860500537497304
Bearing1_2,training,121,0.75625,11.86475154224929,11.864585329580525
Bearing1_2,training,122,0.7625,11.869240623323247,11.86907864619632
Bearing1_2,training,123,0.76875,11.878316675720821,11.878162959329405
Bearing1_2,training,124,0.775,11.887904449183356,11.887757313359243
Bearing1_2,training,125,0.78125,11.897149315359382,11.897001797935783
Bearing1_2,training,126,0.7875,11.905263941877362,11.905120902433113
Bearing1_2,training,127,0.79375,11.913225202117264,11.913083784506139
Bearing1_2,training,128,0.8,11.923461047750484,11.92332141558033
Bearing1_2,training,129,0.80625,11.93261481981435,11.93247512522684
Bearing1_2,training,130,0.8125,11.944245305260175,11.944106190530587
Bearing1_2,training,131,0.81875,11.953592657962314,11.95345110605703
Bearing1_2,training,132,0.825,11.962819659323621,11.962678990298738
Bearing1_2,training,133,0.83125,11.971801090536738,11.971653078815617
Bearing1_2,training,134,0.8375,11.978129373402993,11.977974328865443
Bearing1_2,training,135,0.84375,11.984493997513606,11.984343538635283
Bearing1_2,training,136,0.85,11.993343721519523,11.993184848586623
Bearing1_2,training,137,0.85625,12.000684342403723,12.000525489253564
Bearing1_2,training,138,0.8625,12.006479398729038,12.006309772417987
Bearing1_2,training,139,0.86875,12.01022827000619,12.01005262303949
Bearing1_2,training,140,0.875,12.01157373929302,12.011396973715696
Bearing1_2,training,141,0.88125,12.011934906078942,12.011757666114589
Bearing1_2,training,142,0.8875,12.012173235942438,12.011998717770794
Bearing1_2,training,143,0.89375,12.00897688910506,12.008808448918645
Bearing1_2,training,144,0.9,12.008056228955748,12.007895047092129
Bearing1_2,training,145,0.90625,12.007669699625586,12.007513346899971
Bearing1_2,training,146,0.9125,12.011397444201236,12.011246581605509
Bearing1_2,training,147,0.91875,12.018238972609607,12.018083006898825
Bearing1_2,training,148,0.925,12.02617828895693,12.026019390968202
Bearing1_2,training,149,0.93125,12.03605875238388,12.035889573222633
Bearing1_2,training,150,0.9375,12.048206730218443,12.048016502567341
Bearing1_2,training,151,0.94375,12.062789584324396,12.062569510463819
Bearing1_2,training,152,0.95,12.077611821561963,12.077363135053671
Bearing1_2,training,153,0.95625,12.094331775226465,12.0940485244956
Bearing1_2,training,154,0.9625,12.11127233850757,12.110940057550685
Bearing1_2,training,155,0.96875,12.128434911391276,12.128051303908608
Bearing1_2,training,156,0.975,12.13982337966915,12.139395371896665
Bearing1_2,training,157,0.98125,12.15011100853622,12.149629656159652
Bearing1_2,training,158,0.9875,12.162088434134782,12.161548915005163
Bearing1_2,training,159,0.99375,12.174339701735729,12.173738496294257
Bearing1_2,training,160,1.0,12.196333013548552,12.195612658322329
Bearing1_3,training,0,0.0,,
Bearing1_3,training,1,0.0063694267515923,,
Bearing1_3,training,2,0.0127388535031847,,
Bearing1_3,training,3,0.019108280254777,,
Bearing1_3,training,4,0.0254777070063694,,
Bearing1_3,training,5,0.0318471337579617,,
Bearing1_3,training,6,0.0382165605095541,,
Bearing1_3,training,7,0.0445859872611464,,
Bearing1_3,training,8,0.0509554140127388,,
Bearing1_3,training,9,0.0573248407643312,,
Bearing1_3,training,10,0.0636942675159235,,
Bearing1_3,training,11,0.0700636942675159,,
Bearing1_3,training,12,0.0764331210191082,,
Bearing1_3,training,13,0.0828025477707006,,
Bearing1_3,training,14,0.0891719745222929,,
Bearing1_3,training,15,0.0955414012738853,0.09610593571476894,0.09102888818258675
Bearing1_3,training,16,0.1019108280254777,0.09795157350049752,0.09306286704724864
Bearing1_3,training,17,0.10828025477707,0.11188556090500217,0.10755370956312649
Bearing1_3,training,18,0.1146496815286624,0.19195204863970178,0.1879962205686541
Bearing1_3,training,19,0.1210191082802547,0.2496413488520727,0.2454838980187462
Bearing1_3,training,20,0.1273885350318471,0.297623155850197,0.2933229865062341
Bearing1_3,training,21,0.1337579617834395,0.3233437919884841,0.31896598357992356
Bearing1_3,training,22,0.1401273885350318,0.36300367307740045,0.35849395850692134
Bearing1_3,training,23,0.1464968152866242,0.39680682108567367,0.3922614382234438
Bearing1_3,training,24,0.1528662420382165,0.4059681984557385,0.4011629492232875
Bearing1_3,training,25,0.1592356687898089,0.44603412662285213,0.441349842462753
Bearing1_3,training,26,0.1656050955414012,0.48278869706524363,0.4777749232065475
Bearing1_3,training,27,0.1719745222929936,0.5246332851884385,0.5192374632158017
Bearing1_3,training,28,0.1783439490445859,0.5325088731874945,0.5265800912631998
Bearing1_3,training,29,0.1847133757961783,0.5418086636394489,0.5352302859850148
Bearing1_3,training,30,0.1910828025477707,0.5311186445137461,0.5241084346127411
Bearing1_3,training,31,0.197452229299363,0.5400960509684681,0.5325989229235584
Bearing1_3,training,32,0.2038216560509554,0.5241339480291133,0.5166270799567348
Bearing1_3,training,33,0.2101910828025477,0.4948605262833078,0.4863869555257086
Bearing1_3,training,34,0.2165605095541401,0.481952832564427,0.47301480316964534
Bearing1_3,training,35,0.2229299363057325,0.4731990257335089,0.463442869108594
Bearing1_3,training,36,0.2292993630573248,0.47004294608977604,0.45978274074321196
Bearing1_3,training,37,0.2356687898089172,0.4367791286190945,0.42487567443501933
Bearing1_3,training,38,0.2420382165605095,0.40674981952792943,0.3928482141186235
Bearing1_3,training,39,0.2484076433121019,0.3634348529074435,0.34669131607550224
Bearing1_3,training,40,0.2547770700636942,0.34194047744853473,0.32370231648469106
Bearing1_3,training,41,0.2611464968152866,0.316012840203892,0.29750452204087824
Bearing1_3,training,42,0.267515923566879,0.29687857252770167,0.2767206618462734
Bearing1_3,training,43,0.2738853503184713,0.27328997495980323,0.2490636755588193
Bearing1_3,training,44,0.2802547770700637,0.26569933094704834,0.2401230314755237
Bearing1_3,training,45,0.286624203821656,0.24532666291629526,0.2180307475311401
Bearing1_3,training,46,0.2929936305732484,0.22126684573195562,0.19330482018751843
Bearing1_3,training,47,0.2993630573248407,0.2259220949510982,0.19749611343301604
Bearing1_3,training,48,0.3057324840764331,0.23301643110189244,0.20569070079991253
Bearing1_3,training,49,0.3121019108280254,0.26406360550516694,0.2397967228853978
Bearing1_3,training,50,0.3184713375796178,0.2683931101322598,0.2440262889087343
Bearing1_3,training,51,0.3248407643312102,0.26070974930886054,0.2351673417425864
Bearing1_3,training,52,0.3312101910828025,0.24094653070609012,0.2121964915806021
Bearing1_3,training,53,0.3375796178343949,0.23981133493439097,0.21119270295369094
Bearing1_3,training,54,0.3439490445859872,0.22433576188277468,0.19225820677737035
Bearing1_3,training,55,0.3503184713375796,0.2216424891474023,0.18733119567028597
Bearing1_3,training,56,0.3566878980891719,0.21273684794543204,0.16975264523926298
Bearing1_3,training,57,0.3630573248407643,0.20010152038465226,0.1560332036399255
Bearing1_3,training,58,0.3694267515923566,0.22826602187933237,0.18517401037814799
Bearing1_3,training,59,0.375796178343949,0.26141436688904063,0.21862014099072766
Bearing1_3,training,60,0.3821656050955414,0.3396877484277705,0.29865091434239494
Bearing1_3,training,61,0.3885350318471338,0.39857920538893693,0.35901373549116994
Bearing1_3,training,62,0.3949044585987261,0.4921538029101008,0.4571040880585905
Bearing1_3,training,63,0.4012738853503185,0.582755381742769,0.5520801816906709
Bearing1_3,training,64,0.4076433121019108,0.6578611620206423,0.631791480114084
Bearing1_3,training,65,0.4140127388535032,0.7243268247387314,0.7025158376109965
Bearing1_3,training,66,0.4203821656050955,0.828967078554059,0.8167785509462726
Bearing1_3,training,67,0.4267515923566879,0.9335962666311968,0.9243016675147466
Bearing1_3,training,68,0.4331210191082802,0.9984180209405267,0.9885644579842774
Bearing1_3,training,69,0.4394904458598726,1.0431952327013483,1.0331858478940528
Bearing1_3,training,70,0.445859872611465,1.0598777092013096,1.0497927973757526
Bearing1_3,training,71,0.4522292993630573,1.140208972282561,1.130443530316532
Bearing1_3,training,72,0.4585987261146497,1.2273310931798624,1.2179078020689786
Bearing1_3,training,73,0.464968152866242,1.3009507035196106,1.2920508212416173
Bearing1_3,training,74,0.4713375796178344,1.408995383227894,1.4010440336361307
Bearing1_3,training,75,0.4777070063694267,1.52566410370655,1.5183043821849205
Bearing1_3,training,76,0.4840764331210191,1.6214338684974798,1.6147028190347967
Bearing1_3,training,77,0.4904458598726114,1.7220560749736364,1.7160092158913216
Bearing1_3,training,78,0.4968152866242038,1.832454353799152,1.8273974913555489
Bearing1_3,training,79,0.5031847133757962,1.9202081330285234,1.915597691836868
Bearing1_3,training,80,0.5095541401273885,2.035616333051505,2.0316222053451853
Bearing1_3,training,81,0.5159235668789809,2.1019310148441432,2.0982383879236353
Bearing1_3,training,82,0.5222929936305732,2.1585476285601515,2.1551771801632116
Bearing1_3,training,83,0.5286624203821656,2.2383196025370866,2.2352262606214572
Bearing1_3,training,84,0.535031847133758,2.2945204627867293,2.2916560074488266
Bearing1_3,training,85,0.5414012738853503,2.3490290526297715,2.346243242936737
Bearing1_3,training,86,0.5477707006369427,2.369248238877277,2.3666969834157614
Bearing1_3,training,87,0.554140127388535,2.4143004888429163,2.4118084629073535
Bearing1_3,training,88,0.5605095541401274,2.46846109813117,2.4659885689721324
Bearing1_3,training,89,0.5668789808917197,2.5388188470736637,2.536470533169226
Bearing1_3,training,90,0.5732484076433121,2.58641317436363,2.584069148587045
Bearing1_3,training,91,0.5796178343949044,2.7466760330807767,2.7446154130589138
Bearing1_3,training,92,0.5859872611464968,2.876234074607953,2.8743623851849898
Bearing1_3,training,93,0.5923566878980892,3.0356687754350733,3.0339561395800976
Bearing1_3,training,94,0.5987261146496815,3.1986836564894796,3.1971047671054116
Bearing1_3,training,95,0.6050955414012739,3.3865132207128434,3.385117184177775
Bearing1_3,training,96,0.6114649681528662,3.583500841981312,3.5822004744877454
Bearing1_3,training,97,0.6178343949044586,3.7368850367722244,3.7357796749839913
Bearing1_3,training,98,0.6242038216560509,3.903785713583337,3.902910256554646
Bearing1_3,training,99,0.6305732484076433,4.075683006237597,4.074961409652987
Bearing1_3,training,100,0.6369426751592356,4.2583832626254905,4.257852550280268
Bearing1_3,training,101,0.643312101910828,4.347109660136717,4.34656454353011
Bearing1_3,training,102,0.6496815286624203,4.4767202211149435,4.476185626327019
Bearing1_3,training,103,0.6560509554140127,4.564896961578894,4.56434847459915
Bearing1_3,training,104,0.6624203821656051,4.667638127635472,4.667088810137509
Bearing1_3,training,105,0.6687898089171974,4.758770381243305,4.75820042147076
Bearing1_3,training,106,0.6751592356687898,4.8768581835179745,4.876298872428768
Bearing1_3,training,107,0.6815286624203821,5.038309722785241,5.037744627590216
Bearing1_3,training,108,0.6878980891719745,5.149864746979466,5.149321535597306
Bearing1_3,training,109,0.6942675159235668,5.28739420087542,5.286854044949041
Bearing1_3,training,110,0.7006369426751592,5.427834585735126,5.427280859894444
Bearing1_3,training,111,0.7070063694267515,5.514519323716245,5.513955525128849
Bearing1_3,training,112,0.7133757961783439,5.613099592085236,5.61250490858793
Bearing1_3,training,113,0.7197452229299363,5.729248429790655,5.728682012330634
Bearing1_3,training,114,0.7261146496815286,5.810098909994585,5.809522829274639
Bearing1_3,training,115,0.732484076433121,5.866754445685972,5.866162003811686
Bearing1_3,training,116,0.7388535031847133,5.954381496868167,5.953787418992541
Bearing1_3,training,117,0.7452229299363057,5.999568162273021,5.998946860888874
Bearing1_3,training,118,0.7515923566878981,6.0780416887251025,6.077378377468792
Bearing1_3,training,119,0.7579617834394905,6.156569751433684,6.155893993026026
Bearing1_3,training,120,0.7643312101910829,6.232929133156198,6.232211416350739
