bearing_id,split,step_id,normalized_lifetime,distance_level,gru_level,gru_hidden_distance,gru_next_step_mse,included_in_common_score,gru_hidden_0,gru_hidden_1,gru_hidden_2,gru_hidden_3,gru_hidden_4,gru_hidden_5,gru_hidden_6,gru_hidden_7
Bearing1_1,train,15,0.12295081967213115,1.5807108879089355,0.3427122235298157,0.34271222,0.0062890374,True,0.8042977452278137,0.6241630911827087,-0.38450151681900024,0.5706340074539185,-0.49917125701904297,-0.6239103674888611,0.9122380018234253,0.7330905199050903
Bearing1_1,train,16,0.13114754098360656,1.6577584743499756,0.35895514488220215,0.37519807,0.012704028,True,0.7946680784225464,0.6003738045692444,-0.37970295548439026,0.5554707646369934,-0.5004660487174988,-0.6068785786628723,0.9065554141998291,0.7191934585571289
Bearing1_1,train,17,0.13934426229508196,1.7724541425704956,0.38539432485898334,0.43827268,0.0025209885,True,0.7775859236717224,0.5639011859893799,-0.3699846565723419,0.5320353507995605,-0.5026702284812927,-0.5786966681480408,0.8946735858917236,0.6766559481620789
Bearing1_1,train,18,0.14754098360655737,1.791355013847351,0.39134038239717484,0.40917856,0.006549704,True,0.7832469344139099,0.5747557878494263,-0.37831005454063416,0.5385751724243164,-0.4958447813987732,-0.5858832597732544,0.8990536332130432,0.7048632502555847
Bearing1_1,train,19,0.1557377049180328,1.8241615295410156,0.39840357303619384,0.42665634,0.0049949302,True,0.7791787981987,0.5625476837158203,-0.375823050737381,0.5345642566680908,-0.4932101368904114,-0.5801988840103149,0.8965818881988525,0.6876868009567261
Bearing1_1,train,20,0.16393442622950818,1.8423190116882324,0.4026031295458476,0.4236009,0.032068674,True,0.7794958353042603,0.5641466975212097,-0.3793812394142151,0.5351641774177551,-0.4909728765487671,-0.5780414938926697,0.8949128985404968,0.690744161605835
Bearing1_1,train,21,0.1721311475409836,1.9324582815170288,0.42511247737067087,0.56016856,0.0049125873,True,0.7450326681137085,0.4970671236515045,-0.35441845655441284,0.4922455847263336,-0.5006142854690552,-0.5217504501342773,0.8693155646324158,0.5945513248443604
Bearing1_1,train,22,0.18032786885245902,1.904271125793457,0.4219626113772392,0.39991355,0.02810788,True,0.7787633538246155,0.5835758447647095,-0.38904547691345215,0.530658483505249,-0.48448026180267334,-0.5799952149391174,0.8941383957862854,0.7192443609237671
Bearing1_1,train,23,0.1885245901639344,1.955491542816162,0.43363063865237766,0.52697486,0.021305924,True,0.752721905708313,0.5146498680114746,-0.3620767593383789,0.5005321502685547,-0.49438804388046265,-0.5333280563354492,0.8742840886116028,0.616715669631958
Bearing1_1,train,24,0.19672131147540983,2.016653537750244,0.4518311440944672,0.6156357,0.0021824716,True,0.7249641418457031,0.4806479215621948,-0.3386828303337097,0.46346020698547363,-0.49933555722236633,-0.4837545156478882,0.8528434634208679,0.5753839612007141
Bearing1_1,train,25,0.20491803278688525,2.0861611366271973,0.47240263819694517,0.54842716,0.008560451,True,0.7400491833686829,0.5104021430015564,-0.35534295439720154,0.47633492946624756,-0.48908641934394836,-0.5114067196846008,0.8668574094772339,0.6259913444519043
Bearing1_1,train,26,0.21311475409836064,2.1498563289642334,0.4908785581588745,0.55995727,0.04691755,True,0.736781895160675,0.5007387399673462,-0.3563230633735657,0.4728196859359741,-0.488837867975235,-0.5107216835021973,0.864662766456604,0.6155263185501099
Bearing1_1,train,27,0.22131147540983606,2.2521233558654785,0.5222255736589432,0.75174284,0.0027216568,True,0.6867737770080566,0.41810548305511475,-0.3160404562950134,0.42282718420028687,-0.49916747212409973,-0.42798012495040894,0.8290346264839172,0.47756776213645935
Bearing1_1,train,28,0.22950819672131148,2.3072562217712402,0.5417682558298111,0.6046054,0.017877445,True,0.718272864818573,0.4757424294948578,-0.35464349389076233,0.45171040296554565,-0.4758251905441284,-0.4767451286315918,0.8514167666435242,0.6043561100959778
Bearing1_1,train,29,0.23770491803278687,2.38350248336792,0.5662632644176483,0.6716064,0.024110453,True,0.7047155499458313,0.4499066472053528,-0.34228673577308655,0.4310953915119171,-0.4828927516937256,-0.46002432703971863,0.8365613222122192,0.5423121452331543
Bearing1_1,train,30,0.2459016393442623,2.4891350269317627,0.6007640182971954,0.76860845,0.006802867,True,0.6762787699699402,0.40413424372673035,-0.32474419474601746,0.3992392122745514,-0.4855172038078308,-0.41401129961013794,0.8132544755935669,0.4875984191894531
Bearing1_1,train,31,0.2540983606557377,2.5230562686920166,0.6188403189182281,0.7409316,0.0025857093,True,0.6785123944282532,0.42136529088020325,-0.33155345916748047,0.39776891469955444,-0.4753935635089874,-0.4163051247596741,0.81463623046875,0.518871545791626
Bearing1_1,train,32,0.26229508196721313,2.598602533340454,0.6416324853897095,0.6278352,0.012963327,True,0.7084410786628723,0.4724249243736267,-0.3564523756504059,0.4298309087753296,-0.464770644903183,-0.46721798181533813,0.8390434384346008,0.5903760194778442
Bearing1_1,train,33,0.27049180327868855,2.630685806274414,0.6555383026599884,0.666033,0.052708805,True,0.7033668756484985,0.45539912581443787,-0.34457534551620483,0.42874523997306824,-0.4723401963710785,-0.45790228247642517,0.835580587387085,0.5481327176094055
Bearing1_1,train,34,0.2786885245901639,2.710963010787964,0.6816408157348632,0.8766608,0.019899845,True,0.6512177586555481,0.3577149212360382,-0.30304303765296936,0.37758851051330566,-0.4880291223526001,-0.3689940869808197,0.795966386795044,0.40292757749557495
Bearing1_1,train,35,0.28688524590163933,2.825164794921875,0.721232271194458,0.9443417,0.01150761,True,0.6215424537658691,0.3172089159488678,-0.30129528045654297,0.3358365595340729,-0.47759562730789185,-0.3337770104408264,0.7727617025375366,0.38976988196372986
Bearing1_1,train,36,0.29508196721311475,2.8423752784729004,0.7336992502212525,0.68462706,0.045305315,True,0.6849557161331177,0.437205970287323,-0.36133044958114624,0.39990878105163574,-0.44696372747421265,-0.4347425103187561,0.8223313093185425,0.5738621950149536
Bearing1_1,train,37,0.30327868852459017,2.8731236457824707,0.7456578075885772,0.8713284,0.0020349775,True,0.6476279497146606,0.35248520970344543,-0.32596856355667114,0.3635289967060089,-0.46716028451919556,-0.3747401237487793,0.7843871712684631,0.412666916847229
Bearing1_1,train,38,0.3114754098360656,2.910956621170044,0.759104710817337,0.7390744,0.0067501934,True,0.6732122898101807,0.4196910560131073,-0.3402683734893799,0.3916265368461609,-0.4551616907119751,-0.4100661277770996,0.8127104043960571,0.528435468673706
Bearing1_1,train,39,0.319672131147541,2.9132370948791504,0.7631055533885955,0.71161485,0.07895171,True,0.6862156391143799,0.43413862586021423,-0.3448127806186676,0.40357866883277893,-0.4576570987701416,-0.429057776927948,0.8168334364891052,0.5329089164733887
Bearing1_1,train,40,0.32786885245901637,2.988157033920288,0.7870465338230133,1.0080183,0.007649636,True,0.6127378344535828,0.2990095019340515,-0.290951669216156,0.33290666341781616,-0.4827384352684021,-0.31763508915901184,0.7599420547485352,0.3152412474155426
Bearing1_1,train,41,0.3360655737704918,2.992945909500122,0.7925939202308655,0.79640543,0.0026440297,True,0.6537489295005798,0.3845369517803192,-0.3390319347381592,0.3657548129558563,-0.45028427243232727,-0.38169845938682556,0.7960112690925598,0.5090208649635315
Bearing1_1,train,42,0.3442622950819672,3.006256341934204,0.7969382166862488,0.6712782,0.0025314358,True,0.6956362724304199,0.4440598487854004,-0.361311137676239,0.4105648100376129,-0.4460187256336212,-0.44332268834114075,0.8236169815063477,0.5695863366127014
Bearing1_1,train,43,0.3524590163934426,2.9723997116088867,0.7880152583122253,0.57680345,0.089037806,True,0.7244021892547607,0.49425116181373596,-0.37132543325424194,0.44784146547317505,-0.45086750388145447,-0.4914802610874176,0.8464115262031555,0.6136188507080078
Bearing1_1,train,44,0.36065573770491804,2.983635663986206,0.7891117334365845,0.8876256,0.005174808,True,0.6522770524024963,0.3431117534637451,-0.31597787141799927,0.3785010278224945,-0.4824957251548767,-0.37463200092315674,0.7878308296203613,0.3847302198410034
Bearing1_1,train,45,0.36885245901639346,2.9101014137268066,0.7664960026741028,0.7181844,0.054876782,True,0.6756868958473206,0.4265175759792328,-0.34549185633659363,0.39271268248558044,-0.46182888746261597,-0.4210855960845947,0.8158167600631714,0.5523220300674438
Bearing1_1,train,46,0.3770491803278688,3.008561849594116,0.7923671543598175,0.9433386,0.00457807,True,0.6277655959129333,0.33152931928634644,-0.30122727155685425,0.34730714559555054,-0.47832661867141724,-0.33928194642066956,0.775058925151825,0.3623712658882141
Bearing1_1,train,47,0.38524590163934425,2.98543119430542,0.7902010142803192,0.849667,0.0051515205,True,0.6413192749023438,0.3553972542285919,-0.32722043991088867,0.3550848960876465,-0.4555875062942505,-0.3605043888092041,0.7886248826980591,0.4716521203517914
Bearing1_1,train,48,0.39344262295081966,2.957216739654541,0.7809805274009705,0.64686954,0.008341882,True,0.6986210346221924,0.45593520998954773,-0.36550775170326233,0.4181901216506958,-0.4413897395133972,-0.4514145851135254,0.8323638439178467,0.5872349143028259
Bearing1_1,train,49,0.4016393442622951,2.942250967025757,0.774193263053894,0.6437422,0.02990708,True,0.7063443660736084,0.4665202498435974,-0.35457515716552734,0.4310716986656189,-0.45460188388824463,-0.46153128147125244,0.8344618678092957,0.56573486328125
Bearing1_1,train,50,0.4098360655737705,2.8719143867492676,0.7500986456871033,0.7670721,0.00383553,True,0.6763565540313721,0.4101039469242096,-0.3225230574607849,0.40291303396224976,-0.47313547134399414,-0.41114822030067444,0.8171375393867493,0.48027756810188293
Bearing1_1,train,51,0.4180327868852459,2.8390073776245117,0.7355617403984069,0.6510364,0.01552884,True,0.6987671256065369,0.461262583732605,-0.35127338767051697,0.41590359807014465,-0.4674833416938782,-0.4564690887928009,0.8338826298713684,0.5861966013908386
Bearing1_1,train,52,0.4262295081967213,2.8607239723205566,0.7386272251605988,0.701933,0.0143586695,True,0.6918408870697021,0.4307992160320282,-0.3431633412837982,0.40973958373069763,-0.4745180606842041,-0.44535893201828003,0.8276056051254272,0.5352840423583984
Bearing1_1,train,53,0.4344262295081967,2.918579578399658,0.7550112068653106,0.74064326,0.0036864174,True,0.6844055652618408,0.4115782678127289,-0.3344164192676544,0.40891242027282715,-0.47482237219810486,-0.4215679466724396,0.8215743899345398,0.5069613456726074
Bearing1_1,train,54,0.4426229508196721,2.838043689727783,0.7343267977237702,0.6807815,0.018918741,True,0.6973479986190796,0.4426434636116028,-0.34287339448928833,0.42384612560272217,-0.4676658511161804,-0.4410635232925415,0.8325487375259399,0.5532498955726624
Bearing1_1,train,55,0.45081967213114754,2.8651576042175293,0.7373127400875091,0.74804384,0.023390327,True,0.6838533878326416,0.4123399257659912,-0.32937052845954895,0.4073390066623688,-0.47644153237342834,-0.42122650146484375,0.8217823505401611,0.4960349202156067
Bearing1_1,train,56,0.45901639344262296,2.830383777618408,0.726476788520813,0.83497906,0.002998397,True,0.6533477306365967,0.37346404790878296,-0.3166597783565521,0.3718273937702179,-0.4816044569015503,-0.3828220069408417,0.8001714944839478,0.45142945647239685
Bearing1_1,train,57,0.4672131147540984,2.791140556335449,0.7133644819259644,0.71854395,0.0122122625,True,0.6787232756614685,0.43052229285240173,-0.343304842710495,0.39419594407081604,-0.4664910137653351,-0.4262450933456421,0.8187974095344543,0.5404725670814514
Bearing1_1,train,58,0.47540983606557374,2.8315210342407227,0.7228893041610718,0.74211776,0.009910662,True,0.6780743598937988,0.4127463698387146,-0.3415413498878479,0.393451988697052,-0.4707222282886505,-0.42343154549598694,0.8157041668891907,0.5146538615226746
Bearing1_1,train,59,0.48360655737704916,2.8610920906066895,0.7328457117080689,0.7433063,0.00850416,True,0.6767456531524658,0.4128536880016327,-0.3425568640232086,0.39151817560195923,-0.47175484895706177,-0.4226120114326477,0.8141240477561951,0.5157762765884399
Bearing1_1,train,60,0.4918032786885246,2.8378734588623047,0.7293983042240143,0.732598,0.017200995,True,0.6779115200042725,0.42515021562576294,-0.3413076400756836,0.392984002828598,-0.46911200881004333,-0.42290428280830383,0.8118939995765686,0.5248983502388
Bearing1_1,train,61,0.5,2.890111207962036,0.7437672197818757,0.79472554,0.0040274044,True,0.6644117832183838,0.3938399851322174,-0.32651039958000183,0.3845573961734772,-0.47047966718673706,-0.39933884143829346,0.8074471354484558,0.47174298763275146
Bearing1_1,train,62,0.5081967213114754,2.860776662826538,0.739479374885559,0.6590546,0.005622707,True,0.695863664150238,0.45957151055336,-0.3528081774711609,0.41190165281295776,-0.4610474109649658,-0.45052197575569153,0.8282544016838074,0.5804482102394104
Bearing1_1,train,63,0.5163934426229508,2.822263240814209,0.7287539422512055,0.63338894,0.06103397,True,0.7097653150558472,0.4699755012989044,-0.35512015223503113,0.4308816194534302,-0.46490395069122314,-0.4701402187347412,0.8379179239273071,0.576889157295227
Bearing1_1,train,64,0.5245901639344263,2.8921995162963867,0.7474007964134216,0.86725,0.0074778544,True,0.6531567573547363,0.36372455954551697,-0.3066084086894989,0.37847185134887695,-0.4882693290710449,-0.3733937442302704,0.7972851991653442,0.40839385986328125
Bearing1_1,train,65,0.5327868852459017,2.905261993408203,0.7566696047782898,0.8407319,0.028220288,True,0.6499477624893188,0.3725835382938385,-0.31367218494415283,0.36970028281211853,-0.47363266348838806,-0.364744633436203,0.7941221594810486,0.462076872587204
Bearing1_1,train,66,0.5409836065573771,2.9361257553100586,0.7699092566967011,0.9673756,0.0064597167,True,0.6180086731910706,0.31682658195495605,-0.29495516419410706,0.3325997591018677,-0.4738115668296814,-0.31574806571006775,0.7635568976402283,0.37048614025115967
Bearing1_1,train,67,0.5491803278688525,2.9966444969177246,0.7918776571750641,0.93822795,0.012777257,True,0.6188009977340698,0.3279097080230713,-0.3036003112792969,0.3298332393169403,-0.45480161905288696,-0.3185923397541046,0.7671394944190979,0.4075228273868561
Bearing1_1,train,68,0.5573770491803278,3.0515329837799072,0.8147908687591553,0.9712499,0.020756142,True,0.6067311763763428,0.31143754720687866,-0.30343011021614075,0.31689968705177307,-0.4503018856048584,-0.3074398338794708,0.7588375210762024,0.38577279448509216
Bearing1_1,train,69,0.5655737704918032,3.1310858726501465,0.8475472211837769,1.0708698,0.03684517,True,0.5776947140693665,0.2773905396461487,-0.28703466057777405,0.28575432300567627,-0.4500798285007477,-0.26906055212020874,0.7303559184074402,0.3125433623790741
Bearing1_1,train,70,0.5737704918032787,3.2682323455810547,0.9012564480304718,1.2696903,0.03047334,True,0.5170580148696899,0.19846723973751068,-0.2560274600982666,0.22224374115467072,-0.4534858465194702,-0.18892955780029297,0.6749317049980164,0.18390044569969177
Bearing1_1,train,71,0.5819672131147541,3.4203429222106934,0.9684146344661713,1.4663074,0.023138942,True,0.4468976855278015,0.1181260496377945,-0.2296362817287445,0.14561046659946442,-0.44247305393218994,-0.10246612131595612,0.6121098399162292,0.08092080801725388
Bearing1_1,train,72,0.5901639344262295,3.6565468311309814,1.0691393256187438,1.6663015,0.012384338,True,0.36221441626548767,0.05199124291539192,-0.20801198482513428,0.04842611402273178,-0.420771986246109,-0.03304183855652809,0.5350946187973022,-0.02526240423321724
Bearing1_1,train,73,0.5983606557377049,3.9176220893859863,1.1896420896053315,1.8384166,0.013613743,True,0.28480008244514465,-0.005770714953541756,-0.1903938204050064,-0.03148366138339043,-0.38867247104644775,0.035973161458969116,0.46738386154174805,-0.10568000376224518
Bearing1_1,train,74,0.6065573770491803,4.141284465789795,1.310058057308197,2.0714097,0.019199016,True,0.18287184834480286,-0.08158805966377258,-0.16004493832588196,-0.12704351544380188,-0.35922473669052124,0.11775046586990356,0.374251127243042,-0.22958941757678986
Bearing1_1,train,75,0.6147540983606558,4.470841407775879,1.4647060692310334,2.387212,0.019423122,True,0.0378989577293396,-0.19972193241119385,-0.11056682467460632,-0.2518824338912964,-0.3260687291622162,0.22598837316036224,0.24818292260169983,-0.3802315592765808
Bearing1_1,train,76,0.6229508196721312,4.734234809875488,1.616668438911438,2.4869993,0.008126656,True,-0.03561215102672577,-0.22285257279872894,-0.12110354751348495,-0.3229558765888214,-0.2543300986289978,0.25632956624031067,0.20465098321437836,-0.40008744597435
Bearing1_1,train,77,0.6311475409836066,5.116789817810059,1.8009850442409516,2.781394,0.14274131,True,-0.18000206351280212,-0.3256760239601135,-0.04821894317865372,-0.4282837510108948,-0.22361554205417633,0.3582437038421631,0.07416796684265137,-0.5249563455581665
Bearing1_1,train,78,0.639344262295082,5.714841365814209,2.020190346240997,3.163303,0.03403236,True,-0.3772493600845337,-0.4871059060096741,0.10227997601032257,-0.5534664988517761,-0.14980193972587585,0.5052857995033264,-0.11465314030647278,-0.6094579696655273
Bearing1_1,train,79,0.6475409836065574,6.293141841888428,2.2549283266067506,3.4182496,0.00623379,True,-0.5212589502334595,-0.5755565166473389,0.19006456434726715,-0.644615888595581,-0.05464619770646095,0.5927238464355469,-0.2311762571334839,-0.6697603464126587
Bearing1_1,train,80,0.6557377049180327,6.830620765686035,2.4868844985961913,3.589252,0.0019197273,True,-0.622100830078125,-0.6294856071472168,0.2389596700668335,-0.706960916519165,0.010221311822533607,0.6465579271316528,-0.308861643075943,-0.7142276763916016
Bearing1_1,train,81,0.6639344262295082,7.326503753662109,2.71055862903595,3.7030487,0.0069085974,True,-0.6911693811416626,-0.6620058417320251,0.26242655515670776,-0.7497574687004089,0.04649195820093155,0.6779320240020752,-0.3634025454521179,-0.7495775818824768
Bearing1_1,train,82,0.6721311475409836,7.793318271636963,2.922091507911682,3.7816303,0.00958749,True,-0.7380410432815552,-0.6834573149681091,0.27329617738723755,-0.7795971632003784,0.0704820305109024,0.6966993808746338,-0.4034958779811859,-0.7781661748886108
Bearing1_1,train,83,0.680327868852459,8.245183944702148,3.1226486921310426,3.8439884,0.01525695,True,-0.7711121439933777,-0.7014381289482117,0.2853616178035736,-0.8016406297683716,0.09373632073402405,0.7116584777832031,-0.43674951791763306,-0.8012456893920898
Bearing1_1,train,84,0.6885245901639344,8.652021408081055,3.3042991876602175,3.8879147,0.019824686,True,-0.7942105531692505,-0.7138535380363464,0.28995802998542786,-0.8170493841171265,0.1069110706448555,0.7203437685966492,-0.4620929956436157,-0.8205500841140747
Bearing1_1,train,85,0.6967213114754098,8.983538627624512,3.457716464996338,3.9213848,0.024895301,True,-0.8105792999267578,-0.7222650051116943,0.29667168855667114,-0.8282385468482971,0.11270564049482346,0.7269855737686157,-0.4821969270706177,-0.8367095589637756
Bearing1_1,train,86,0.7049180327868853,9.340927124023438,3.6036044120788575,3.9458787,0.026001833,True,-0.8214708566665649,-0.7287455797195435,0.2972256541252136,-0.8358684182167053,0.12267877906560898,0.730686604976654,-0.4979071319103241,-0.8504616618156433
Bearing1_1,train,87,0.7131147540983607,9.600300788879395,3.721989393234253,3.9652438,0.029201686,True,-0.8299530744552612,-0.7334846258163452,0.30131882429122925,-0.8419293761253357,0.12346325814723969,0.7335029244422913,-0.5102503299713135,-0.8620719909667969
Bearing1_1,train,88,0.7213114754098361,9.630768775939941,3.803735041618347,3.9807594,0.02993917,True,-0.8357577919960022,-0.736884355545044,0.3034544289112091,-0.8462632894515991,0.12671060860157013,0.7359943985939026,-0.5209910273551941,-0.8720389604568481
Bearing1_1,train,89,0.7295081967213115,9.660893440246582,3.8613583564758303,3.9944828,0.030701451,True,-0.840422511100769,-0.7401766180992126,0.3067932426929474,-0.8493330478668213,0.13182921707630157,0.7389280796051025,-0.529586911201477,-0.8805805444717407
Bearing1_1,train,90,0.7377049180327869,9.684713363647461,3.9030577182769775,4.0062456,0.03381381,True,-0.8441755175590515,-0.7430797219276428,0.31001654267311096,-0.8518038988113403,0.13503524661064148,0.7415735125541687,-0.5372936725616455,-0.887947142124176
Bearing1_1,train,91,0.7459016393442623,9.707818984985352,3.9341310024261475,4.0137815,0.032486606,True,-0.8468059301376343,-0.7440996170043945,0.3109864592552185,-0.853611409664154,0.1328558623790741,0.7424618601799011,-0.5434262156486511,-0.8942805528640747
Bearing1_1,train,92,0.7540983606557377,9.734452247619629,3.958275008201599,4.0230703,0.032597005,True,-0.84917151927948,-0.7467129826545715,0.31392189860343933,-0.8554260730743408,0.1387656182050705,0.7445038557052612,-0.5491045117378235,-0.8998011946678162
Bearing1_1,train,93,0.7622950819672131,9.750935554504395,3.976923966407776,4.030478,0.033686504,True,-0.8513702154159546,-0.7489244341850281,0.3162757158279419,-0.8566393256187439,0.14096581935882568,0.7463104128837585,-0.5535454154014587,-0.904580295085907
Bearing1_1,train,94,0.7704918032786885,9.766923904418945,3.991781163215637,4.0364866,0.033693302,True,-0.8529976606369019,-0.750717282295227,0.31776490807533264,-0.857288122177124,0.14346753060817719,0.7480244040489197,-0.5571290254592896,-0.908702552318573
Bearing1_1,train,95,0.7786885245901639,9.78254508972168,4.003911805152893,4.042691,0.034568757,True,-0.8547548055648804,-0.7522188425064087,0.3204061686992645,-0.858364999294281,0.14521995186805725,0.7496118545532227,-0.5612061619758606,-0.9123685956001282
Bearing1_1,train,96,0.7868852459016393,9.799245834350586,4.014029264450073,4.0470533,0.032324385,True,-0.8558388948440552,-0.7538897395133972,0.3206983804702759,-0.8587329387664795,0.14806939661502838,0.7506687641143799,-0.5637652277946472,-0.9155049324035645
Bearing1_1,train,97,0.7950819672131147,9.816034317016602,4.022799777984619,4.052949,0.03546076,True,-0.8573731780052185,-0.755702018737793,0.32435449957847595,-0.8597722053527832,0.14870183169841766,0.7525486350059509,-0.5674155354499817,-0.91839599609375
Bearing1_1,train,98,0.8032786885245902,9.830093383789062,4.030343556404114,4.056197,0.03423632,True,-0.8580307364463806,-0.7564786672592163,0.3246300220489502,-0.8597642183303833,0.15060564875602722,0.7536815404891968,-0.5698230862617493,-0.9208264946937561
Bearing1_1,train,99,0.8114754098360656,9.842700958251953,4.036782312393188,4.0588703,0.03593666,True,-0.8590495586395264,-0.7571564316749573,0.32446402311325073,-0.8606142401695251,0.14838725328445435,0.753724992275238,-0.5723978281021118,-0.923050582408905
Bearing1_1,train,100,0.819672131147541,9.852789878845215,4.042261743545533,4.06104,0.034926016,True,-0.8593834042549133,-0.758004903793335,0.3244418203830719,-0.8606492280960083,0.15152567625045776,0.7541980743408203,-0.573377788066864,-0.9248171448707581
Bearing1_1,train,101,0.8278688524590164,9.866508483886719,4.047299385070801,4.064158,0.034866087,True,-0.8600910305976868,-0.7586672306060791,0.3267405331134796,-0.8607521653175354,0.15292078256607056,0.75560462474823,-0.5750557780265808,-0.9264863729476929
Bearing1_1,train,102,0.8360655737704918,9.876221656799316,4.051663827896118,4.066715,0.033994947,True,-0.8606890439987183,-0.7595849633216858,0.32770153880119324,-0.860908031463623,0.1545821726322174,0.756430983543396,-0.5764802694320679,-0.9279796481132507
Bearing1_1,train,103,0.8442622950819673,9.885843276977539,4.055613231658936,4.069972,0.03505833,True,-0.8614975810050964,-0.7606385946273804,0.33072954416275024,-0.8611742258071899,0.15564793348312378,0.7578650712966919,-0.5779268741607666,-0.9293120503425598
Bearing1_1,train,104,0.8524590163934426,9.894556045532227,4.059060001373291,4.0709543,0.03473859,True,-0.8619514107704163,-0.7613409757614136,0.32975316047668457,-0.8612061142921448,0.15506374835968018,0.7580400109291077,-0.5785366296768188,-0.9304295182228088
Bearing1_1,train,105,0.860655737704918,9.902055740356445,4.062047529220581,4.0725665,0.036059465,True,-0.8625390529632568,-0.7613770365715027,0.33110755681991577,-0.8614694476127625,0.15394596755504608,0.7586295008659363,-0.5796549916267395,-0.9314818978309631
Bearing1_1,train,106,0.8688524590163934,9.906930923461914,4.064619827270508,4.0727763,0.034753095,True,-0.8627491593360901,-0.761141300201416,0.330788254737854,-0.8617368936538696,0.15206283330917358,0.7582387924194336,-0.5801384449005127,-0.9323030710220337
Bearing1_1,train,107,0.8770491803278688,9.911271095275879,4.066774225234985,4.074493,0.036301464,True,-0.8630857467651367,-0.7621179819107056,0.33060401678085327,-0.8620138168334961,0.15591458976268768,0.7586313486099243,-0.5806145071983337,-0.9330942034721375
Bearing1_1,train,108,0.8852459016393442,9.916345596313477,4.06861891746521,4.074644,0.03391404,True,-0.8630937337875366,-0.762364387512207,0.33013734221458435,-0.8616960644721985,0.15662533044815063,0.758682370185852,-0.5803682208061218,-0.933682918548584
Bearing1_1,train,109,0.8934426229508197,9.922260284423828,4.070416688919067,4.076848,0.034247026,True,-0.8637105822563171,-0.7628223896026611,0.3336142301559448,-0.8621606230735779,0.1553884744644165,0.7596316933631897,-0.5813480019569397,-0.9343761205673218
