seed,bearing_id,step_id,normalized_lifetime,predicted_rul,health_progress
20260918,Bearing3_1,164,0.06464327871799469,0.2226279228925705,0.7773720622062683
20260918,Bearing3_1,165,0.06503744423389435,0.23556376993656158,0.7644362449645996
20260918,Bearing3_1,166,0.065431609749794,0.33543652296066284,0.6645634770393372
20260918,Bearing3_1,167,0.06582577526569366,0.40498605370521545,0.5950139760971069
20260918,Bearing3_1,168,0.06621994823217392,0.4338160753250122,0.5661839246749878
20260918,Bearing3_1,169,0.06661411374807358,0.3562394678592682,0.6437605619430542
20260918,Bearing3_1,170,0.06700827926397324,0.335752934217453,0.6642470359802246
20260918,Bearing3_1,171,0.0674024447798729,0.315367192029953,0.6846327781677246
20260918,Bearing3_1,172,0.06779661029577255,0.3364368677139282,0.6635631322860718
20260918,Bearing3_1,173,0.06819077581167221,0.3303244113922119,0.6696755886077881
20260918,Bearing3_1,174,0.06858494132757187,0.3141542673110962,0.6858457326889038
20260918,Bearing3_1,175,0.06897910684347153,0.35445916652679443,0.6455408334732056
20260918,Bearing3_1,176,0.06937327235937119,0.3987925350666046,0.6012074947357178
20260918,Bearing3_1,177,0.06976744532585144,0.4160836935043335,0.5839163064956665
20260918,Bearing3_1,178,0.0701616108417511,0.3846000134944916,0.615399956703186
20260918,Bearing3_1,179,0.07055577635765076,0.3914182782173157,0.6085817217826843
20260918,Bearing3_1,180,0.07094994187355042,0.4488922953605652,0.5511077046394348
20260918,Bearing3_1,181,0.07134410738945007,0.4692819118499756,0.5307180881500244
20260918,Bearing3_1,182,0.07173827290534973,0.3775385618209839,0.6224614381790161
20260918,Bearing3_1,183,0.07213243842124939,0.3530732989311218,0.6469267010688782
20260918,Bearing3_1,184,0.07252660393714905,0.3115041255950928,0.6884958744049072
20260918,Bearing3_1,185,0.0729207694530487,0.3755890130996704,0.6244109869003296
20260918,Bearing3_1,186,0.07331494241952896,0.3478650152683258,0.6521350145339966
20260918,Bearing3_1,187,0.07370910793542862,0.39998942613601685,0.6000105738639832
20260918,Bearing3_1,188,0.07410327345132828,0.391613245010376,0.608386754989624
20260918,Bearing3_1,189,0.07449743896722794,0.3412734866142273,0.6587265133857727
20260918,Bearing3_1,190,0.0748916044831276,0.363968163728714,0.6360318660736084
20260918,Bearing3_1,191,0.07528576999902725,0.37889644503593445,0.6211035251617432
20260918,Bearing3_1,192,0.07567993551492691,0.5067716836929321,0.49322831630706787
20260918,Bearing3_1,193,0.07607410103082657,0.4830814301967621,0.5169185400009155
20260918,Bearing3_1,194,0.07646826654672623,0.49078819155693054,0.5092117786407471
20260918,Bearing3_1,195,0.07686243951320648,0.48932525515556335,0.5106747150421143
20260918,Bearing3_1,196,0.07725660502910614,0.48254507780075073,0.5174549221992493
20260918,Bearing3_1,197,0.0776507705450058,0.4491799771785736,0.550819993019104
20260918,Bearing3_1,198,0.07804493606090546,0.5254886150360107,0.47451138496398926
20260918,Bearing3_1,199,0.07843910157680511,0.4675827622413635,0.5324172377586365
20260918,Bearing3_1,200,0.07883326709270477,0.4341878294944763,0.5658121705055237
20260918,Bearing3_1,201,0.07922743260860443,0.40661191940307617,0.5933880805969238
20260918,Bearing3_1,202,0.07962159812450409,0.4264940619468689,0.5735059380531311
20260918,Bearing3_1,203,0.08001576364040375,0.44194430112838745,0.5580556988716125
20260918,Bearing3_1,204,0.080409936606884,0.4216500520706177,0.5783499479293823
20260918,Bearing3_1,205,0.08080410212278366,0.3693079352378845,0.6306920647621155
20260918,Bearing3_1,206,0.08119826763868332,0.24612458050251007,0.7538754343986511
20260918,Bearing3_1,207,0.08159243315458298,0.1722283661365509,0.8277716636657715
20260918,Bearing3_1,208,0.08198659867048264,0.07844039797782898,0.9215595722198486
20260918,Bearing3_1,209,0.0823807641863823,0.1509232521057129,0.8490767478942871
20260918,Bearing3_1,210,0.08277492970228195,0.13230276107788086,0.8676972389221191
20260918,Bearing3_1,211,0.08316909521818161,0.16704663634300232,0.8329533338546753
20260918,Bearing3_1,212,0.08356326073408127,0.07231473922729492,0.9276852607727051
20260918,Bearing3_1,213,0.08395743370056152,0.07129304111003876,0.9287069439888
20260918,Bearing3_1,214,0.08435159921646118,0.006868034601211548,0.9931319952011108
20260918,Bearing3_1,215,0.08474576473236084,0.03611603379249573,0.9638839960098267
20260918,Bearing3_1,216,0.0851399302482605,0.0052509605884552,0.9947490692138672
20260918,Bearing3_1,217,0.08553409576416016,0.0532052218914032,0.9467947483062744
20260918,Bearing3_1,218,0.08592826128005981,0.041377872228622437,0.9586220979690552
20260918,Bearing3_1,219,0.08632242679595947,0.054124608635902405,0.9458754062652588
20260918,Bearing3_1,220,0.08671659231185913,0.044368401169776917,0.9556316137313843
20260918,Bearing3_1,221,0.08711075782775879,0.07500112056732178,0.9249988794326782
20260918,Bearing3_1,222,0.08750493079423904,0.124055877327919,0.8759441375732422
20260918,Bearing3_1,223,0.0878990963101387,0.08940625190734863,0.9105937480926514
20260918,Bearing3_1,224,0.08829326182603836,0.083982914686203,0.9160170555114746
20260918,Bearing3_1,225,0.08868742734193802,0.15188491344451904,0.848115086555481
20260918,Bearing3_1,226,0.08908159285783768,0.3357493281364441,0.6642506718635559
20260918,Bearing3_1,227,0.08947575837373734,0.4238359034061432,0.5761641263961792
20260918,Bearing3_1,228,0.089869923889637,0.43044430017471313,0.5695556998252869
20260918,Bearing3_1,229,0.09026408940553665,0.44953641295433044,0.5504635572433472
20260918,Bearing3_1,230,0.09065825492143631,0.4316253066062927,0.5683746933937073
20260918,Bearing3_1,231,0.09105242043733597,0.39067113399505615,0.6093288660049438
20260918,Bearing3_1,232,0.09144659340381622,0.4244317412376404,0.5755682587623596
20260918,Bearing3_1,233,0.09184075891971588,0.4149012565612793,0.5850987434387207
20260918,Bearing3_1,234,0.09223492443561554,0.43226906657218933,0.5677309036254883
20260918,Bearing3_1,235,0.0926290899515152,0.4211103916168213,0.5788896083831787
20260918,Bearing3_1,236,0.09302325546741486,0.3555321991443634,0.644467830657959
20260918,Bearing3_1,237,0.09341742098331451,0.40836232900619507,0.5916376709938049
20260918,Bearing3_1,238,0.09381158649921417,0.3069395422935486,0.6930604577064514
20260918,Bearing3_1,239,0.09420575201511383,0.21563543379306793,0.7843645811080933
20260918,Bearing3_1,240,0.09459991753101349,0.20567244291305542,0.7943275570869446
20260918,Bearing3_1,241,0.09499409049749374,0.21365699172019958,0.786342978477478
20260918,Bearing3_1,242,0.0953882560133934,0.17120671272277832,0.8287932872772217
20260918,Bearing3_1,243,0.09578242152929306,0.22024375200271606,0.7797562479972839
20260918,Bearing3_1,244,0.09617658704519272,0.2524595260620117,0.7475404739379883
20260918,Bearing3_1,245,0.09657075256109238,0.23465991020202637,0.7653400897979736
20260918,Bearing3_1,246,0.09696491807699203,0.25787609815597534,0.7421239018440247
20260918,Bearing3_1,247,0.0973590835928917,0.20665711164474487,0.7933428883552551
20260918,Bearing3_1,248,0.09775324910879135,0.17170488834381104,0.828295111656189
20260918,Bearing3_1,249,0.09814741462469101,0.2189568281173706,0.7810431718826294
20260918,Bearing3_1,250,0.09854158759117126,0.26395320892333984,0.7360467910766602
20260918,Bearing3_1,251,0.09893575310707092,0.37966471910476685,0.6203352808952332
20260918,Bearing3_1,252,0.09932991862297058,0.3680148124694824,0.6319851875305176
20260918,Bearing3_1,253,0.09972408413887024,0.24325397610664368,0.7567460536956787
20260918,Bearing3_1,254,0.1001182496547699,0.28307318687438965,0.7169268131256104
20260918,Bearing3_1,255,0.10051241517066956,0.29460597038269043,0.7053940296173096
20260918,Bearing3_1,256,0.10090658068656921,0.3375285267829895,0.6624714732170105
20260918,Bearing3_1,257,0.10130074620246887,0.3548142910003662,0.6451857089996338
20260918,Bearing3_1,258,0.10169491171836853,0.35683122277259827,0.6431688070297241
20260918,Bearing3_1,259,0.10208908468484879,0.3567381501197815,0.6432618498802185
20260918,Bearing3_1,260,0.10248325020074844,0.357665091753006,0.6423349380493164
20260918,Bearing3_1,261,0.1028774157166481,0.30956730246543884,0.6904326677322388
20260918,Bearing3_1,262,0.10327158123254776,0.23810085654258728,0.7618991136550903
20260918,Bearing3_1,263,0.10366574674844742,0.2443086802959442,0.7556912899017334
20260918,Bearing3_1,264,0.10405991226434708,0.28600165247917175,0.7139983177185059
20260918,Bearing3_1,265,0.10445407778024673,0.27402400970458984,0.7259759902954102
20260918,Bearing3_1,266,0.10484824329614639,0.2582816481590271,0.7417183518409729
20260918,Bearing3_1,267,0.10524240881204605,0.35937774181365967,0.6406222581863403
20260918,Bearing3_1,268,0.1056365817785263,0.420835018157959,0.579164981842041
20260918,Bearing3_1,269,0.10603074729442596,0.4125503897666931,0.5874496102333069
20260918,Bearing3_1,270,0.10642491281032562,0.3940141797065735,0.6059858202934265
20260918,Bearing3_1,271,0.10681907832622528,0.4531567096710205,0.5468432903289795
20260918,Bearing3_1,272,0.10721324384212494,0.4737548232078552,0.5262451767921448
20260918,Bearing3_1,273,0.1076074093580246,0.4631569981575012,0.5368430018424988
20260918,Bearing3_1,274,0.10800157487392426,0.4587678909301758,0.5412321090698242
20260918,Bearing3_1,275,0.10839574038982391,0.4707680642604828,0.5292319059371948
20260918,Bearing3_1,276,0.10878990590572357,0.46746230125427246,0.5325376987457275
20260918,Bearing3_1,277,0.10918407887220383,0.4567605257034302,0.5432394742965698
20260918,Bearing3_1,278,0.10957824438810349,0.41045111417770386,0.5895488858222961
20260918,Bearing3_1,279,0.10997240990400314,0.4101017117500305,0.5898982882499695
20260918,Bearing3_1,280,0.1103665754199028,0.3549373745918274,0.6450626254081726
20260918,Bearing3_1,281,0.11076074093580246,0.36140841245651245,0.6385915875434875
20260918,Bearing3_1,282,0.11115490645170212,0.3901847004890442,0.6098152995109558
20260918,Bearing3_1,283,0.11154907196760178,0.3710915446281433,0.6289084553718567
20260918,Bearing3_1,284,0.11194323748350143,0.3946631848812103,0.6053367853164673
20260918,Bearing3_1,285,0.11233740299940109,0.41330039501190186,0.5866996049880981
20260918,Bearing3_1,286,0.11273157596588135,0.36951425671577454,0.6304857730865479
20260918,Bearing3_1,287,0.113125741481781,0.35582083463668823,0.6441791653633118
20260918,Bearing3_1,288,0.11351990699768066,0.30423805117607117,0.6957619190216064
20260918,Bearing3_1,289,0.11391407251358032,0.30675530433654785,0.6932446956634521
20260918,Bearing3_1,290,0.11430823802947998,0.2997426390647888,0.7002573609352112
20260918,Bearing3_1,291,0.11470240354537964,0.2984684109687805,0.7015315890312195
20260918,Bearing3_1,292,0.1150965690612793,0.38268178701400757,0.6173182129859924
20260918,Bearing3_1,293,0.11549073457717896,0.38329017162323,0.61670982837677
20260918,Bearing3_1,294,0.11588490009307861,0.420483261346817,0.5795167684555054
20260918,Bearing3_1,295,0.11627907305955887,0.42145082354545593,0.5785491466522217
20260918,Bearing3_1,296,0.11667323857545853,0.48975515365600586,0.5102448463439941
20260918,Bearing3_1,297,0.11706740409135818,0.4609532356262207,0.5390467643737793
20260918,Bearing3_1,298,0.11746156960725784,0.48220711946487427,0.5177928805351257
20260918,Bearing3_1,299,0.1178557351231575,0.5279967188835144,0.4720032811164856
20260918,Bearing3_1,300,0.11824990063905716,0.4984312057495117,0.5015687942504883
20260918,Bearing3_1,301,0.11864406615495682,0.5111244916915894,0.48887550830841064
20260918,Bearing3_1,302,0.11903823167085648,0.45086830854415894,0.5491316914558411
20260918,Bearing3_1,303,0.11943239718675613,0.4191654920578003,0.5808345079421997
20260918,Bearing3_1,304,0.11982657015323639,0.4318976402282715,0.5681023597717285
20260918,Bearing3_1,305,0.12022073566913605,0.3696901798248291,0.6303098201751709
20260918,Bearing3_1,306,0.1206149011850357,0.3077298700809479,0.6922701597213745
20260918,Bearing3_1,307,0.12100906670093536,0.3697434067726135,0.6302565932273865
20260918,Bearing3_1,308,0.12140323221683502,0.40341657400131226,0.5965834259986877
20260918,Bearing3_1,309,0.12179739773273468,0.3845013678073883,0.6154986619949341
20260918,Bearing3_1,310,0.12219156324863434,0.27697086334228516,0.7230291366577148
20260918,Bearing3_1,311,0.122585728764534,0.25113481283187866,0.7488651871681213
20260918,Bearing3_1,312,0.12297989428043365,0.30877360701560974,0.6912263631820679
20260918,Bearing3_1,313,0.12337406724691391,0.36920812726020813,0.6307919025421143
20260918,Bearing3_1,314,0.12376823276281357,0.26495248079299927,0.7350475192070007
20260918,Bearing3_1,315,0.12416239827871323,0.30953365564346313,0.6904663443565369
20260918,Bearing3_1,316,0.12455656379461288,0.3296370804309845,0.6703629493713379
20260918,Bearing3_1,317,0.12495072931051254,0.2936136722564697,0.7063863277435303
20260918,Bearing3_1,318,0.1253449022769928,0.22888629138469696,0.7711136937141418
20260918,Bearing3_1,319,0.12573906779289246,0.3224535286426544,0.677546501159668
20260918,Bearing3_1,320,0.12613323330879211,0.2862181067466736,0.7137818932533264
20260918,Bearing3_1,321,0.12652739882469177,0.3038845658302307,0.6961154341697693
20260918,Bearing3_1,322,0.12692156434059143,0.29354557394981384,0.7064543962478638
20260918,Bearing3_1,323,0.1273157298564911,0.30484968423843384,0.6951503157615662
20260918,Bearing3_1,324,0.12770989537239075,0.3543359041213989,0.6456640958786011
20260918,Bearing3_1,325,0.1281040608882904,0.39940395951271057,0.6005960702896118
20260918,Bearing3_1,326,0.12849822640419006,0.35759851336479187,0.6424014568328857
20260918,Bearing3_1,327,0.12889239192008972,0.4748421311378479,0.5251578688621521
20260918,Bearing3_1,328,0.12928655743598938,0.46738767623901367,0.5326123237609863
20260918,Bearing3_1,329,0.12968072295188904,0.507292628288269,0.49270737171173096
20260918,Bearing3_1,330,0.1300748884677887,0.4922042489051819,0.5077957510948181
20260918,Bearing3_1,331,0.13046905398368835,0.47226256132125854,0.5277374386787415
20260918,Bearing3_1,332,0.130863219499588,0.5294203162193298,0.47057968378067017
20260918,Bearing3_1,333,0.13125738501548767,0.5273218154907227,0.47267818450927734
20260918,Bearing3_1,334,0.13165155053138733,0.4687093496322632,0.5312906503677368
20260918,Bearing3_1,335,0.132045716047287,0.47097158432006836,0.5290284156799316
20260918,Bearing3_1,336,0.13243989646434784,0.4479164779186249,0.5520834922790527
20260918,Bearing3_1,337,0.1328340619802475,0.3665122389793396,0.6334877610206604
20260918,Bearing3_1,338,0.13322822749614716,0.39402058720588684,0.6059794425964355
20260918,Bearing3_1,339,0.13362239301204681,0.40461671352386475,0.5953832864761353
20260918,Bearing3_1,340,0.13401655852794647,0.3988652527332306,0.6011347770690918
20260918,Bearing3_1,341,0.13441072404384613,0.368211030960083,0.631788969039917
20260918,Bearing3_1,342,0.1348048895597458,0.26913896203041077,0.7308610677719116
20260918,Bearing3_1,343,0.13519905507564545,0.24740560352802277,0.7525944113731384
20260918,Bearing3_1,344,0.1355932205915451,0.28894689679145813,0.7110531330108643
20260918,Bearing3_1,345,0.13598738610744476,0.2633005976676941,0.7366994023323059
20260918,Bearing3_1,346,0.13638155162334442,0.33496320247650146,0.6650367975234985
20260918,Bearing3_1,347,0.13677571713924408,0.2723529636859894,0.727647066116333
20260918,Bearing3_1,348,0.13716988265514374,0.29563334584236145,0.7043666839599609
20260918,Bearing3_1,349,0.1375640481710434,0.3465033769607544,0.6534966230392456
