bearing_id,step_id,normalized_lifetime,health_score
Bearing3_1,59,0.023255813953488372,1.1853853464126587
Bearing3_1,60,0.023649980291683092,1.170053243637085
Bearing3_1,61,0.02404414662987781,1.1753003597259521
Bearing3_1,62,0.024438312968072525,1.1936044692993164
Bearing3_1,63,0.024832479306267245,1.1917082071304321
Bearing3_1,64,0.025226645644461962,1.1592652797698975
Bearing3_1,65,0.025620811982656682,1.1684846878051758
Bearing3_1,66,0.0260149783208514,1.1641124486923218
Bearing3_1,67,0.02640914465904612,1.157925009727478
Bearing3_1,68,0.026803310997240835,1.1781284809112549
Bearing3_1,69,0.027197477335435555,1.1851356029510498
Bearing3_1,70,0.027591643673630272,1.178856611251831
Bearing3_1,71,0.02798581001182499,1.1339848041534424
Bearing3_1,72,0.02837997635001971,1.129436731338501
Bearing3_1,73,0.028774142688214426,1.1339731216430664
Bearing3_1,74,0.029168309026409146,1.1558910608291626
Bearing3_1,75,0.029562475364603862,1.1208164691925049
Bearing3_1,76,0.029956641702798582,1.1049915552139282
Bearing3_1,77,0.0303508080409933,1.1188617944717407
Bearing3_1,78,0.030744974379188016,1.083526849746704
Bearing3_1,79,0.031139140717382736,1.0518373250961304
Bearing3_1,80,0.031533307055577456,1.036446213722229
Bearing3_1,81,0.03192747339377217,1.0567617416381836
Bearing3_1,82,0.03232163973196689,1.0492401123046875
Bearing3_1,83,0.032715806070161606,1.0680954456329346
Bearing3_1,84,0.03310997240835633,1.071388602256775
Bearing3_1,85,0.033504138746551046,1.0651042461395264
Bearing3_1,86,0.03389830508474576,1.0505279302597046
Bearing3_1,87,0.03429247142294048,1.0270648002624512
Bearing3_1,88,0.034686637761135196,1.0577455759048462
Bearing3_1,89,0.03508080409932992,1.0652430057525635
Bearing3_1,90,0.035474970437524636,1.0708599090576172
Bearing3_1,91,0.03586913677571935,1.0732975006103516
Bearing3_1,92,0.03626330311391407,1.0884863138198853
Bearing3_1,93,0.03665746945210879,1.070768117904663
Bearing3_1,94,0.03705163579030351,1.0463228225708008
Bearing3_1,95,0.037445802128498226,1.0516951084136963
Bearing3_1,96,0.03783996846669294,1.0776450634002686
Bearing3_1,97,0.03823413480488766,1.112097144126892
Bearing3_1,98,0.03862830114308238,1.1027367115020752
Bearing3_1,99,0.0390224674812771,1.0761226415634155
Bearing3_1,100,0.039416633819471816,1.0632489919662476
Bearing3_1,101,0.03981080015766653,1.1060506105422974
Bearing3_1,102,0.04020496649586126,1.1173579692840576
Bearing3_1,103,0.04059913283405597,1.1036813259124756
Bearing3_1,104,0.04099329917225069,1.0576107501983643
Bearing3_1,105,0.041387465510445406,1.0363048315048218
Bearing3_1,106,0.04178163184864012,1.033291220664978
Bearing3_1,107,0.04217579818683485,1.001563310623169
Bearing3_1,108,0.04256996452502956,0.9841905832290649
Bearing3_1,109,0.04296413086322428,1.000963807106018
Bearing3_1,110,0.043358297201419,0.9470911026000977
Bearing3_1,111,0.04375246353961372,0.8576919436454773
Bearing3_1,112,0.04414662987780844,0.8128854632377625
Bearing3_1,113,0.04454079621600315,0.7897055745124817
Bearing3_1,114,0.04493496255419787,0.8454855680465698
Bearing3_1,115,0.04532912889239259,0.821063220500946
Bearing3_1,116,0.04572329523058731,0.7704669833183289
Bearing3_1,117,0.04611746156878203,0.7316537499427795
Bearing3_1,118,0.046511627906976744,0.7135435938835144
Bearing3_1,119,0.04690579424517146,0.7171232104301453
Bearing3_1,120,0.047299960583366184,0.7254151701927185
Bearing3_1,121,0.0476941269215609,0.7372673749923706
Bearing3_1,122,0.04808829325975562,0.7163898944854736
Bearing3_1,123,0.048482459597950334,0.7340335249900818
Bearing3_1,124,0.04887662593614505,0.6962345838546753
Bearing3_1,125,0.049270792274339774,0.6885620355606079
Bearing3_1,126,0.04966495861253449,0.69941246509552
Bearing3_1,127,0.05005912495072921,0.7022215127944946
Bearing3_1,128,0.050453291288923924,0.7404215931892395
Bearing3_1,129,0.05084745762711865,0.6940057277679443
Bearing3_1,130,0.051241623965313364,0.7160732746124268
Bearing3_1,131,0.05163579030350808,0.7300022840499878
Bearing3_1,132,0.0520299566417028,0.7315264940261841
Bearing3_1,133,0.052424122979897514,0.7001240849494934
Bearing3_1,134,0.05281828931809224,0.7058663368225098
Bearing3_1,135,0.053212455656286954,0.7095264196395874
Bearing3_1,136,0.05360662199448167,0.732376217842102
Bearing3_1,137,0.05400078833267639,0.7328423261642456
Bearing3_1,138,0.05439495467087111,0.7155847549438477
Bearing3_1,139,0.05478912100906583,0.7196856737136841
Bearing3_1,140,0.055183287347260544,0.7638645768165588
Bearing3_1,141,0.05557745368545526,0.7394701242446899
Bearing3_1,142,0.05597162002364998,0.7469701766967773
Bearing3_1,143,0.0563657863618447,0.7419012784957886
Bearing3_1,144,0.05675995270003942,0.755044162273407
Bearing3_1,145,0.057154119038234134,0.7782031297683716
Bearing3_1,146,0.05754828537642885,0.7387708425521851
Bearing3_1,147,0.057942451714623575,0.7548888325691223
Bearing3_1,148,0.05833661805281829,0.7650583982467651
Bearing3_1,149,0.05873078439101301,0.8016654849052429
Bearing3_1,150,0.059124950729207724,0.77849942445755
Bearing3_1,151,0.05951911706740244,0.826262354850769
Bearing3_1,152,0.059913283405597165,0.8277713656425476
Bearing3_1,153,0.06030744974379188,0.860622227191925
Bearing3_1,154,0.0607016160819866,0.8363767862319946
Bearing3_1,155,0.061095782420181315,0.8375232815742493
Bearing3_1,156,0.06148994875837603,0.8992722630500793
Bearing3_1,157,0.061884115096570755,0.9061886072158813
Bearing3_1,158,0.06227828143476547,0.8786017298698425
Bearing3_1,159,0.06267244777296019,0.8593159914016724
Bearing3_1,160,0.06306661411115491,0.8675531148910522
Bearing3_1,161,0.06346078044934962,0.8368101119995117
Bearing3_1,162,0.06385494678754434,0.8521469831466675
Bearing3_1,163,0.06424911312573907,0.8759589195251465
Bearing3_1,164,0.06464327946393378,0.8879434466362
Bearing3_1,165,0.0650374458021285,0.8796405792236328
Bearing3_1,166,0.06543161214032321,0.8598295450210571
Bearing3_1,167,0.06582577847851794,0.8590570688247681
Bearing3_1,168,0.06621994481671266,0.9018188714981079
Bearing3_1,169,0.06661411115490737,0.9224279522895813
Bearing3_1,170,0.06700827749310209,0.9115508794784546
Bearing3_1,171,0.0674024438312968,0.9402715563774109
Bearing3_1,172,0.06779661016949153,0.9593719244003296
Bearing3_1,173,0.06819077650768625,0.9014778137207031
Bearing3_1,174,0.06858494284588096,0.9029701352119446
Bearing3_1,175,0.06897910918407568,0.9076904058456421
Bearing3_1,176,0.06937327552227039,0.9164108037948608
Bearing3_1,177,0.06976744186046512,0.9254568219184875
Bearing3_1,178,0.07016160819865984,0.9171022176742554
Bearing3_1,179,0.07055577453685455,0.9310306310653687
Bearing3_1,180,0.07094994087504927,0.9313621520996094
Bearing3_1,181,0.071344107213244,0.9394636154174805
Bearing3_1,182,0.0717382735514387,0.9290059804916382
Bearing3_1,183,0.07213243988963343,0.9809794425964355
Bearing3_1,184,0.07252660622782814,0.9957731366157532
Bearing3_1,185,0.07292077256602286,0.9740846753120422
Bearing3_1,186,0.07331493890421759,0.9495137333869934
Bearing3_1,187,0.0737091052424123,0.9495750665664673
Bearing3_1,188,0.07410327158060702,0.9350940585136414
Bearing3_1,189,0.07449743791880173,0.9120367169380188
Bearing3_1,190,0.07489160425699645,0.9169197082519531
Bearing3_1,191,0.07528577059519118,0.9045839309692383
Bearing3_1,192,0.07567993693338589,0.8972246050834656
Bearing3_1,193,0.07607410327158061,0.8493412137031555
Bearing3_1,194,0.07646826960977532,0.8172591924667358
Bearing3_1,195,0.07686243594797004,0.8544822931289673
Bearing3_1,196,0.07725660228616477,0.884090781211853
Bearing3_1,197,0.07765076862435948,0.8711431622505188
Bearing3_1,198,0.0780449349625542,0.8851707577705383
Bearing3_1,199,0.07843910130074892,0.8810287714004517
Bearing3_1,200,0.07883326763894363,0.8603556752204895
Bearing3_1,201,0.07922743397713836,0.8285125494003296
Bearing3_1,202,0.07962160031533307,0.8346211314201355
Bearing3_1,203,0.08001576665352779,0.8527348637580872
Bearing3_1,204,0.08040993299172251,0.8915567398071289
Bearing3_1,205,0.08080409932991722,0.8914226293563843
Bearing3_1,206,0.08119826566811195,0.866195559501648
Bearing3_1,207,0.08159243200630666,0.8784494400024414
Bearing3_1,208,0.08198659834450138,0.8769229650497437
Bearing3_1,209,0.0823807646826961,0.8961107134819031
Bearing3_1,210,0.08277493102089081,0.9154133796691895
Bearing3_1,211,0.08316909735908554,0.9479690790176392
Bearing3_1,212,0.08356326369728025,0.9782918691635132
Bearing3_1,213,0.08395743003547497,1.0211124420166016
Bearing3_1,214,0.0843515963736697,1.022302269935608
Bearing3_1,215,0.0847457627118644,1.023345708847046
Bearing3_1,216,0.08513992905005913,1.0427497625350952
Bearing3_1,217,0.08553409538825384,1.050845742225647
Bearing3_1,218,0.08592826172644856,1.0503501892089844
Bearing3_1,219,0.08632242806464328,1.0333904027938843
Bearing3_1,220,0.086716594402838,1.0193897485733032
Bearing3_1,221,0.08711076074103272,1.0120569467544556
Bearing3_1,222,0.08750492707922744,0.9890096783638
Bearing3_1,223,0.08789909341742215,0.9655889272689819
Bearing3_1,224,0.08829325975561687,0.9369489550590515
Bearing3_1,225,0.08868742609381158,0.9194929003715515
Bearing3_1,226,0.0890815924320063,0.9318500757217407
Bearing3_1,227,0.08947575877020103,0.9181013107299805
Bearing3_1,228,0.08986992510839574,0.9195594787597656
Bearing3_1,229,0.09026409144659046,0.941070556640625
Bearing3_1,230,0.09065825778478517,0.9794732928276062
Bearing3_1,231,0.0910524241229799,0.9747483134269714
Bearing3_1,232,0.09144659046117462,0.957781195640564
Bearing3_1,233,0.09184075679936933,0.9609853625297546
Bearing3_1,234,0.09223492313756405,0.9991468191146851
Bearing3_1,235,0.09262908947575876,1.0192461013793945
Bearing3_1,236,0.09302325581395349,0.9985092282295227
Bearing3_1,237,0.09341742215214821,1.0171778202056885
Bearing3_1,238,0.09381158849034292,1.0204713344573975
Bearing3_1,239,0.09420575482853764,0.9871423840522766
Bearing3_1,240,0.09459992116673237,0.9720836877822876
Bearing3_1,241,0.09499408750492708,0.9838083386421204
Bearing3_1,242,0.0953882538431218,1.0029900074005127
Bearing3_1,243,0.09578242018131651,0.9852834939956665
Bearing3_1,244,0.09617658651951123,0.9530404806137085
Bearing3_1,245,0.09657075285770596,0.9849960207939148
Bearing3_1,246,0.09696491919590067,1.0097181797027588
Bearing3_1,247,0.09735908553409539,1.0070022344589233
Bearing3_1,248,0.0977532518722901,0.9669269323348999
Bearing3_1,249,0.09814741821048482,0.9641495943069458
Bearing3_1,250,0.09854158454867955,0.9633952975273132
Bearing3_1,251,0.09893575088687426,0.9548435211181641
Bearing3_1,252,0.09932991722506898,0.9430801272392273
Bearing3_1,253,0.09972408356326369,0.9375982284545898
Bearing3_1,254,0.10011824990145841,0.9610695838928223
Bearing3_1,255,0.10051241623965314,0.9004114866256714
Bearing3_1,256,0.10090658257784785,0.8821045756340027
Bearing3_1,257,0.10130074891604257,0.8788528442382812
Bearing3_1,258,0.1016949152542373,0.9368196725845337
Bearing3_1,259,0.102089081592432,0.9870609045028687
Bearing3_1,260,0.10248324793062673,0.9966983795166016
Bearing3_1,261,0.10287741426882144,1.0138181447982788
Bearing3_1,262,0.10327158060701616,1.0358327627182007
Bearing3_1,263,0.10366574694521088,1.0529199838638306
Bearing3_1,264,0.1040599132834056,1.063473105430603
Bearing3_1,265,0.10445407962160032,1.0941457748413086
Bearing3_1,266,0.10484824595979503,1.1412782669067383
Bearing3_1,267,0.10524241229798975,1.1424782276153564
Bearing3_1,268,0.10563657863618447,1.1367712020874023
Bearing3_1,269,0.10603074497437918,1.1348278522491455
Bearing3_1,270,0.10642491131257391,1.134134292602539
Bearing3_1,271,0.10681907765076862,1.1515499353408813
Bearing3_1,272,0.10721324398896334,1.1299095153808594
Bearing3_1,273,0.10760741032715807,1.122606873512268
Bearing3_1,274,0.10800157666535277,1.115682601928711
Bearing3_1,275,0.1083957430035475,1.1162097454071045
Bearing3_1,276,0.10878990934174222,1.088320016860962
Bearing3_1,277,0.10918407567993693,1.0513330698013306
Bearing3_1,278,0.10957824201813166,1.0368849039077759
Bearing3_1,279,0.10997240835632636,1.027562141418457
Bearing3_1,280,0.11036657469452109,0.9903726577758789
Bearing3_1,281,0.11076074103271581,0.9819896817207336
Bearing3_1,282,0.11115490737091052,1.0057309865951538
Bearing3_1,283,0.11154907370910525,1.0110523700714111
Bearing3_1,284,0.11194324004729996,0.998643696308136
Bearing3_1,285,0.11233740638549468,1.0078176259994507
Bearing3_1,286,0.1127315727236894,1.0086513757705688
Bearing3_1,287,0.11312573906188411,1.0596997737884521
Bearing3_1,288,0.11351990540007884,1.0922750234603882
Bearing3_1,289,0.11391407173827355,1.0683050155639648
Bearing3_1,290,0.11430823807646827,1.1246942281723022
Bearing3_1,291,0.11470240441466299,1.1144192218780518
Bearing3_1,292,0.1150965707528577,1.1135804653167725
Bearing3_1,293,0.11549073709105243,1.1634306907653809
Bearing3_1,294,0.11588490342924715,1.1895440816879272
Bearing3_1,295,0.11627906976744186,1.1662906408309937
Bearing3_1,296,0.11667323610563658,1.176539659500122
Bearing3_1,297,0.11706740244383129,1.1846755743026733
Bearing3_1,298,0.11746156878202602,1.1677595376968384
Bearing3_1,299,0.11785573512022074,1.1862598657608032
Bearing3_1,300,0.11824990145841545,1.183123230934143
Bearing3_1,301,0.11864406779661017,1.1679528951644897
Bearing3_1,302,0.11903823413480488,1.160430908203125
Bearing3_1,303,0.1194324004729996,1.1307426691055298
Bearing3_1,304,0.11982656681119433,1.1111280918121338
Bearing3_1,305,0.12022073314938904,1.151167869567871
Bearing3_1,306,0.12061489948758376,1.1292766332626343
Bearing3_1,307,0.12100906582577847,1.098808765411377
Bearing3_1,308,0.1214032321639732,1.0636874437332153
Bearing3_1,309,0.12179739850216792,1.0714972019195557
Bearing3_1,310,0.12219156484036263,1.0445970296859741
Bearing3_1,311,0.12258573117855735,1.087060570716858
Bearing3_1,312,0.12297989751675206,1.0851080417633057
Bearing3_1,313,0.12337406385494679,1.0660400390625
Bearing3_1,314,0.12376823019314151,1.0709006786346436
Bearing3_1,315,0.12416239653133622,1.0553617477416992
Bearing3_1,316,0.12455656286953094,1.0691816806793213
Bearing3_1,317,0.12495072920772567,1.0917909145355225
Bearing3_1,318,0.12534489554592038,1.09708571434021
Bearing3_1,319,0.1257390618841151,1.0968875885009766
Bearing3_1,320,0.12613322822230982,1.1197729110717773
Bearing3_1,321,0.12652739456050452,1.0531553030014038
Bearing3_1,322,0.12692156089869924,1.0399318933486938
Bearing3_1,323,0.12731572723689397,1.0281789302825928
Bearing3_1,324,0.1277098935750887,1.038648009300232
Bearing3_1,325,0.1281040599132834,1.0386871099472046
Bearing3_1,326,0.12849822625147814,1.0342724323272705
Bearing3_1,327,0.12889239258967283,1.026824712753296
Bearing3_1,328,0.12928655892786756,1.0500242710113525
Bearing3_1,329,0.12968072526606228,1.0311620235443115
Bearing3_1,330,0.130074891604257,0.9861530065536499
Bearing3_1,331,0.13046905794245173,1.012833833694458
Bearing3_1,332,0.13086322428064642,1.0173752307891846
Bearing3_1,333,0.13125739061884115,1.0382827520370483
Bearing3_1,334,0.13165155695703587,1.0385706424713135
Bearing3_1,335,0.1320457232952306,1.0136419534683228
Bearing3_1,336,0.13243988963342532,0.9857587814331055
Bearing3_1,337,0.13283405597162,0.9619302749633789
Bearing3_1,338,0.13322822230981474,0.9544264078140259
Bearing3_1,339,0.13362238864800946,0.9823640584945679
Bearing3_1,340,0.13401655498620418,1.0263773202896118
Bearing3_1,341,0.1344107213243989,1.0591129064559937
Bearing3_1,342,0.1348048876625936,1.0631080865859985
Bearing3_1,343,0.13519905400078833,1.0759904384613037
Bearing3_1,344,0.13559322033898305,1.0714164972305298
Bearing3_1,345,0.13598738667717777,1.084183931350708
Bearing3_1,346,0.1363815530153725,1.1108052730560303
Bearing3_1,347,0.1367757193535672,1.1491377353668213
Bearing3_1,348,0.13716988569176192,1.1558494567871094
Bearing3_1,349,0.13756405202995664,1.1451904773712158
Bearing3_1,350,0.13795821836815136,1.147607445716858
Bearing3_1,351,0.1383523847063461,1.1458914279937744
Bearing3_1,352,0.13874655104454078,1.1556384563446045
Bearing3_1,353,0.1391407173827355,1.1526609659194946
Bearing3_1,354,0.13953488372093023,1.1410967111587524
Bearing3_1,355,0.13992905005912495,1.1510579586029053
Bearing3_1,356,0.14032321639731968,1.1476370096206665
Bearing3_1,357,0.14071738273551437,1.1230493783950806
Bearing3_1,358,0.1411115490737091,1.1232960224151611
Bearing3_1,359,0.14150571541190382,1.1131536960601807
Bearing3_1,360,0.14189988175009854,1.1091415882110596
Bearing3_1,361,0.14229404808829327,1.113756537437439
Bearing3_1,362,0.142688214426488,1.1286790370941162
Bearing3_1,363,0.1430823807646827,1.1176280975341797
Bearing3_1,364,0.1434765471028774,1.1729291677474976
Bearing3_1,365,0.14387071344107213,1.1740747690200806
Bearing3_1,366,0.14426487977926686,1.1580841541290283
Bearing3_1,367,0.14465904611746158,1.1872224807739258
Bearing3_1,368,0.14505321245565628,1.195272445678711
Bearing3_1,369,0.145447378793851,1.199704885482788
Bearing3_1,370,0.14584154513204572,1.2133291959762573
Bearing3_1,371,0.14623571147024045,1.216546654701233
Bearing3_1,372,0.14662987780843517,1.1553056240081787
Bearing3_1,373,0.14702404414662987,1.1258544921875
Bearing3_1,374,0.1474182104848246,1.0709869861602783
Bearing3_1,375,0.14781237682301931,1.079129934310913
Bearing3_1,376,0.14820654316121404,1.0669618844985962
Bearing3_1,377,0.14860070949940876,1.0401315689086914
Bearing3_1,378,0.14899487583760346,1.0377614498138428
Bearing3_1,379,0.14938904217579818,1.0482170581817627
Bearing3_1,380,0.1497832085139929,1.0217187404632568
Bearing3_1,381,0.15017737485218763,0.9974161386489868
Bearing3_1,382,0.15057154119038235,1.0476045608520508
Bearing3_1,383,0.15096570752857705,1.0680770874023438
Bearing3_1,384,0.15135987386677177,1.0777180194854736
Bearing3_1,385,0.1517540402049665,1.0542590618133545
Bearing3_1,386,0.15214820654316122,1.0555400848388672
Bearing3_1,387,0.15254237288135594,1.0788437128067017
Bearing3_1,388,0.15293653921955064,1.0972959995269775
Bearing3_1,389,0.15333070555774536,1.1206144094467163
Bearing3_1,390,0.15372487189594009,1.1176687479019165
Bearing3_1,391,0.1541190382341348,1.1366790533065796
Bearing3_1,392,0.15451320457232953,1.128519058227539
Bearing3_1,393,0.15490737091052423,1.1314523220062256
Bearing3_1,394,0.15530153724871895,1.1453394889831543
Bearing3_1,395,0.15569570358691368,1.1811668872833252
Bearing3_1,396,0.1560898699251084,1.2052439451217651
Bearing3_1,397,0.15648403626330312,1.1963409185409546
Bearing3_1,398,0.15687820260149785,1.1795276403427124
Bearing3_1,399,0.15727236893969254,1.1983131170272827
Bearing3_1,400,0.15766653527788727,1.1735255718231201
Bearing3_1,401,0.158060701616082,1.167482614517212
Bearing3_1,402,0.1584548679542767,1.1859315633773804
Bearing3_1,403,0.15884903429247144,1.2165501117706299
Bearing3_1,404,0.15924320063066613,1.221575140953064
Bearing3_1,405,0.15963736696886086,1.2216596603393555
Bearing3_1,406,0.16003153330705558,1.2478210926055908
Bearing3_1,407,0.1604256996452503,1.2467246055603027
Bearing3_1,408,0.16081986598344503,1.261275053024292
Bearing3_1,409,0.16121403232163972,1.2058106660842896
Bearing3_1,410,0.16160819865983445,1.224985122680664
Bearing3_1,411,0.16200236499802917,1.218085527420044
Bearing3_1,412,0.1623965313362239,1.1966972351074219
Bearing3_1,413,0.16279069767441862,1.2093760967254639
Bearing3_1,414,0.1631848640126133,1.1917273998260498
Bearing3_1,415,0.16357903035080804,1.1479558944702148
Bearing3_1,416,0.16397319668900276,1.1280982494354248
Bearing3_1,417,0.16436736302719748,1.1665666103363037
Bearing3_1,418,0.1647615293653922,1.1544573307037354
Bearing3_1,419,0.1651556957035869,1.171743392944336
Bearing3_1,420,0.16554986204178163,1.1941972970962524
Bearing3_1,421,0.16594402837997635,1.2052040100097656
Bearing3_1,422,0.16633819471817107,1.2198377847671509
Bearing3_1,423,0.1667323610563658,1.203444480895996
Bearing3_1,424,0.1671265273945605,1.2312544584274292
Bearing3_1,425,0.16752069373275522,1.2191219329833984
Bearing3_1,426,0.16791486007094994,1.2145187854766846
Bearing3_1,427,0.16830902640914466,1.1903083324432373
Bearing3_1,428,0.1687031927473394,1.1906598806381226
Bearing3_1,429,0.16909735908553408,1.2003600597381592
Bearing3_1,430,0.1694915254237288,1.206875205039978
Bearing3_1,431,0.16988569176192353,1.2120739221572876
Bearing3_1,432,0.17027985810011825,1.2121288776397705
Bearing3_1,433,0.17067402443831298,1.2021992206573486
Bearing3_1,434,0.17106819077650767,1.1668624877929688
Bearing3_1,435,0.1714623571147024,1.2162739038467407
Bearing3_1,436,0.17185652345289712,1.2291761636734009
Bearing3_1,437,0.17225068979109184,1.1996371746063232
Bearing3_1,438,0.17264485612928657,1.2222716808319092
Bearing3_1,439,0.1730390224674813,1.2289106845855713
Bearing3_1,440,0.173433188805676,1.2672563791275024
Bearing3_1,441,0.1738273551438707,1.2734102010726929
Bearing3_1,442,0.17422152148206543,1.3101158142089844
Bearing3_1,443,0.17461568782026016,1.3192815780639648
Bearing3_1,444,0.17500985415845488,1.358494758605957
Bearing3_1,445,0.17540402049664958,1.3862844705581665
Bearing3_1,446,0.1757981868348443,1.4252731800079346
Bearing3_1,447,0.17619235317303902,1.468065857887268
Bearing3_1,448,0.17658651951123375,1.4791465997695923
Bearing3_1,449,0.17698068584942847,1.489029884338379
Bearing3_1,450,0.17737485218762317,1.4707558155059814
Bearing3_1,451,0.1777690185258179,1.4891000986099243
Bearing3_1,452,0.1781631848640126,1.4675836563110352
Bearing3_1,453,0.17855735120220734,1.4759435653686523
Bearing3_1,454,0.17895151754040206,1.5021631717681885
Bearing3_1,455,0.17934568387859676,1.486028790473938
Bearing3_1,456,0.17973985021679148,1.4351698160171509
Bearing3_1,457,0.1801340165549862,1.4206222295761108
Bearing3_1,458,0.18052818289318093,1.397991418838501
Bearing3_1,459,0.18092234923137565,1.3734673261642456
Bearing3_1,460,0.18131651556957035,1.3793179988861084
Bearing3_1,461,0.18171068190776507,1.3415361642837524
Bearing3_1,462,0.1821048482459598,1.3239820003509521
Bearing3_1,463,0.18249901458415452,1.3204034566879272
Bearing3_1,464,0.18289318092234924,1.2998692989349365
Bearing3_1,465,0.18328734726054394,1.3014023303985596
Bearing3_1,466,0.18368151359873866,1.3293893337249756
Bearing3_1,467,0.18407567993693338,1.3368120193481445
Bearing3_1,468,0.1844698462751281,1.3143413066864014
Bearing3_1,469,0.18486401261332283,1.3429880142211914
Bearing3_1,470,0.18525817895151753,1.330246925354004
Bearing3_1,471,0.18565234528971225,1.3330180644989014
Bearing3_1,472,0.18604651162790697,1.3589353561401367
Bearing3_1,473,0.1864406779661017,1.357619285583496
Bearing3_1,474,0.18683484430429642,1.356214165687561
Bearing3_1,475,0.18722901064249114,1.3385508060455322
Bearing3_1,476,0.18762317698068584,1.297644019126892
Bearing3_1,477,0.18801734331888056,1.3267799615859985
Bearing3_1,478,0.1884115096570753,1.3293325901031494
Bearing3_1,479,0.18880567599527,1.2964017391204834
Bearing3_1,480,0.18919984233346474,1.2955801486968994
Bearing3_1,481,0.18959400867165943,1.305457353591919
Bearing3_1,482,0.18998817500985415,1.2748069763183594
Bearing3_1,483,0.19038234134804888,1.277043104171753
Bearing3_1,484,0.1907765076862436,1.2654691934585571
Bearing3_1,485,0.19117067402443833,1.251426100730896
Bearing3_1,486,0.19156484036263302,1.292660117149353
Bearing3_1,487,0.19195900670082774,1.2712351083755493
Bearing3_1,488,0.19235317303902247,1.3090527057647705
Bearing3_1,489,0.1927473393772172,1.2949053049087524
Bearing3_1,490,0.19314150571541192,1.2749944925308228
Bearing3_1,491,0.1935356720536066,1.2813599109649658
Bearing3_1,492,0.19392983839180133,1.272775650024414
Bearing3_1,493,0.19432400472999606,1.2651927471160889
Bearing3_1,494,0.19471817106819078,1.2763159275054932
Bearing3_1,495,0.1951123374063855,1.2882156372070312
Bearing3_1,496,0.1955065037445802,1.2908979654312134
Bearing3_1,497,0.19590067008277492,1.2907485961914062
Bearing3_1,498,0.19629483642096965,1.2593181133270264
Bearing3_1,499,0.19668900275916437,1.3080416917800903
