bearing_id,step_id,normalized_lifetime,reconstruction_mse,level,trend,movement
Bearing3_1,57,0.022467481277098935,0.32813528180122375,-0.6545231931975903,-0.012245581316603867,2.1319006463447603
Bearing3_1,58,0.022861647615293655,0.3344140350818634,-0.7151096082848445,-0.014621679119162356,2.5150277058328303
Bearing3_1,59,0.023255813953488372,0.3232998251914978,-0.7228838763636285,-0.012596112542419864,4.553664065040426
Bearing3_1,60,0.023649980291683092,0.3318716287612915,-0.7123256320333522,-0.011274455673845721,1.625930806418226
Bearing3_1,61,0.02404414662987781,0.33304354548454285,-0.7010928073185521,-0.011605895599046668,1.602459533442211
Bearing3_1,62,0.024438312968072525,0.33559924364089966,-0.758264768455427,-0.014336254885965082,2.4848800786352703
Bearing3_1,63,0.024832479306267245,0.32339152693748474,-0.7677485074106426,-0.01676350928638918,1.4748923256373698
Bearing3_1,64,0.025226645644461962,0.3259786367416382,-0.7878682896317387,-0.01794206270606357,0.5800565651455588
Bearing3_1,65,0.025620811982656682,0.30913046002388,-0.7693097030845266,-0.016348798753858397,0.6760144635693018
Bearing3_1,66,0.0260149783208514,0.32501694560050964,-0.750162263421975,-0.010839484540766876,1.0602176223692878
Bearing3_1,67,0.02640914465904612,0.31681588292121887,-0.7002461765452525,-0.0037085355448651207,0.94362726871738
Bearing3_1,68,0.026803310997240835,0.3304629325866699,-0.642431110554277,0.0030910861459112217,1.6510065165013943
Bearing3_1,69,0.027197477335435555,0.3202165961265564,-0.6419090039447009,0.008519950352799243,1.2744591326472339
Bearing3_1,70,0.027591643673630272,0.31339794397354126,-0.6230904821648799,0.01469764873431497,0.2943814277038716
Bearing3_1,71,0.02798581001182499,0.3158925771713257,-0.599797418228045,0.021813094676784467,1.1425129757059533
Bearing3_1,72,0.02837997635001971,0.3230004608631134,-0.575616516194795,0.025208211938118272,2.464441043442316
Bearing3_1,73,0.028774142688214426,0.3155268132686615,-0.5407648200701497,0.027658163333350097,2.6012788351902265
Bearing3_1,74,0.029168309026409146,0.3210422992706299,-0.5336469194656308,0.026403727615416026,3.34918237761814
Bearing3_1,75,0.029562475364603862,0.3238806426525116,-0.5092001994194381,0.024638517304165896,2.4368721824210544
Bearing3_1,76,0.029956641702798582,0.32321614027023315,-0.5034495581448052,0.02131063184400418,3.0711428056515864
Bearing3_1,77,0.0303508080409933,0.32180899381637573,-0.5280998660045876,0.016975466228397407,2.024032486519843
Bearing3_1,78,0.030744974379188016,0.32720279693603516,-0.5519985338695942,0.013104452697847246,1.7638589666844204
Bearing3_1,79,0.031139140717382736,0.3362540304660797,-0.5966577565015102,0.005736136231834829,3.3105383494978717
Bearing3_1,80,0.031533307055577456,0.3400821387767792,-0.6718483021277007,-0.005027414573232533,2.8120881927471824
Bearing3_1,81,0.03192747339377217,0.31469759345054626,-0.6830764136592905,-0.014259533018017965,5.218990264441081
Bearing3_1,82,0.03232163973196689,0.32363560795783997,-0.6816918598395115,-0.02079462784094733,1.188982060590319
Bearing3_1,83,0.032715806070161606,0.32535505294799805,-0.7104841618060578,-0.025291003712594178,0.7356425225618468
Bearing3_1,84,0.03310997240835633,0.329121470451355,-0.7171570631720294,-0.02761962517316357,1.1091816182700656
Bearing3_1,85,0.033504138746551046,0.3234702944755554,-0.7385509545378193,-0.027261039448103826,0.8724797485702979
Bearing3_1,86,0.03389830508474576,0.33249443769454956,-0.7734453881636216,-0.025642401228344058,4.374375950088705
Bearing3_1,87,0.03429247142294048,0.33648744225502014,-0.806610292249065,-0.02420343490669923,1.9271318775767468
Bearing3_1,88,0.034686637761135196,0.3183896839618683,-0.7991422703340563,-0.020574482505000092,2.4282123456544893
Bearing3_1,89,0.03508080409932992,0.3255298137664795,-0.7704100327274046,-0.01535991699761784,1.2162475595414066
Bearing3_1,90,0.035474970437524636,0.31476646661758423,-0.692624906370945,-0.008809141261315413,2.299488263514903
Bearing3_1,91,0.03586913677571935,0.31972557306289673,-0.7032304806360253,-0.0033335545355991807,3.7578511907841294
Bearing3_1,92,0.03626330311391407,0.33952975273132324,-0.7304036196953113,0.000996456277616837,2.8035412524327583
Bearing3_1,93,0.03665746945210879,0.3190488815307617,-0.7403391667770534,0.0034554869353414152,1.3001145370965737
Bearing3_1,94,0.03705163579030351,0.3310915529727936,-0.7427494762997189,0.005700064921625468,0.5457821200306782
Bearing3_1,95,0.037445802128498226,0.32053694128990173,-0.7593325679087575,0.005924062282154026,0.6708123006593442
Bearing3_1,96,0.03783996846669294,0.3352487087249756,-0.7568224855405287,0.004210575995240825,2.4255096196766197
Bearing3_1,97,0.03823413480488766,0.3347911834716797,-0.7521608833795297,0.000338875582648398,1.7245413314477027
Bearing3_1,98,0.03862830114308238,0.3431544303894043,-0.7968391216205026,-0.006131944350203005,2.523149964392987
Bearing3_1,99,0.0390224674812771,0.3476378619670868,-0.8547137383194251,-0.013871996004534658,2.440401642329079
Bearing3_1,100,0.039416633819471816,0.31471168994903564,-0.850276186443087,-0.015162461186186674,8.230466666536756
Bearing3_1,101,0.03981080015766653,0.3205414414405823,-0.8199750573662238,-0.013596251186504333,0.9603950948377343
Bearing3_1,102,0.04020496649586126,0.30926981568336487,-0.7567059231330384,-0.008975454326780059,0.6088377429685972
Bearing3_1,103,0.04059913283405597,0.3058987557888031,-0.7033099648540145,-0.0017857046580405914,0.4409630444527266
Bearing3_1,104,0.04099329917225069,0.2959492802619934,-0.6041720926471659,0.010202039200191238,4.361765743256244
Bearing3_1,105,0.041387465510445406,0.299381822347641,-0.5170814934229073,0.0241549140766885,1.7699497177054386
Bearing3_1,106,0.04178163184864012,0.30208250880241394,-0.44327046115288826,0.03936480742293721,3.824454565872597
Bearing3_1,107,0.04217579818683485,0.3055681586265564,-0.3563861056173468,0.05582399031352277,0.4694585238487155
Bearing3_1,108,0.04256996452502956,0.297883540391922,-0.249138808541282,0.07035720652234781,0.6757298337612314
Bearing3_1,109,0.04296413086322428,0.3135867118835449,-0.14799108542379819,0.0799104718112381,3.1928298432342244
Bearing3_1,110,0.043358297201419,0.3093792796134949,-0.11943883923175651,0.08275063395210924,1.2489703070387481
Bearing3_1,111,0.04375246353961372,0.3096316456794739,-0.1044537975965973,0.0795696027604911,2.488383137368518
Bearing3_1,112,0.04414662987780844,0.3281307816505432,-0.13204234608057006,0.07042869896687315,3.83014037316049
Bearing3_1,113,0.04454079621600315,0.33266717195510864,-0.18548811128339662,0.054360622446824214,2.3577111514099203
Bearing3_1,114,0.04493496255419787,0.32883894443511963,-0.2796064535771271,0.03349138111762692,0.2831170207556607
Bearing3_1,115,0.04532912889239259,0.32777243852615356,-0.3570927974783201,0.01026752292913286,0.3153481092327234
Bearing3_1,116,0.04572329523058731,0.337875634431839,-0.46092726606707657,-0.015638554981893166,6.42410633437729
Bearing3_1,117,0.04611746156878203,0.32942378520965576,-0.5466707647183094,-0.04021523875438443,1.402516522263765
Bearing3_1,118,0.046511627906976744,0.3378376066684723,-0.6349161282006113,-0.0601490054681004,0.7450292716739344
Bearing3_1,119,0.04690579424517146,0.33091938495635986,-0.6808703313523659,-0.07117009481669402,1.2229615040070383
Bearing3_1,120,0.047299960583366184,0.3477887511253357,-0.7806677260226359,-0.07927205296566846,4.369083143145347
Bearing3_1,121,0.0476941269215609,0.3471669852733612,-0.8670220561590641,-0.08307034893076014,1.1388204571137117
Bearing3_1,122,0.04808829325975562,0.36035165190696716,-0.9689822695718393,-0.08502609602866239,5.428960567519653
Bearing3_1,123,0.048482459597950334,0.34915339946746826,-1.0255509669733107,-0.08348573310754522,2.290817614838667
Bearing3_1,124,0.04887662593614505,0.35857680439949036,-1.0921157809700461,-0.08166815430656031,0.8151190476115643
Bearing3_1,125,0.049270792274339774,0.3434410095214844,-1.162230992393828,-0.07899219993552284,0.5502789315545144
Bearing3_1,126,0.04966495861253449,0.35364991426467896,-1.1775492357999107,-0.07431483317236443,1.0440755669510848
Bearing3_1,127,0.05005912495072921,0.3818238377571106,-1.2884375855392691,-0.07271582818709764,8.2591740467903
Bearing3_1,128,0.050453291288923924,0.3553571105003357,-1.3464427946130093,-0.07117265494926762,4.547212120804484
Bearing3_1,129,0.05084745762711865,0.34258460998535156,-1.392454809719348,-0.06657827587993186,2.421185358687932
Bearing3_1,130,0.051241623965313364,0.3631000220775604,-1.441283819104922,-0.06267519056277289,4.541157954268513
Bearing3_1,131,0.05163579030350808,0.3512096405029297,-1.477059993269219,-0.058473020474794586,0.4680870142490283
Bearing3_1,132,0.0520299566417028,0.30738091468811035,-1.3328667966095133,-0.04580871525580337,12.619591570054606
Bearing3_1,133,0.052424122979897514,0.31114721298217773,-1.1995530878316751,-0.025233278147965436,1.286512400411783
Bearing3_1,134,0.05281828931809224,0.3052722215652466,-1.053286377416386,0.0009918055143588059,0.6996346517430464
Bearing3_1,135,0.053212455656286954,0.31415948271751404,-0.9423103228147118,0.028125121653326358,4.008703335845007
Bearing3_1,136,0.05360662199448167,0.3242420554161072,-0.8780715639758186,0.05507544877971754,5.568372850967946
Bearing3_1,137,0.05400078833267639,0.31236714124679565,-0.7092564770805272,0.08021128251990566,2.321241071452705
Bearing3_1,138,0.05439495467087111,0.3095259964466095,-0.5700583842091244,0.10205234849714831,1.7017694381635142
Bearing3_1,139,0.05478912100906583,0.31540215015411377,-0.4517875849653601,0.11786636117873268,0.3867879909604892
Bearing3_1,140,0.055183287347260544,0.29697176814079285,-0.2855847605543287,0.12808868820546856,0.4608282312539244
Bearing3_1,141,0.05557745368545526,0.30121979117393494,-0.15394035256984995,0.12909806758948836,3.189184721036701
Bearing3_1,142,0.05597162002364998,0.30004459619522095,-0.14057497094326207,0.12441153374015858,1.0456635347539722
Bearing3_1,143,0.0563657863618447,0.3039766848087311,-0.13390345582947574,0.11452445917111846,0.6523894351801814
Bearing3_1,144,0.05675995270003942,0.3101712167263031,-0.17390348853143603,0.0992897134278125,4.2504387780958
Bearing3_1,145,0.057154119038234134,0.3105849325656891,-0.18903775647494198,0.07996867926848815,1.5739795804513885
Bearing3_1,146,0.05754828537642885,0.33696287870407104,-0.2066234956884144,0.05484043033114581,5.912447041286346
Bearing3_1,147,0.057942451714623575,0.3191584646701813,-0.22145427710588317,0.032018804342386374,2.668584732967518
Bearing3_1,148,0.05833661805281829,0.3301226496696472,-0.2917352757051214,0.008730788258129965,4.015450218919169
Bearing3_1,149,0.05873078439101301,0.3331124484539032,-0.36798699826883274,-0.014205306180065843,0.4729501106429233
Bearing3_1,150,0.059124950729207724,0.32008665800094604,-0.4220741924758462,-0.030027187604533354,2.402319330632158
Bearing3_1,151,0.05951911706740244,0.31179967522621155,-0.46253499592602604,-0.03762531072220884,1.836780268616867
Bearing3_1,152,0.059913283405597165,0.31726840138435364,-0.5121812594248449,-0.04329984527554829,0.40049742956276574
Bearing3_1,153,0.06030744974379188,0.32002195715904236,-0.5849798534120032,-0.04799612590567324,1.8869447636507117
Bearing3_1,154,0.0607016160819866,0.3311963677406311,-0.6566276351791189,-0.05379954350828637,4.15257264047515
Bearing3_1,155,0.061095782420181315,0.319949746131897,-0.6934782737600345,-0.05677074536127185,2.058054548975845
Bearing3_1,156,0.06148994875837603,0.3230243921279907,-0.6634409196725378,-0.05316149818389698,0.8486726149351571
Bearing3_1,157,0.061884115096570755,0.30049946904182434,-0.5998889454035781,-0.041537317547148025,5.941465201082976
Bearing3_1,158,0.06227828143476547,0.29635322093963623,-0.4957572720437515,-0.02433154047256748,0.34921685629519983
Bearing3_1,159,0.06267244777296019,0.28882238268852234,-0.35717218801231543,-0.0021770312721726428,3.134692444857532
Bearing3_1,160,0.06306661411115491,0.28140005469322205,-0.24573992095108013,0.022318700029803625,0.3329560270204709
Bearing3_1,161,0.06346078044934962,0.28705817461013794,-0.14042858687851037,0.047723913911486664,2.481502991221672
Bearing3_1,162,0.06385494678754434,0.30508971214294434,-0.06927111326954319,0.06979637352588887,3.5816409499318693
Bearing3_1,163,0.06424911312573907,0.2968742251396179,0.012266628619441843,0.08609449890290638,1.0338255622837342
Bearing3_1,164,0.06464327946393378,0.30445653200149536,0.09856627964294654,0.09508400789028981,3.6298537695503055
Bearing3_1,165,0.0650374458021285,0.3119046092033386,0.1425639332811724,0.09486281402136919,2.3622114202304534
Bearing3_1,166,0.06543161214032321,0.3174034059047699,0.1493112951064144,0.08687830340885601,2.9307710280799752
Bearing3_1,167,0.06582577847851794,0.30164316296577454,0.11669890306063291,0.0715001913356678,1.9643325157560012
Bearing3_1,168,0.06621994481671266,0.2948670983314514,0.10690195636723374,0.0538438985945346,2.4029879089534116
Bearing3_1,169,0.06661411115490737,0.3058726489543915,0.009077635670241757,0.03278577907310382,5.707585994126493
Bearing3_1,170,0.06700827749310209,0.31803908944129944,-0.10788655758839286,0.008337220466707958,2.2996074459610383
Bearing3_1,171,0.0674024438312968,0.2945142984390259,-0.1390942386713471,-0.012463769543770906,6.071610420744836
Bearing3_1,172,0.06779661016949153,0.288668155670166,-0.14709836316176153,-0.028973690506549264,1.2148471657993147
Bearing3_1,173,0.06819077650768625,0.3229064345359802,-0.1945370058556784,-0.0416919637340669,4.874326196446239
Bearing3_1,174,0.06858494284588096,0.3064974844455719,-0.2129342319476215,-0.04715370123200088,0.767187840524081
Bearing3_1,175,0.06897910918407568,0.30674758553504944,-0.236642274604652,-0.04719966400697517,2.921617615064963
Bearing3_1,176,0.06937327552227039,0.31205758452415466,-0.22587954720439632,-0.04161230591860637,0.6552987817806498
Bearing3_1,177,0.06976744186046512,0.3092465400695801,-0.23602480062858025,-0.03420471697387168,0.22098019012994596
Bearing3_1,178,0.07016160819865984,0.30131304264068604,-0.28062937597029564,-0.025607795812921264,1.091915752845528
Bearing3_1,179,0.07055577453685455,0.30556100606918335,-0.27543261914547906,-0.018551687085719356,0.7406794266896893
Bearing3_1,180,0.07094994087504927,0.3156171143054962,-0.28768226856644086,-0.01651274478883378,4.080099152754872
Bearing3_1,181,0.071344107213244,0.3168560266494751,-0.3785679457048724,-0.01933237318408326,1.799750232314623
Bearing3_1,182,0.0717382735514387,0.3329591453075409,-0.49942800193812775,-0.026375264981919444,4.314484005068271
Bearing3_1,183,0.07213243988963343,0.32548895478248596,-0.5675716336850307,-0.0360269960391646,0.7018924550659863
Bearing3_1,184,0.07252660622782814,0.3002060353755951,-0.5755970136705216,-0.04282132498260423,5.28803260519941
Bearing3_1,185,0.07292077256602286,0.31346458196640015,-0.5825526549697889,-0.04717967621377076,2.679503253096182
Bearing3_1,186,0.07331493890421759,0.31528139114379883,-0.6032770194270565,-0.04775807906907259,0.9197670184329859
Bearing3_1,187,0.0737091052424123,0.3077138364315033,-0.6118254841250029,-0.04490459723044848,1.175950315000588
Bearing3_1,188,0.07410327158060702,0.300690233707428,-0.6225766503778469,-0.041056021198137206,1.24248039539908
Bearing3_1,189,0.07449743791880173,0.3208599090576172,-0.6483718072541285,-0.034123187820362,2.220534670305587
Bearing3_1,190,0.07489160425699645,0.31385624408721924,-0.6417530224316096,-0.023125498103257165,0.79236500655032
Bearing3_1,191,0.07528577059519118,0.3181167542934418,-0.6602511510659435,-0.014904075649797262,4.338237016295119
Bearing3_1,192,0.07567993693338589,0.3273466229438782,-0.6488399285995492,-0.010703218079041106,1.1914615080615045
Bearing3_1,193,0.07607410327158061,0.34044408798217773,-0.6751256789331972,-0.010667983834926899,3.3645020993019843
Bearing3_1,194,0.07646826960977532,0.2966192662715912,-0.6696915061085148,-0.009567680099430424,8.440853856737043
Bearing3_1,195,0.07686243594797004,0.29827654361724854,-0.6118135859543627,-0.004633569018652648,2.659353373626974
Bearing3_1,196,0.07725660228616477,0.2920531630516052,-0.5564012651915864,0.00229608593972629,1.018314432082758
Bearing3_1,197,0.07765076862435948,0.30456069111824036,-0.5658406739978609,0.0075727754471669175,5.3499536690812635
Bearing3_1,198,0.0780449349625542,0.29896026849746704,-0.5444872264789136,0.012740062400880013,1.803978317595195
Bearing3_1,199,0.07843910130074892,0.3167112469673157,-0.5456859384909926,0.015175749466437505,4.455431579689777
Bearing3_1,200,0.07883326763894363,0.3056672513484955,-0.5276198665118129,0.017793433764322592,1.2085553886903528
Bearing3_1,201,0.07922743397713836,0.3085193634033203,-0.4880493710708599,0.019952867954033806,2.071025949023229
Bearing3_1,202,0.07962160031533307,0.31208741664886475,-0.45229351940024537,0.02273607518723412,1.713998462320149
Bearing3_1,203,0.08001576665352779,0.3203306198120117,-0.42533008316347587,0.02285525123293254,4.138922981675762
Bearing3_1,204,0.08040993299172251,0.327439546585083,-0.5076112539713893,0.015820816201423955,2.5265838771922953
Bearing3_1,205,0.08080409932991722,0.3233995735645294,-0.6296312030902529,0.004024666475076883,1.4205637367418171
Bearing3_1,206,0.08119826566811195,0.3335583508014679,-0.760320734037519,-0.010989877286803977,1.9042029601625758
Bearing3_1,207,0.08159243200630666,0.3298950493335724,-0.842870103414516,-0.028664656706685606,0.6833023192866302
Bearing3_1,208,0.08198659834450138,0.33359575271606445,-0.9600848085872598,-0.04795146985391854,1.7535216495604864
Bearing3_1,209,0.0823807646826961,0.34356889128685,-1.0580712666876395,-0.06762536658187626,2.5462426948106542
Bearing3_1,210,0.08277493102089081,0.3558362126350403,-1.1847840098912716,-0.08679573143509715,1.673563931670491
Bearing3_1,211,0.08316909735908554,0.3507550358772278,-1.2930379594298669,-0.10126719816248747,0.3805459360640236
Bearing3_1,212,0.08356326369728025,0.3499094843864441,-1.4182986802975648,-0.11042990696693541,3.2063859664429755
Bearing3_1,213,0.08395743003547497,0.34616753458976746,-1.49377477439548,-0.11020277775006293,0.864834345514563
Bearing3_1,214,0.0843515963736697,0.35900431871414185,-1.5726816102904855,-0.10681422440881527,2.7116797477154027
Bearing3_1,215,0.0847457627118644,0.34866228699684143,-1.6356071392759344,-0.10208269221022424,0.44975853296969276
Bearing3_1,216,0.08513992905005913,0.35929349064826965,-1.6934198023675422,-0.09702356568359097,1.4549529012470972
Bearing3_1,217,0.08553409538825384,0.3663256764411926,-1.7565061346196795,-0.0895985113797223,1.1902723237176274
Bearing3_1,218,0.08592826172644856,0.3597457706928253,-1.817468606275737,-0.08223862034491046,1.3943589364173594
Bearing3_1,219,0.08632242806464328,0.3029247522354126,-1.6846451395227824,-0.06377371260070847,16.862883927297954
Bearing3_1,220,0.086716594402838,0.29904523491859436,-1.553148191057207,-0.03898892542244278,1.7505190816690797
Bearing3_1,221,0.08711076074103272,0.3028704524040222,-1.44937508476276,-0.011295696583223491,2.9063828800199243
Bearing3_1,222,0.08750492707922744,0.308325856924057,-1.3288863449779957,0.01651392606923209,1.530353902090489
Bearing3_1,223,0.08789909341742215,0.3069073259830475,-1.2316880655705975,0.04350974756381119,1.4227826926218712
Bearing3_1,224,0.08829325975561687,0.3065039813518524,-1.1119390009168701,0.06860007190317041,0.6556837989128121
Bearing3_1,225,0.08868742609381158,0.31183913350105286,-0.9939771822497141,0.09034488309354316,0.22179754221406411
Bearing3_1,226,0.0890815924320063,0.32041576504707336,-0.8898175291099308,0.10613961955784273,2.779650452217551
Bearing3_1,227,0.08947575877020103,0.2973635792732239,-0.7078310026978364,0.11791450472771879,6.749260688531323
Bearing3_1,228,0.08986992510839574,0.29577142000198364,-0.5506840510718456,0.12148566330713179,3.8120540597997925
Bearing3_1,229,0.09026409144659046,0.3033672869205475,-0.5855792404257121,0.116653381399817,2.508355500367322
Bearing3_1,230,0.09065825778478517,0.3139767348766327,-0.6480863016331025,0.10385607575953668,4.564818938543283
Bearing3_1,231,0.0910524241229799,0.32079753279685974,-0.7003776971656198,0.08415427212288083,2.0450196603891166
Bearing3_1,232,0.09144659046117462,0.3137531280517578,-0.7360329154645362,0.06146146483621218,0.40808346140522267
Bearing3_1,233,0.09184075679936933,0.32978078722953796,-0.7947623253361366,0.034859018310816586,3.761488518349099
Bearing3_1,234,0.09223492313756405,0.3210902214050293,-0.8355299456126895,0.008720084805015573,1.3596615067665896
Bearing3_1,235,0.09262908947575876,0.3141224682331085,-0.8563455380969403,-0.014040536201560608,2.008296380593804
Bearing3_1,236,0.09302325581395349,0.31379711627960205,-0.8639678870403822,-0.031941207173342305,1.409081865831367
Bearing3_1,237,0.09341742215214821,0.3127274811267853,-0.9336202657385618,-0.04182199270203112,0.5922916867163683
Bearing3_1,238,0.09381158849034292,0.3124067187309265,-0.9949542598417075,-0.04183496582442273,3.065782109973088
Bearing3_1,239,0.09420575482853764,0.3341425955295563,-1.0555163655042032,-0.04209257904569476,2.276382458229727
Bearing3_1,240,0.09459992116673237,0.3248364329338074,-1.0959719518391347,-0.043027790449625555,2.705902919234469
Bearing3_1,241,0.09499408750492708,0.33104297518730164,-1.1297683038435444,-0.04386361529892189,1.2784382925656241
Bearing3_1,242,0.0953882538431218,0.34396177530288696,-1.1997297506781601,-0.04568779899333199,3.5295210078862196
Bearing3_1,243,0.09578242018131651,0.35134264826774597,-1.2332179004031523,-0.047633335328258974,0.4340483881988509
Bearing3_1,244,0.09617658651951123,0.34257328510284424,-1.2803292563890711,-0.049551810310345466,0.33355096492207914
Bearing3_1,245,0.09657075285770596,0.3386770188808441,-1.3276091494881954,-0.05004538792071145,2.0985103262852043
Bearing3_1,246,0.09696491919590067,0.3298657238483429,-1.3556297560677186,-0.046863232651144456,0.6081868911504079
Bearing3_1,247,0.09735908553409539,0.3444904685020447,-1.419813845807359,-0.04586598183783241,3.073121133681531
Bearing3_1,248,0.0977532518722901,0.30160367488861084,-1.3427411709390502,-0.038860444365018725,11.05240576619258
Bearing3_1,249,0.09814741821048482,0.29259854555130005,-1.2398184712297176,-0.026062816241955177,0.615713426059707
Bearing3_1,250,0.09854158454867955,0.2918810248374939,-1.1410924347459317,-0.008343205754522812,2.9090380838831953
Bearing3_1,251,0.09893575088687426,0.2970240116119385,-1.0255976315511597,0.013969946081503707,0.443458552638568
Bearing3_1,252,0.09932991722506898,0.3192867338657379,-0.9453591348363973,0.034732971921574575,7.087248025144982
Bearing3_1,253,0.09972408356326369,0.30771690607070923,-0.8238037337336968,0.05681046886022646,3.9965321428331215
Bearing3_1,254,0.10011824990145841,0.310835599899292,-0.7216148489496677,0.0763585519435586,2.040032478473771
