seed,bearing_id,step_id,normalized_lifetime,raw_predicted_lifetime,health_progress
20260918,Bearing3_1,43,0.01694915254237288,0.1576570389455768,0.1576570389455768
20260918,Bearing3_1,44,0.017343318880567598,0.18365464968710227,0.18365464968710227
20260918,Bearing3_1,45,0.017737485218762318,0.29259072529871544,0.29259072529871544
20260918,Bearing3_1,46,0.018131651556957035,0.19940073160387098,0.19940073160387098
20260918,Bearing3_1,47,0.018525817895151755,0.19164053221090566,0.19164053221090566
20260918,Bearing3_1,48,0.01891998423334647,0.26163962246792377,0.26163962246792377
20260918,Bearing3_1,49,0.019314150571541188,0.0933198771924845,0.0933198771924845
20260918,Bearing3_1,50,0.019708316909735908,0.19950131487561112,0.19950131487561112
20260918,Bearing3_1,51,0.020102483247930625,0.14731178406616657,0.14731178406616657
20260918,Bearing3_1,52,0.020496649586125345,0.13422486520027077,0.13422486520027077
20260918,Bearing3_1,53,0.02089081592432006,0.17002721658229414,0.17002721658229414
20260918,Bearing3_1,54,0.02128498226251478,-0.021581306297304582,0.0
20260918,Bearing3_1,55,0.0216791486007095,-0.03887218054025396,0.0
20260918,Bearing3_1,56,0.022073314938904215,0.290017271707442,0.290017271707442
20260918,Bearing3_1,57,0.022467481277098935,0.7977577344761808,0.7977577344761808
20260918,Bearing3_1,58,0.02286164761529365,0.22851182473835085,0.22851182473835085
20260918,Bearing3_1,59,0.023255813953488372,0.12320998553668935,0.12320998553668935
20260918,Bearing3_1,60,0.02364998029168309,0.19756093592346066,0.19756093592346066
20260918,Bearing3_1,61,0.02404414662987781,0.5258417098312202,0.5258417098312202
20260918,Bearing3_1,62,0.024438312968072525,0.1692225322288387,0.1692225322288387
20260918,Bearing3_1,63,0.024832479306267245,0.20741222139923654,0.20741222139923654
20260918,Bearing3_1,64,0.025226645644461962,0.05490988331714129,0.05490988331714129
20260918,Bearing3_1,65,0.02562081198265668,0.04700341924071046,0.04700341924071046
20260918,Bearing3_1,66,0.0260149783208514,-0.04471348218747875,0.0
20260918,Bearing3_1,67,0.026409144659046115,0.10879647950569345,0.10879647950569345
20260918,Bearing3_1,68,0.026803310997240835,-0.051666411258575226,0.0
20260918,Bearing3_1,69,0.027197477335435552,0.14549601628089806,0.14549601628089806
20260918,Bearing3_1,70,0.027591643673630272,0.05695614300169096,0.05695614300169096
20260918,Bearing3_1,71,0.02798581001182499,-0.058845565579211646,0.0
20260918,Bearing3_1,72,0.02837997635001971,-0.03748208698266125,0.0
20260918,Bearing3_1,73,0.028774142688214426,0.36471960250123797,0.36471960250123797
20260918,Bearing3_1,74,0.029168309026409142,0.02197271098756845,0.02197271098756845
20260918,Bearing3_1,75,0.029562475364603862,0.08816250494187305,0.08816250494187305
20260918,Bearing3_1,76,0.02995664170279858,0.025141161079236817,0.025141161079236817
20260918,Bearing3_1,77,0.0303508080409933,0.2127421378437596,0.2127421378437596
20260918,Bearing3_1,78,0.030744974379188016,0.2304490279217133,0.2304490279217133
20260918,Bearing3_1,79,0.031139140717382736,0.431867533567001,0.431867533567001
20260918,Bearing3_1,80,0.031533307055577456,0.34842609140149566,0.34842609140149566
20260918,Bearing3_1,81,0.03192747339377217,0.6088566162928232,0.6088566162928232
20260918,Bearing3_1,82,0.03232163973196689,0.38807883699411055,0.38807883699411055
20260918,Bearing3_1,83,0.032715806070161606,0.2712689813669988,0.2712689813669988
20260918,Bearing3_1,84,0.03310997240835632,0.45435507746263143,0.45435507746263143
20260918,Bearing3_1,85,0.033504138746551046,0.6807235598018807,0.6807235598018807
20260918,Bearing3_1,86,0.03389830508474576,0.4982330928419085,0.4982330928419085
20260918,Bearing3_1,87,0.03429247142294048,0.694780508538996,0.694780508538996
20260918,Bearing3_1,88,0.034686637761135196,0.621170838130505,0.621170838130505
20260918,Bearing3_1,89,0.03508080409932991,0.5059066141288968,0.5059066141288968
20260918,Bearing3_1,90,0.035474970437524636,0.7312694334210146,0.7312694334210146
20260918,Bearing3_1,91,0.03586913677571935,0.38151943690649365,0.38151943690649365
20260918,Bearing3_1,92,0.03626330311391407,0.4846411618403155,0.4846411618403155
20260918,Bearing3_1,93,0.036657469452108786,0.5414272399444532,0.5414272399444532
20260918,Bearing3_1,94,0.03705163579030351,0.4587431942906959,0.4587431942906959
20260918,Bearing3_1,95,0.037445802128498226,0.42367222855904507,0.42367222855904507
20260918,Bearing3_1,96,0.03783996846669294,0.3555451301369873,0.3555451301369873
20260918,Bearing3_1,97,0.03823413480488766,0.3861860208364385,0.3861860208364385
20260918,Bearing3_1,98,0.038628301143082376,0.291581302647405,0.291581302647405
20260918,Bearing3_1,99,0.0390224674812771,0.14580231623985693,0.14580231623985693
20260918,Bearing3_1,100,0.039416633819471816,0.17220041261214347,0.17220041261214347
20260918,Bearing3_1,101,0.03981080015766653,0.07648632262757463,0.07648632262757463
20260918,Bearing3_1,102,0.04020496649586125,0.2687600161921795,0.2687600161921795
20260918,Bearing3_1,103,0.04059913283405597,0.6094976684078197,0.6094976684078197
20260918,Bearing3_1,104,0.04099329917225069,0.5176550539684409,0.5176550539684409
20260918,Bearing3_1,105,0.041387465510445406,0.6294809889700325,0.6294809889700325
20260918,Bearing3_1,106,0.04178163184864012,0.3037113208543884,0.3037113208543884
20260918,Bearing3_1,107,0.04217579818683484,0.37751599905516026,0.37751599905516026
20260918,Bearing3_1,108,0.04256996452502956,0.3325693340855583,0.3325693340855583
20260918,Bearing3_1,109,0.04296413086322428,0.2569668992761745,0.2569668992761745
20260918,Bearing3_1,110,0.043358297201419,0.41906438544672986,0.41906438544672986
20260918,Bearing3_1,111,0.04375246353961371,0.32656474637993665,0.32656474637993665
20260918,Bearing3_1,112,0.04414662987780843,0.2691468430898542,0.2691468430898542
20260918,Bearing3_1,113,0.04454079621600315,0.4149482514282507,0.4149482514282507
20260918,Bearing3_1,114,0.04493496255419787,0.4158114384027442,0.4158114384027442
20260918,Bearing3_1,115,0.04532912889239259,0.367927761789737,0.367927761789737
20260918,Bearing3_1,116,0.0457232952305873,0.049742582279203605,0.049742582279203605
20260918,Bearing3_1,117,0.04611746156878203,0.45861533638188445,0.45861533638188445
20260918,Bearing3_1,118,0.046511627906976744,0.21220948932931222,0.21220948932931222
20260918,Bearing3_1,119,0.04690579424517146,0.20467037903680182,0.20467037903680182
20260918,Bearing3_1,120,0.04729996058336618,0.2101077225641917,0.2101077225641917
20260918,Bearing3_1,121,0.04769412692156089,0.7152636721868423,0.7152636721868423
20260918,Bearing3_1,122,0.04808829325975562,0.5800416368494088,0.5800416368494088
20260918,Bearing3_1,123,0.048482459597950334,0.10893331758621472,0.10893331758621472
20260918,Bearing3_1,124,0.04887662593614505,0.25427280485753834,0.25427280485753834
20260918,Bearing3_1,125,0.04927079227433977,0.5241644664879483,0.5241644664879483
20260918,Bearing3_1,126,0.04966495861253449,0.32847925676439604,0.32847925676439604
20260918,Bearing3_1,127,0.05005912495072921,0.09503359887003936,0.09503359887003936
20260918,Bearing3_1,128,0.050453291288923924,0.20447077948004622,0.20447077948004622
20260918,Bearing3_1,129,0.05084745762711864,0.44478575613524857,0.44478575613524857
20260918,Bearing3_1,130,0.05124162396531336,0.17495989756846766,0.17495989756846766
20260918,Bearing3_1,131,0.05163579030350808,0.18637083269330848,0.18637083269330848
20260918,Bearing3_1,132,0.0520299566417028,0.19961015514389535,0.19961015514389535
20260918,Bearing3_1,133,0.052424122979897514,0.5707067281021111,0.5707067281021111
20260918,Bearing3_1,134,0.05281828931809223,0.6753645791946454,0.6753645791946454
20260918,Bearing3_1,135,0.053212455656286954,0.32830702765465586,0.32830702765465586
20260918,Bearing3_1,136,0.05360662199448167,0.46779694939512406,0.46779694939512406
20260918,Bearing3_1,137,0.05400078833267639,-0.00876168835767781,0.0
20260918,Bearing3_1,138,0.054394954670871104,0.13379654517797032,0.13379654517797032
20260918,Bearing3_1,139,0.05478912100906582,0.2790335293168599,0.2790335293168599
20260918,Bearing3_1,140,0.055183287347260544,0.2113858803998192,0.2113858803998192
20260918,Bearing3_1,141,0.05557745368545526,0.39973343067198025,0.39973343067198025
20260918,Bearing3_1,142,0.05597162002364998,0.1632384929770415,0.1632384929770415
20260918,Bearing3_1,143,0.056365786361844694,0.36688705727518767,0.36688705727518767
20260918,Bearing3_1,144,0.05675995270003942,0.39702784119602624,0.39702784119602624
20260918,Bearing3_1,145,0.057154119038234134,0.34939219549590855,0.34939219549590855
20260918,Bearing3_1,146,0.05754828537642885,0.2719945354048834,0.2719945354048834
20260918,Bearing3_1,147,0.05794245171462357,0.3487579100555701,0.3487579100555701
20260918,Bearing3_1,148,0.058336618052818284,0.3447084895765049,0.3447084895765049
20260918,Bearing3_1,149,0.05873078439101301,0.11845709005897388,0.11845709005897388
20260918,Bearing3_1,150,0.059124950729207724,0.24819637863726451,0.24819637863726451
20260918,Bearing3_1,151,0.05951911706740244,0.4837828771224287,0.4837828771224287
20260918,Bearing3_1,152,0.05991328340559716,0.29150718124520436,0.29150718124520436
20260918,Bearing3_1,153,0.060307449743791874,0.368391456479125,0.368391456479125
20260918,Bearing3_1,154,0.0607016160819866,0.30131989709233725,0.30131989709233725
20260918,Bearing3_1,155,0.061095782420181315,0.19712029386554328,0.19712029386554328
20260918,Bearing3_1,156,0.06148994875837603,0.40301725434011065,0.40301725434011065
20260918,Bearing3_1,157,0.06188411509657075,0.3527663590893558,0.3527663590893558
20260918,Bearing3_1,158,0.06227828143476547,0.34287683362141785,0.34287683362141785
20260918,Bearing3_1,159,0.06267244777296019,0.49388447644502653,0.49388447644502653
20260918,Bearing3_1,160,0.06306661411115491,0.35136614868045146,0.35136614868045146
20260918,Bearing3_1,161,0.06346078044934962,0.27048120765102746,0.27048120765102746
20260918,Bearing3_1,162,0.06385494678754434,0.20711436204176903,0.20711436204176903
20260918,Bearing3_1,163,0.06424911312573905,0.2922323543581814,0.2922323543581814
20260918,Bearing3_1,164,0.06464327946393378,0.23446251599267226,0.23446251599267226
20260918,Bearing3_1,165,0.0650374458021285,0.2679654194839458,0.2679654194839458
20260918,Bearing3_1,166,0.06543161214032321,0.20173204489549504,0.20173204489549504
20260918,Bearing3_1,167,0.06582577847851794,0.2533981652659918,0.2533981652659918
20260918,Bearing3_1,168,0.06621994481671264,0.3285323850207063,0.3285323850207063
20260918,Bearing3_1,169,0.06661411115490737,0.2660111256305861,0.2660111256305861
20260918,Bearing3_1,170,0.06700827749310209,0.4663834447581426,0.4663834447581426
20260918,Bearing3_1,171,0.0674024438312968,0.31729701380281927,0.31729701380281927
20260918,Bearing3_1,172,0.06779661016949153,0.3854459729736305,0.3854459729736305
20260918,Bearing3_1,173,0.06819077650768623,0.3658422175149108,0.3658422175149108
20260918,Bearing3_1,174,0.06858494284588096,0.39300805092973223,0.39300805092973223
20260918,Bearing3_1,175,0.06897910918407568,0.10820022865138355,0.10820022865138355
20260918,Bearing3_1,176,0.06937327552227039,0.42760896685949334,0.42760896685949334
20260918,Bearing3_1,177,0.06976744186046512,0.4173859340847972,0.4173859340847972
20260918,Bearing3_1,178,0.07016160819865983,0.6402693682132249,0.6402693682132249
20260918,Bearing3_1,179,0.07055577453685455,0.5866007222015109,0.5866007222015109
20260918,Bearing3_1,180,0.07094994087504927,0.5871325426597117,0.5871325426597117
20260918,Bearing3_1,181,0.07134410721324398,0.1872349605968398,0.1872349605968398
20260918,Bearing3_1,182,0.0717382735514387,0.21326574844209661,0.21326574844209661
20260918,Bearing3_1,183,0.07213243988963343,0.1532554484115258,0.1532554484115258
20260918,Bearing3_1,184,0.07252660622782814,0.21746826640597125,0.21746826640597125
20260918,Bearing3_1,185,0.07292077256602286,0.20337638466643831,0.20337638466643831
20260918,Bearing3_1,186,0.07331493890421757,0.33965462142062786,0.33965462142062786
20260918,Bearing3_1,187,0.0737091052424123,0.40351109615941777,0.40351109615941777
20260918,Bearing3_1,188,0.07410327158060702,0.5990115380157615,0.5990115380157615
20260918,Bearing3_1,189,0.07449743791880173,0.4405105620387293,0.4405105620387293
20260918,Bearing3_1,190,0.07489160425699645,0.6556928181009039,0.6556928181009039
20260918,Bearing3_1,191,0.07528577059519116,0.24202163076477357,0.24202163076477357
20260918,Bearing3_1,192,0.07567993693338589,0.4644320669605129,0.4644320669605129
20260918,Bearing3_1,193,0.07607410327158061,0.18119635437474357,0.18119635437474357
20260918,Bearing3_1,194,0.07646826960977532,0.7969689509284147,0.7969689509284147
20260918,Bearing3_1,195,0.07686243594797004,0.5180215065629562,0.5180215065629562
20260918,Bearing3_1,196,0.07725660228616475,0.41969462083525694,0.41969462083525694
20260918,Bearing3_1,197,0.07765076862435948,0.5414877602467099,0.5414877602467099
20260918,Bearing3_1,198,0.0780449349625542,0.38414912596175443,0.38414912596175443
20260918,Bearing3_1,199,0.07843910130074891,0.40936413883815115,0.40936413883815115
20260918,Bearing3_1,200,0.07883326763894363,0.44640471794336173,0.44640471794336173
20260918,Bearing3_1,201,0.07922743397713834,0.18840825815480544,0.18840825815480544
20260918,Bearing3_1,202,0.07962160031533307,0.504573618758312,0.504573618758312
20260918,Bearing3_1,203,0.08001576665352779,0.24630209944876064,0.24630209944876064
20260918,Bearing3_1,204,0.0804099329917225,0.34462999000949296,0.34462999000949296
20260918,Bearing3_1,205,0.08080409932991722,0.343485330114696,0.343485330114696
20260918,Bearing3_1,206,0.08119826566811195,0.12654448359469014,0.12654448359469014
20260918,Bearing3_1,207,0.08159243200630666,0.08717546944878798,0.08717546944878798
20260918,Bearing3_1,208,0.08198659834450138,0.3039454835645507,0.3039454835645507
20260918,Bearing3_1,209,0.08238076468269609,0.16723860050817363,0.16723860050817363
20260918,Bearing3_1,210,0.08277493102089081,0.13226642159642665,0.13226642159642665
20260918,Bearing3_1,211,0.08316909735908554,0.07245287572160919,0.07245287572160919
20260918,Bearing3_1,212,0.08356326369728025,0.2536092178639084,0.2536092178639084
20260918,Bearing3_1,213,0.08395743003547497,0.275249944197047,0.275249944197047
20260918,Bearing3_1,214,0.08435159637366968,0.34417974214708524,0.34417974214708524
20260918,Bearing3_1,215,0.0847457627118644,0.4814628387078833,0.4814628387078833
20260918,Bearing3_1,216,0.08513992905005913,0.03894256137674147,0.03894256137674147
20260918,Bearing3_1,217,0.08553409538825384,-0.021277129840512308,0.0
20260918,Bearing3_1,218,0.08592826172644856,0.2300098041336742,0.2300098041336742
20260918,Bearing3_1,219,0.08632242806464327,0.23537763476892642,0.23537763476892642
20260918,Bearing3_1,220,0.086716594402838,0.6415152771967562,0.6415152771967562
20260918,Bearing3_1,221,0.08711076074103272,0.41597579760688214,0.41597579760688214
20260918,Bearing3_1,222,0.08750492707922743,0.6534953200093826,0.6534953200093826
20260918,Bearing3_1,223,0.08789909341742215,0.5327821566781075,0.5327821566781075
20260918,Bearing3_1,224,0.08829325975561686,0.3761475349482686,0.3761475349482686
20260918,Bearing3_1,225,0.08868742609381158,0.20383973082462453,0.20383973082462453
20260918,Bearing3_1,226,0.0890815924320063,0.23163674113057503,0.23163674113057503
20260918,Bearing3_1,227,0.08947575877020102,0.47039986435700426,0.47039986435700426
20260918,Bearing3_1,228,0.08986992510839574,0.31071718304740364,0.31071718304740364
20260918,Bearing3_1,229,0.09026409144659046,0.2565110624516093,0.2565110624516093
20260918,Bearing3_1,230,0.09065825778478517,0.10182527350252155,0.10182527350252155
20260918,Bearing3_1,231,0.0910524241229799,0.23464730715354645,0.23464730715354645
20260918,Bearing3_1,232,0.0914465904611746,0.2399498809903965,0.2399498809903965
20260918,Bearing3_1,233,0.09184075679936933,0.30359832772506373,0.30359832772506373
20260918,Bearing3_1,234,0.09223492313756405,0.18597649838017077,0.18597649838017077
20260918,Bearing3_1,235,0.09262908947575876,0.4195796034435938,0.4195796034435938
20260918,Bearing3_1,236,0.09302325581395349,0.07501676180565087,0.07501676180565087
20260918,Bearing3_1,237,0.0934174221521482,0.29514637962174256,0.29514637962174256
20260918,Bearing3_1,238,0.09381158849034292,0.20957034715870704,0.20957034715870704
20260918,Bearing3_1,239,0.09420575482853764,0.17787556515647848,0.17787556515647848
20260918,Bearing3_1,240,0.09459992116673235,0.2394599634367289,0.2394599634367289
20260918,Bearing3_1,241,0.09499408750492708,-0.0014168090579350192,0.0
20260918,Bearing3_1,242,0.09538825384312179,0.2562861619618116,0.2562861619618116
20260918,Bearing3_1,243,0.09578242018131651,0.39415484305920107,0.39415484305920107
20260918,Bearing3_1,244,0.09617658651951123,0.41370191078426594,0.41370191078426594
20260918,Bearing3_1,245,0.09657075285770594,0.2036342318698736,0.2036342318698736
20260918,Bearing3_1,246,0.09696491919590067,0.18131083854607843,0.18131083854607843
20260918,Bearing3_1,247,0.09735908553409539,0.32999241259940837,0.32999241259940837
20260918,Bearing3_1,248,0.0977532518722901,0.2293675508122087,0.2293675508122087
20260918,Bearing3_1,249,0.09814741821048482,0.3641052070857235,0.3641052070857235
20260918,Bearing3_1,250,0.09854158454867953,0.4442957225482188,0.4442957225482188
20260918,Bearing3_1,251,0.09893575088687426,0.2599747122816624,0.2599747122816624
20260918,Bearing3_1,252,0.09932991722506898,0.391830431634985,0.391830431634985
20260918,Bearing3_1,253,0.09972408356326369,0.5457462659052958,0.5457462659052958
20260918,Bearing3_1,254,0.10011824990145841,0.24888676027986303,0.24888676027986303
20260918,Bearing3_1,255,0.10051241623965312,0.40208108104554835,0.40208108104554835
20260918,Bearing3_1,256,0.10090658257784785,0.37305622998446586,0.37305622998446586
20260918,Bearing3_1,257,0.10130074891604257,0.40316851392453923,0.40316851392453923
20260918,Bearing3_1,258,0.10169491525423728,0.6511073888021883,0.6511073888021883
20260918,Bearing3_1,259,0.102089081592432,0.48803297889200964,0.48803297889200964
20260918,Bearing3_1,260,0.10248324793062671,0.5474972638914718,0.5474972638914718
20260918,Bearing3_1,261,0.10287741426882144,0.644412218870233,0.644412218870233
20260918,Bearing3_1,262,0.10327158060701616,0.2940940812672878,0.2940940812672878
20260918,Bearing3_1,263,0.10366574694521087,0.5118671116753747,0.5118671116753747
20260918,Bearing3_1,264,0.1040599132834056,0.3596824682413543,0.3596824682413543
20260918,Bearing3_1,265,0.1044540796216003,0.5291758723360158,0.5291758723360158
20260918,Bearing3_1,266,0.10484824595979503,0.5463039147675998,0.5463039147675998
20260918,Bearing3_1,267,0.10524241229798975,0.3142698088716757,0.3142698088716757
20260918,Bearing3_1,268,0.10563657863618446,0.40928406348920143,0.40928406348920143
20260918,Bearing3_1,269,0.10603074497437918,0.11917807612961158,0.11917807612961158
20260918,Bearing3_1,270,0.10642491131257391,0.04103819513565964,0.04103819513565964
20260918,Bearing3_1,271,0.10681907765076862,0.17213898135147104,0.17213898135147104
20260918,Bearing3_1,272,0.10721324398896334,0.5531546033704681,0.5531546033704681
20260918,Bearing3_1,273,0.10760741032715805,0.46387467889690825,0.46387467889690825
20260918,Bearing3_1,274,0.10800157666535277,0.39083530517576687,0.39083530517576687
20260918,Bearing3_1,275,0.1083957430035475,0.2874799772780728,0.2874799772780728
20260918,Bearing3_1,276,0.10878990934174221,0.27117518625882914,0.27117518625882914
20260918,Bearing3_1,277,0.10918407567993693,0.40266495891035414,0.40266495891035414
20260918,Bearing3_1,278,0.10957824201813164,0.5748594432625296,0.5748594432625296
20260918,Bearing3_1,279,0.10997240835632636,0.2657676848698254,0.2657676848698254
20260918,Bearing3_1,280,0.11036657469452109,0.17786643810316816,0.17786643810316816
20260918,Bearing3_1,281,0.1107607410327158,0.42788674075757016,0.42788674075757016
20260918,Bearing3_1,282,0.11115490737091052,0.17738352536107582,0.17738352536107582
20260918,Bearing3_1,283,0.11154907370910523,0.446441760429895,0.446441760429895
20260918,Bearing3_1,284,0.11194324004729996,0.3363710365541834,0.3363710365541834
20260918,Bearing3_1,285,0.11233740638549468,0.317969713326698,0.317969713326698
20260918,Bearing3_1,286,0.11273157272368939,0.28602827684770676,0.28602827684770676
20260918,Bearing3_1,287,0.11312573906188411,0.14424829714164467,0.14424829714164467
20260918,Bearing3_1,288,0.11351990540007884,0.3544235835516558,0.3544235835516558
20260918,Bearing3_1,289,0.11391407173827355,0.19487983980226203,0.19487983980226203
20260918,Bearing3_1,290,0.11430823807646827,0.46612034187158,0.46612034187158
20260918,Bearing3_1,291,0.11470240441466298,0.25492280977108284,0.25492280977108284
20260918,Bearing3_1,292,0.1150965707528577,0.5368921262710624,0.5368921262710624
20260918,Bearing3_1,293,0.11549073709105243,0.4821259512865015,0.4821259512865015
20260918,Bearing3_1,294,0.11588490342924714,0.18106642404915324,0.18106642404915324
20260918,Bearing3_1,295,0.11627906976744186,0.39231408362561665,0.39231408362561665
20260918,Bearing3_1,296,0.11667323610563657,0.6221724146414722,0.6221724146414722
20260918,Bearing3_1,297,0.11706740244383129,0.5088624419805744,0.5088624419805744
20260918,Bearing3_1,298,0.11746156878202602,0.5008213708613103,0.5008213708613103
20260918,Bearing3_1,299,0.11785573512022073,0.36247646161669156,0.36247646161669156
20260918,Bearing3_1,300,0.11824990145841545,0.45669499110994305,0.45669499110994305
20260918,Bearing3_1,301,0.11864406779661016,0.28446379606446004,0.28446379606446004
20260918,Bearing3_1,302,0.11903823413480488,0.3963099841765964,0.3963099841765964
20260918,Bearing3_1,303,0.1194324004729996,0.14591043394264938,0.14591043394264938
20260918,Bearing3_1,304,0.11982656681119432,0.2698076879818478,0.2698076879818478
20260918,Bearing3_1,305,0.12022073314938904,0.2213220903512724,0.2213220903512724
20260918,Bearing3_1,306,0.12061489948758375,0.2571135305400002,0.2571135305400002
20260918,Bearing3_1,307,0.12100906582577847,0.3425108830493199,0.3425108830493199
20260918,Bearing3_1,308,0.1214032321639732,0.21296818890766664,0.21296818890766664
20260918,Bearing3_1,309,0.1217973985021679,0.30195077370134094,0.30195077370134094
20260918,Bearing3_1,310,0.12219156484036263,0.30853059960650664,0.30853059960650664
20260918,Bearing3_1,311,0.12258573117855735,0.26706271968477796,0.26706271968477796
20260918,Bearing3_1,312,0.12297989751675206,0.40900707251852364,0.40900707251852364
20260918,Bearing3_1,313,0.12337406385494679,0.3191906859512986,0.3191906859512986
20260918,Bearing3_1,314,0.1237682301931415,0.39591544587488586,0.39591544587488586
20260918,Bearing3_1,315,0.12416239653133622,0.49478078469258713,0.49478078469258713
20260918,Bearing3_1,316,0.12455656286953094,0.3622665689996354,0.3622665689996354
20260918,Bearing3_1,317,0.12495072920772565,0.11395700450910351,0.11395700450910351
20260918,Bearing3_1,318,0.12534489554592038,0.2895620570171239,0.2895620570171239
20260918,Bearing3_1,319,0.1257390618841151,0.2575113569815183,0.2575113569815183
20260918,Bearing3_1,320,0.12613322822230982,0.224496152044511,0.224496152044511
20260918,Bearing3_1,321,0.12652739456050452,0.41819989396167057,0.41819989396167057
20260918,Bearing3_1,322,0.12692156089869924,0.4580189431619977,0.4580189431619977
20260918,Bearing3_1,323,0.12731572723689397,0.2652732705281051,0.2652732705281051
20260918,Bearing3_1,324,0.1277098935750887,0.3481424579677637,0.3481424579677637
20260918,Bearing3_1,325,0.1281040599132834,0.21807398570735392,0.21807398570735392
20260918,Bearing3_1,326,0.1284982262514781,0.48588284952130567,0.48588284952130567
20260918,Bearing3_1,327,0.12889239258967283,0.40544365440182917,0.40544365440182917
20260918,Bearing3_1,328,0.12928655892786756,0.16248249395091863,0.16248249395091863
20260918,Bearing3_1,329,0.12968072526606228,0.3980492918794277,0.3980492918794277
20260918,Bearing3_1,330,0.130074891604257,0.14253506927078646,0.14253506927078646
20260918,Bearing3_1,331,0.1304690579424517,0.5630815890013354,0.5630815890013354
20260918,Bearing3_1,332,0.13086322428064642,0.6297227566019195,0.6297227566019195
20260918,Bearing3_1,333,0.13125739061884115,0.4017497448891914,0.4017497448891914
20260918,Bearing3_1,334,0.13165155695703587,0.3486179103419175,0.3486179103419175
20260918,Bearing3_1,335,0.1320457232952306,0.14926704445897918,0.14926704445897918
20260918,Bearing3_1,336,0.1324398896334253,0.30767270085575427,0.30767270085575427
20260918,Bearing3_1,337,0.13283405597162,0.5230526092783152,0.5230526092783152
20260918,Bearing3_1,338,0.13322822230981474,0.334475547726402,0.334475547726402
20260918,Bearing3_1,339,0.13362238864800946,0.22908936729225687,0.22908936729225687
20260918,Bearing3_1,340,0.13401655498620418,0.4612499402004535,0.4612499402004535
