bearing_id,step_id,normalized_lifetime,level,movement
Bearing3_1,38,0.014978320851399291,-0.2678919879506067,0.40320872783416206
Bearing3_1,39,0.015372487189594008,-0.3808812887929065,1.0429896237767635
Bearing3_1,40,0.015766653527788728,-0.39188250151766146,2.36929128351838
Bearing3_1,41,0.016160819865983445,-0.41879425589699204,0.5131862043911631
Bearing3_1,42,0.016554986204178165,-0.4512563721179458,0.5405728946711169
Bearing3_1,43,0.01694915254237288,-0.4902873255945865,0.8785335240560361
Bearing3_1,44,0.017343318880567598,-0.5273008632342175,0.64889898508276
Bearing3_1,45,0.017737485218762318,-0.5589338326377323,0.6812772971868402
Bearing3_1,46,0.018131651556957035,-0.5899365341110142,1.17580700678882
Bearing3_1,47,0.018525817895151755,-0.5725621351630499,1.3550513816043412
Bearing3_1,48,0.01891998423334647,-0.5507962919141849,0.23139549985241695
Bearing3_1,49,0.01931415057154119,-0.5085695773804457,0.28078237177304
Bearing3_1,50,0.019708316909735908,-0.5667474799257749,1.2350350339441
Bearing3_1,51,0.02010248324793063,-0.6271813783871559,0.6307876847626184
Bearing3_1,52,0.020496649586125345,-0.6298395244373934,1.5784786685738936
Bearing3_1,53,0.02089081592432006,-0.640952275236342,1.1649039347909997
Bearing3_1,54,0.02128498226251478,-0.6289168623086103,0.22390341257407534
Bearing3_1,55,0.0216791486007095,-0.6316057996507362,1.1939684399337012
Bearing3_1,56,0.02207331493890422,-0.6137392225239986,0.4493471380242036
Bearing3_1,57,0.022467481277098935,-0.6552165443313098,0.7700450014758304
Bearing3_1,58,0.022861647615293655,-0.7156684376622086,0.908430942488023
Bearing3_1,59,0.023255813953488372,-0.7234783957344115,1.6447887746066345
Bearing3_1,60,0.023649980291683092,-0.7130425139382212,0.5872881048066663
Bearing3_1,61,0.02404414662987781,-0.7019587141519024,0.5788102536157845
Bearing3_1,62,0.024438312968072525,-0.7592073544812007,0.8975415843607384
Bearing3_1,63,0.024832479306267245,-0.7686979472305497,0.5327328292804759
Bearing3_1,64,0.025226645644461962,-0.7887071080481138,0.209517108280544
Bearing3_1,65,0.025620811982656682,-0.7701841816305984,0.24417721317803057
Bearing3_1,66,0.0260149783208514,-0.7510689408428053,0.38295184251753966
Bearing3_1,67,0.02640914465904612,-0.7012467612469578,0.3408392707127126
Bearing3_1,68,0.026803310997240835,-0.6435366051205069,0.5963454805530959
Bearing3_1,69,0.027197477335435555,-0.6429761156548418,0.4603361260586245
Bearing3_1,70,0.027591643673630272,-0.6240988120021866,0.10633091524192266
Bearing3_1,71,0.02798581001182499,-0.600802554712863,0.4126770201848194
Bearing3_1,72,0.02837997635001971,-0.5766893432214414,0.890158980995845
Bearing3_1,73,0.028774142688214426,-0.5419384132713165,0.9395849510705447
Bearing3_1,74,0.029168309026409146,-0.5348271947258525,1.20972858342983
Bearing3_1,75,0.029562475364603862,-0.5103581281495779,0.8802010762209659
Bearing3_1,76,0.029956641702798582,-0.5046240800134668,1.109300365551847
Bearing3_1,77,0.0303508080409933,-0.5292143250934911,0.7310828962604727
Bearing3_1,78,0.030744974379188016,-0.5530855376131187,0.6371079172626751
Bearing3_1,79,0.031139140717382736,-0.5977521077773071,1.1957703153736121
Bearing3_1,80,0.031533307055577456,-0.6728899106342945,1.015729537043344
Bearing3_1,81,0.03192747339377217,-0.6841338959824599,1.8851053742933044
Bearing3_1,82,0.03232163973196689,-0.6826436511637735,0.42946170787639354
Bearing3_1,83,0.032715806070161606,-0.7114040261479627,0.26571493767454535
Bearing3_1,84,0.03310997240835633,-0.7181332104712843,0.400637694979906
Bearing3_1,85,0.033504138746551046,-0.7394676531726239,0.31514070340349204
Bearing3_1,86,0.03389830508474576,-0.7742779224442231,1.580029698249438
Bearing3_1,87,0.03429247142294048,-0.8072887780767036,0.6960822832232136
Bearing3_1,88,0.034686637761135196,-0.7998090284688244,0.8770731330744954
Bearing3_1,89,0.03508080409932992,-0.7711427352405459,0.43931003791748974
Bearing3_1,90,0.035474970437524636,-0.6934162306702365,0.8305778443793566
Bearing3_1,91,0.03586913677571935,-0.7040478166852989,1.3573402356787685
Bearing3_1,92,0.03626330311391407,-0.7312809250660189,1.0126423722271416
Bearing3_1,93,0.03665746945210879,-0.7412517481622242,0.4696028880866426
Bearing3_1,94,0.03705163579030351,-0.7436257410810341,0.19713713870535612
Bearing3_1,95,0.037445802128498226,-0.7602113057076275,0.2422981858638149
Bearing3_1,96,0.03783996846669294,-0.7576871031064879,0.876096905297096
Bearing3_1,97,0.03823413480488766,-0.7531550388304076,0.6229063415298686
Bearing3_1,98,0.03862830114308238,-0.7978260460926107,0.9113647117589628
Bearing3_1,99,0.0390224674812771,-0.8555915397986305,0.8814759212587698
Bearing3_1,100,0.039416633819471816,-0.8512501243097489,2.972854165247599
Bearing3_1,101,0.03981080015766653,-0.8209202713446426,0.34689582907613015
Bearing3_1,102,0.04020496649586126,-0.7575818071611964,0.21991290329904867
Bearing3_1,103,0.04059913283405597,-0.7040116294844231,0.15927636627840974
Bearing3_1,104,0.04099329917225069,-0.6048136385067183,1.5754748768249212
Bearing3_1,105,0.041387465510445406,-0.5175512168964009,0.6393079036396249
Bearing3_1,106,0.04178163184864012,-0.44360260571274884,1.3813974524896124
Bearing3_1,107,0.04217579818683485,-0.35659951859923456,0.16956896669164226
Bearing3_1,108,0.04256996452502956,-0.2491391414946383,0.2440744045591808
Bearing3_1,109,0.04296413086322428,-0.14783934181216477,1.1532538655404945
Bearing3_1,110,0.043358297201419,-0.11891749686849859,0.4511295325023273
Bearing3_1,111,0.04375246353961372,-0.1036807139994665,0.8988068932634017
Bearing3_1,112,0.04414662987780844,-0.13109651464231914,1.3834511727175716
Bearing3_1,113,0.04454079621600315,-0.1844382835703849,0.8516080194355516
Bearing3_1,114,0.04493496255419787,-0.2784168344706206,0.10226219830620076
Bearing3_1,115,0.04532912889239259,-0.3558647104936049,0.11390410507912721
Bearing3_1,116,0.04572329523058731,-0.4598002678689115,2.3203947051744884
Bearing3_1,117,0.04611746156878203,-0.5454658978231175,0.5065906046363781
Bearing3_1,118,0.046511627906976744,-0.633800534622692,0.2691054424085553
Bearing3_1,119,0.04690579424517146,-0.6796969460738504,0.4417351224939264
Bearing3_1,120,0.047299960583366184,-0.7796037962304979,1.5781179302045727
Bearing3_1,121,0.0476941269215609,-0.8659173967135556,0.41134327815998
Bearing3_1,122,0.04808829325975562,-0.9679217775752047,1.9609468928093
Bearing3_1,123,0.048482459597950334,-1.024460495135211,0.8274459959584951
Bearing3_1,124,0.04887662593614505,-1.0910380601701977,0.29442195127489046
Bearing3_1,125,0.049270792274339774,-1.1610845303505173,0.19876139227573053
Bearing3_1,126,0.04966495861253449,-1.1761280680779154,0.37712131326203935
Bearing3_1,127,0.05005912495072921,-1.2870339238270998,2.983223304497877
Bearing3_1,128,0.050453291288923924,-1.3449925845695274,1.642458324818927
Bearing3_1,129,0.05084745762711865,-1.3910334532398143,0.874534977181391
Bearing3_1,130,0.051241623965313364,-1.4397399891005107,1.6402715528006722
Bearing3_1,131,0.05163579030350808,-1.4754840838698642,0.16907357582362692
Bearing3_1,132,0.0520299566417028,-1.331446147084703,4.558211202688282
Bearing3_1,133,0.052424122979897514,-1.1982777752188907,0.46468978044184095
Bearing3_1,134,0.05281828931809224,-1.0521202486368808,0.25270885271212223
Bearing3_1,135,0.053212455656286954,-0.941420037831597,1.4479483232295711
Bearing3_1,136,0.05360662199448167,-0.8775194193204356,2.011302772290716
Bearing3_1,137,0.05400078833267639,-0.7087703884460197,0.838434983992916
Bearing3_1,138,0.05439495467087111,-0.5695770727150616,0.6146811070998797
Bearing3_1,139,0.05478912100906583,-0.4513336606118359,0.1397082737324887
Bearing3_1,140,0.055183287347260544,-0.2851887647346344,0.16645169493449583
Bearing3_1,141,0.05557745368545526,-0.15355721533853928,1.151937243148741
Bearing3_1,142,0.05597162002364998,-0.14017035826308508,0.3776948890856663
Bearing3_1,143,0.0563657863618447,-0.13347839651024793,0.23564382535249642
Bearing3_1,144,0.05675995270003942,-0.17339366633342385,1.5352634470858024
Bearing3_1,145,0.057154119038234134,-0.18839912458697375,0.5685232613582181
Bearing3_1,146,0.05754828537642885,-0.20592383358157607,2.1355827713825124
Bearing3_1,147,0.057942451714623575,-0.22065044727789132,0.9638959198964648
Bearing3_1,148,0.05833661805281829,-0.29097945046938395,1.4503853052698499
Bearing3_1,149,0.05873078439101301,-0.3671841383474824,0.17083013191653612
Bearing3_1,150,0.059124950729207724,-0.4212429073619375,0.8677205458302114
Bearing3_1,151,0.05951911706740244,-0.46168687601047437,0.6634471766228458
Bearing3_1,152,0.059913283405597165,-0.5111532511261498,0.14466013895511204
Bearing3_1,153,0.06030744974379188,-0.5837641704651781,0.6815666507731081
Bearing3_1,154,0.0607016160819866,-0.6553969730416618,1.4999140839633993
Bearing3_1,155,0.061095782420181315,-0.6921655982456082,0.7433717049247327
Bearing3_1,156,0.06148994875837603,-0.6619625422777015,0.306541538950571
Bearing3_1,157,0.061884115096570755,-0.5984925473799099,2.146064164566446
Bearing3_1,158,0.06227828143476547,-0.49449489265892294,0.12613753604432032
Bearing3_1,159,0.06267244777296019,-0.3560290966348276,1.1322545693980883
Bearing3_1,160,0.06306661411115491,-0.24471020731582813,0.12026410553322889
Bearing3_1,161,0.06346078044934962,-0.13952647048921368,0.8963217764457462
Bearing3_1,162,0.06385494678754434,-0.06840469301110595,1.2936928910383034
Bearing3_1,163,0.06424911312573907,0.012930411428852113,0.3734189996140136
Bearing3_1,164,0.06464327946393378,0.09926200248548751,1.3111074177508344
Bearing3_1,165,0.0650374458021285,0.14316608167357656,0.8532335217855278
Bearing3_1,166,0.06543161214032321,0.14977509132774083,1.0585979156733192
Bearing3_1,167,0.06582577847851794,0.1171442270307963,0.7095191971482415
Bearing3_1,168,0.06621994481671266,0.10748137099744477,0.8679620371001067
Bearing3_1,169,0.06661411115490737,0.009739435298218985,2.0615867220670707
Bearing3_1,170,0.06700827749310209,-0.10709886519503713,0.8306208932179915
Bearing3_1,171,0.0674024438312968,-0.13838875827461433,2.1930727697931567
Bearing3_1,172,0.06779661016949153,-0.14633455580760296,0.4388042140635288
Bearing3_1,173,0.06819077650768625,-0.19371706815115486,1.760612310696365
Bearing3_1,174,0.06858494284588096,-0.21216517339927118,0.2771091433371932
Bearing3_1,175,0.06897910918407568,-0.2358316064262219,1.0552916922098858
Bearing3_1,176,0.06937327552227039,-0.2249106427259769,0.23669468473991326
Bearing3_1,177,0.06976744186046512,-0.23487958369856385,0.07981830256794496
Bearing3_1,178,0.07016160819865984,-0.2793857413339739,0.394401244238585
Bearing3_1,179,0.07055577453685455,-0.2741004553856384,0.2675342733237972
Bearing3_1,180,0.07094994087504927,-0.28635855825531714,1.473736575619281
Bearing3_1,181,0.071344107213244,-0.37703948021887806,0.6500718842948936
Bearing3_1,182,0.0717382735514387,-0.49795643813927315,1.5583966578116841
Bearing3_1,183,0.07213243988963343,-0.565942104355173,0.25352437390731786
Bearing3_1,184,0.07252660622782814,-0.5739589790289512,1.9100435483504756
Bearing3_1,185,0.07292077256602286,-0.5808696006619408,0.9678397021093023
Bearing3_1,186,0.07331493890421759,-0.6017150292617709,0.3322209204640919
Bearing3_1,187,0.0737091052424123,-0.6103037210191998,0.4247546261607974
Bearing3_1,188,0.07410327158060702,-0.620949522280751,0.4487853688440842
Bearing3_1,189,0.07449743791880173,-0.646706285964864,0.8020597143700474
Bearing3_1,190,0.07489160425699645,-0.6400182435953002,0.28620316508866334
Bearing3_1,191,0.07528577059519118,-0.6585065186111685,1.5669762731875667
Bearing3_1,192,0.07567993693338589,-0.6470109859141446,0.4303572871966033
Bearing3_1,193,0.07607410327158061,-0.6733308098887028,1.2152620847807825
Bearing3_1,194,0.07646826960977532,-0.6679399558228518,3.0488462638784823
Bearing3_1,195,0.07686243594797004,-0.6101551509996845,0.9605615421292828
Bearing3_1,196,0.07725660228616477,-0.5546551453954495,0.3678163612832913
Bearing3_1,197,0.07765076862435948,-0.5641121511329936,1.9324095088890403
Bearing3_1,198,0.0780449349625542,-0.5428626091925642,0.6515990736325863
Bearing3_1,199,0.07843910130074892,-0.5441958163479306,1.6093070862566128
Bearing3_1,200,0.07883326763894363,-0.5262275896443246,0.43653161682900804
Bearing3_1,201,0.07922743397713836,-0.4867153686412836,0.7480569897600072
Bearing3_1,202,0.07962160031533307,-0.4509848490494591,0.6190982448970325
Bearing3_1,203,0.08001576665352779,-0.42403546961809413,1.4949838112753446
Bearing3_1,204,0.08040993299172251,-0.5062357512290634,0.9126050450695911
Bearing3_1,205,0.08080409932991722,-0.628138541961493,0.5131092795676953
Bearing3_1,206,0.08119826566811195,-0.7587920787088367,0.6878003314942216
Bearing3_1,207,0.08159243200630666,-0.8412481348513042,0.2468095951683582
Bearing3_1,208,0.08198659834450138,-0.9585037455622247,0.6333740662534342
Bearing3_1,209,0.0823807646826961,-1.0564840623512588,0.9197058329359944
Bearing3_1,210,0.08277493102089081,-1.1831785683776066,0.6044932452376087
Bearing3_1,211,0.08316909735908554,-1.2914754610900547,0.13745363621914947
Bearing3_1,212,0.08356326369728025,-1.4167610368070942,1.1581503530640511
Bearing3_1,213,0.08395743003547497,-1.4922719402665519,0.31237917489725947
Bearing3_1,214,0.0843515963736697,-1.5710542587974068,0.9794618895170629
Bearing3_1,215,0.0847457627118644,-1.6340010104465215,0.16245330699543628
Bearing3_1,216,0.08513992905005913,-1.6918835800924632,0.5255306859205776
Bearing3_1,217,0.08553409538825384,-1.7550234275627983,0.4299277524237677
Bearing3_1,218,0.08592826172644856,-1.8159689406946633,0.5036440751084168
Bearing3_1,219,0.08632242806464328,-1.6832226994555122,6.09089335422201
Bearing3_1,220,0.086716594402838,-1.551772913518818,0.6322895352269373
Bearing3_1,221,0.08711076074103272,-1.447965504486662,1.0497888881320527
Bearing3_1,222,0.08750492707922744,-1.3275004365445209,0.5527656154212929
Bearing3_1,223,0.08789909341742215,-1.230258766722981,0.5139107690211838
Bearing3_1,224,0.08829325975561687,-1.1107120319143375,0.2368337533773812
Bearing3_1,225,0.08868742609381158,-0.9927763488512907,0.08011353109461208
Bearing3_1,226,0.0890815924320063,-0.888586748720126,1.0040129873078583
Bearing3_1,227,0.08947575877020103,-0.7066082697005884,2.4378408373634857
Bearing3_1,228,0.08986992510839574,-0.5494582913118526,1.3769183752242127
Bearing3_1,229,0.09026409144659046,-0.5841829750890642,0.9060209340871421
Bearing3_1,230,0.09065825778478517,-0.6466355065321212,1.6488179279340645
Bearing3_1,231,0.0910524241229799,-0.6989746936854762,0.7386634879549531
Bearing3_1,232,0.09144659046117462,-0.7345700199026111,0.14740022250981996
Bearing3_1,233,0.09184075679936933,-0.7932470846972997,1.3586540426401472
Bearing3_1,234,0.09223492313756405,-0.8340158703484771,0.49111132302522537
Bearing3_1,235,0.09262908947575876,-0.8547981015946029,0.7253989964353018
Bearing3_1,236,0.09302325581395349,-0.8623984973779845,0.5089620143950231
Bearing3_1,237,0.09341742215214821,-0.9320827689748306,0.2139364484708126
Bearing3_1,238,0.09381158849034292,-0.9933455350182918,1.1073640760166201
Bearing3_1,239,0.09420575482853764,-1.0539096455633055,0.822232000544922
Bearing3_1,240,0.09459992116673237,-1.0944281795237258,0.9773752923279523
Bearing3_1,241,0.09499408750492708,-1.1281574686499014,0.46177340326499106
Bearing3_1,242,0.0953882538431218,-1.1980617040127548,1.2748671071452897
Bearing3_1,243,0.09578242018131651,-1.2316055489378388,0.1567787843698204
Bearing3_1,244,0.09617658651951123,-1.2786522559569722,0.12047899779760689
Bearing3_1,245,0.09657075285770596,-1.3259100936514652,0.7579843789024363
Bearing3_1,246,0.09696491919590067,-1.3539067455718334,0.21967781486274776
Bearing3_1,247,0.09735908553409539,-1.418079508724491,1.1100149399450536
Bearing3_1,248,0.0977532518722901,-1.3412074891641512,3.992141861362759
Bearing3_1,249,0.09814741821048482,-1.2383300714161902,0.2223964080557637
Bearing3_1,250,0.09854158454867955,-1.139582367000094,1.050747950866199
Bearing3_1,251,0.09893575088687426,-1.0241443013431808,0.16017774674749677
Bearing3_1,252,0.09932991722506898,-0.9440832915718117,2.55992225779352
Bearing3_1,253,0.09972408356326369,-0.822537499757088,1.443552074109393
Bearing3_1,254,0.10011824990145841,-0.7205364182414729,0.7368621120268828
Bearing3_1,255,0.10051241623965314,-0.6157366447528625,0.8444143223667779
Bearing3_1,256,0.10090658257784785,-0.5554502164269075,1.4569856730922053
Bearing3_1,257,0.10130074891604257,-0.4690917073001161,0.18300359875576142
Bearing3_1,258,0.1016949152542373,-0.478040509085557,0.5920901391821629
Bearing3_1,259,0.102089081592432,-0.5014377726190882,0.4380704765797062
Bearing3_1,260,0.10248324793062673,-0.512311088212473,0.6340124877960175
Bearing3_1,261,0.10287741426882144,-0.4910143203511327,1.2761736484798947
Bearing3_1,262,0.10327158060701616,-0.4238630244953132,0.8933030901618872
Bearing3_1,263,0.10366574694521088,-0.40898069918427016,0.446564811661331
Bearing3_1,264,0.1040599132834056,-0.3946941027978072,0.7634126648956702
Bearing3_1,265,0.10445407962160032,-0.4190983007487964,0.62089830393025
Bearing3_1,266,0.10484824595979503,-0.41396196139924823,0.3672106350611902
Bearing3_1,267,0.10524241229798975,-0.4123403599719272,0.348704902027564
Bearing3_1,268,0.10563657863618447,-0.45050322192943054,0.8839519560429581
Bearing3_1,269,0.10603074497437918,-0.47811226491415815,0.08732326930499738
Bearing3_1,270,0.10642491131257391,-0.558809352304245,2.5536887133029085
Bearing3_1,271,0.10681907765076862,-0.6407393874445728,1.2430167790568307
Bearing3_1,272,0.10721324398896334,-0.6286586978652214,2.4850287219308402
Bearing3_1,273,0.10760741032715807,-0.6380222459203031,1.2087845060509048
Bearing3_1,274,0.10800157666535277,-0.5951349929261727,1.1498702631519198
Bearing3_1,275,0.1083957430035475,-0.5556696294697976,0.7051232204890675
Bearing3_1,276,0.10878990934174222,-0.524355537877675,0.6881394546238903
Bearing3_1,277,0.10918407567993693,-0.47900232908990903,0.21930016120609405
Bearing3_1,278,0.10957824201813166,-0.41687170704006615,0.3078641327793293
Bearing3_1,279,0.10997240835632636,-0.3833135035985117,1.0928281906318824
Bearing3_1,280,0.11036657469452109,-0.2683548583127692,0.45665054605726224
Bearing3_1,281,0.11076074103271581,-0.19940609932746317,0.43992661716958426
Bearing3_1,282,0.11115490737091052,-0.22250553164923614,0.8825372476897577
Bearing3_1,283,0.11154907370910525,-0.19662253791264525,0.5733207093068138
Bearing3_1,284,0.11194324004729996,-0.2185915938075636,0.601149467565788
Bearing3_1,285,0.11233740638549468,-0.24444655032773013,0.8594250164611856
Bearing3_1,286,0.1127315727236894,-0.2683639511135266,0.6168453556751357
Bearing3_1,287,0.11312573906188411,-0.3383882732554359,1.472647548986218
Bearing3_1,288,0.11351990540007884,-0.4001394395385742,0.12368418363871671
Bearing3_1,289,0.11391407173827355,-0.3894263630504214,1.5429295915355448
Bearing3_1,290,0.11430823807646827,-0.41518853749116846,0.9101118452421497
Bearing3_1,291,0.11470240441466299,-0.43486572001463164,0.21346070885271212
Bearing3_1,292,0.1150965707528577,-0.4490202869857486,0.6476503871216766
Bearing3_1,293,0.11549073709105243,-0.5020286640361203,0.863671230388484
Bearing3_1,294,0.11588490342924715,-0.5722537554445537,1.262565220352837
Bearing3_1,295,0.11627906976744186,-0.5388804138438845,2.8857145970982905
Bearing3_1,296,0.11667323610563658,-0.5080861029151256,0.6810236359920986
Bearing3_1,297,0.11706740244383129,-0.4432169324464854,0.2915693753831483
Bearing3_1,298,0.11746156878202602,-0.3866973157587396,0.3271926753400086
Bearing3_1,299,0.11785573512022074,-0.387153185883912,0.5078918783915719
Bearing3_1,300,0.11824990145841545,-0.38625033863384906,0.9121501260132143
Bearing3_1,301,0.11864406779661017,-0.39272505636742816,0.45820389165134073
Bearing3_1,302,0.11903823413480488,-0.41401564149262804,1.1950260427309674
Bearing3_1,303,0.1194324004729996,-0.4139971702263807,0.17076668256022523
Bearing3_1,304,0.11982656681119433,-0.38330529487590786,0.17895001475830438
Bearing3_1,305,0.12022073314938904,-0.4607079000372979,1.0299752514588016
Bearing3_1,306,0.12061489948758376,-0.5351901832098502,0.609535862679654
Bearing3_1,307,0.12100906582577847,-0.5364866533176779,2.403188701950367
Bearing3_1,308,0.1214032321639732,-0.5508003088188846,0.7920549463024771
Bearing3_1,309,0.12179739850216792,-0.5509444387885035,0.1361507390504734
Bearing3_1,310,0.12219156484036263,-0.5331250823409276,0.23076568353654384
Bearing3_1,311,0.12258573117855735,-0.5468787455800154,1.6387183434370955
Bearing3_1,312,0.12297989751675206,-0.5331993559064403,0.22852535022591558
Bearing3_1,313,0.12337406385494679,-0.5374490779403476,0.740904661353677
Bearing3_1,314,0.12376823019314151,-0.5810860123934001,1.620916649637854
Bearing3_1,315,0.12416239653133622,-0.5771686278438332,0.7816832640828282
Bearing3_1,316,0.12455656286953094,-0.586640827167669,1.0572109075221943
Bearing3_1,317,0.12495072920772567,-0.6727929802198988,0.39863537906137186
Bearing3_1,318,0.12534489554592038,-0.7548735263827482,0.6544982857661831
Bearing3_1,319,0.1257390618841151,-0.8445329941371732,0.2668485570919329
Bearing3_1,320,0.12613322822230982,-0.9436872299096578,0.5832596780419136
Bearing3_1,321,0.12652739456050452,-0.9227473638898289,2.71292182639693
Bearing3_1,322,0.12692156089869924,-0.9036604168244798,0.27608916286356516
Bearing3_1,323,0.12731572723689397,-0.8446223548911396,0.7261507163453897
Bearing3_1,324,0.1277098935750887,-0.7600792884165484,0.6006215743705016
Bearing3_1,325,0.1281040599132834,-0.7099985032770523,0.5667447267443181
Bearing3_1,326,0.12849822625147814,-0.6382720747208411,0.28856669618327546
Bearing3_1,327,0.12889239258967283,-0.5607572613563672,0.2223126944122789
Bearing3_1,328,0.12928655892786756,-0.47421610154544946,0.34101489453488637
Bearing3_1,329,0.12968072526606228,-0.40732544768083134,0.9772925550030652
Bearing3_1,330,0.130074891604257,-0.3103518185419622,0.5404755352723475
Bearing3_1,331,0.13046905794245173,-0.28100474559625466,0.31252321594805077
Bearing3_1,332,0.13086322428064642,-0.25202516941146497,0.28766780192085006
Bearing3_1,333,0.13125739061884115,-0.2518573181684768,0.3515019412846536
Bearing3_1,334,0.13165155695703587,-0.26698026800912633,1.1652713030447517
Bearing3_1,335,0.1320457232952306,-0.2636889348025216,0.15156553822400837
Bearing3_1,336,0.13243988963342532,-0.2905986474336074,1.3949054333265218
Bearing3_1,337,0.13283405597162,-0.30671581211849736,0.2366492064573258
Bearing3_1,338,0.13322822230981474,-0.3146157523344678,0.19660084462911245
Bearing3_1,339,0.13362238864800946,-0.30560948205646216,0.44819008696047047
Bearing3_1,340,0.13401655498620418,-0.342867362161716,1.1751246736144223
Bearing3_1,341,0.1344107213243989,-0.3945785401584419,0.24690888449923937
Bearing3_1,342,0.1348048876625936,-0.41053893164508076,1.0217689076584247
Bearing3_1,343,0.13519905400078833,-0.44261105254693334,0.9099145834752401
Bearing3_1,344,0.13559322033898305,-0.44415131848750367,0.15511158413368753
Bearing3_1,345,0.13598738667717777,-0.4669564734943559,0.6336742728696956
Bearing3_1,346,0.1363815530153725,-0.45641602918333524,0.23647912267556706
Bearing3_1,347,0.1367757193535672,-0.47363342732515124,0.8177117816679155
Bearing3_1,348,0.13716988569176192,-0.45540169187996105,1.3134448607043117
Bearing3_1,349,0.13756405202995664,-0.44819771681443205,0.7720601230615535
Bearing3_1,350,0.13795821836815136,-0.4113670388735751,0.137608473537225
Bearing3_1,351,0.1383523847063461,-0.3734464713952199,0.21082380855073451
Bearing3_1,352,0.13874655104454078,-0.3741482787233089,0.3946514088504416
Bearing3_1,353,0.1391407173827355,-0.3508125109442713,0.08154198169970256
Bearing3_1,354,0.13953488372093023,-0.33323266716483274,0.30548836364462
Bearing3_1,355,0.13992905005912495,-0.3086577335551202,0.4448473991326658
Bearing3_1,356,0.14032321639731968,-0.30237264215698395,0.8427003610108303
Bearing3_1,357,0.14071738273551437,-0.2625419103384655,0.4630107849147424
Bearing3_1,358,0.1411115490737091,-0.2579145317821363,0.10149472106804713
Bearing3_1,359,0.14150571541190382,-0.23543349986484322,0.1882240197080126
Bearing3_1,360,0.14189988175009854,-0.22449401229192442,0.5142572940081285
Bearing3_1,361,0.14229404808829327,-0.2191971417887551,0.44534568489884885
Bearing3_1,362,0.142688214426488,-0.19916228346242523,0.1726296460277456
Bearing3_1,363,0.1430823807646827,-0.22499648023579696,1.6877714960379628
Bearing3_1,364,0.1434765471028774,-0.2095102102740495,1.2043769952092274
Bearing3_1,365,0.14387071344107213,-0.213401041397051,1.1205663556070204
Bearing3_1,366,0.14426487977926686,-0.2214828649185593,0.9953087664328043
Bearing3_1,367,0.14465904611746158,-0.19994750270979333,1.520997116454374
Bearing3_1,368,0.14505321245565628,-0.19562164700273932,0.620753490906614
Bearing3_1,369,0.145447378793851,-0.23584488228250863,1.7586974547601208
Bearing3_1,370,0.14584154513204572,-0.21294641493257888,1.7933810140090367
Bearing3_1,371,0.14623571147024045,-0.19686264417721316,0.6469040256113344
Bearing3_1,372,0.14662987780843517,-0.20929055835902077,0.8810165520059942
Bearing3_1,373,0.14702404414662987,-0.15885046169213937,0.567136253207093
Bearing3_1,374,0.1474182104848246,-0.1668375752227667,0.8900262924868878
Bearing3_1,375,0.14781237682301931,-0.15058573723919183,0.3061247190245896
