bearing_id,feature,time_block,steps,within_block_spearman,mean_early_scaled_value,median_early_scaled_value
Bearing3_1,v_rms,1,507,-0.45170648486162146,-0.19333411753177643,-0.28769955039024353
Bearing3_1,v_rms,2,508,-0.4042617500377815,-0.429616242647171,-0.6134843826293945
Bearing3_1,v_rms,3,507,0.5553979373272029,-0.41234683990478516,-0.6089043021202087
Bearing3_1,v_rms,4,508,0.7932740831659697,2.014549732208252,1.199629783630371
Bearing3_1,v_peak,0,508,0.11698095962515291,-0.2191603034734726,-0.3571587800979614
Bearing3_1,v_peak,1,507,-0.07494795367318759,0.0978640466928482,-0.0416409857571125
Bearing3_1,v_peak,2,508,-0.0921654221664342,0.0051397825591266155,-0.15099740028381348
Bearing3_1,v_peak,3,507,0.18769608730974438,0.06628424674272537,-0.019082050770521164
Bearing3_1,v_peak,4,508,0.7414270723962153,1.5226147174835205,1.1195766925811768
Bearing3_1,v_peak_to_peak,0,508,0.15439006058491303,-0.26967594027519226,-0.46267080307006836
Bearing3_1,v_peak_to_peak,1,507,-0.07647548424808935,0.0994192585349083,0.03966490924358368
Bearing3_1,v_peak_to_peak,2,508,-0.16274546400361678,-0.04632044956088066,-0.1557164192199707
Bearing3_1,v_peak_to_peak,3,507,0.29139904574261605,0.03782286494970322,0.005845893174409866
Bearing3_1,v_peak_to_peak,4,508,0.7526704475294304,1.702370524406433,1.2625387907028198
Bearing3_1,v_crest_factor,0,508,-0.016078202110833273,-0.08235859125852585,-0.1910620629787445
Bearing3_1,v_crest_factor,1,507,0.05807890000605879,0.15762172639369965,0.03937233239412308
Bearing3_1,v_crest_factor,2,508,0.025265392528669297,0.14356455206871033,0.056040599942207336
Bearing3_1,v_crest_factor,3,507,-0.020707757204741908,0.21134236454963684,0.19511769711971283
Bearing3_1,v_crest_factor,4,508,0.06226340812035735,0.4086892306804657,0.5138460397720337
Bearing3_1,v_shape_factor,0,508,0.11866513542232952,0.03808896616101265,0.09535884857177734
Bearing3_1,v_shape_factor,1,507,0.004747760928479071,0.19748231768608093,0.25203537940979004
Bearing3_1,v_shape_factor,2,508,0.00012183437998234598,0.10478170216083527,0.1703413873910904
Bearing3_1,v_shape_factor,3,507,0.042362684617466936,0.24900847673416138,0.3438709080219269
Bearing3_1,v_shape_factor,4,508,-0.47683376703458724,-0.1600828468799591,0.2576914429664612
Bearing3_1,v_impulse_factor,0,508,-0.012380606200628357,-0.08129514008760452,-0.1850930154323578
Bearing3_1,v_impulse_factor,1,507,0.05688942900194244,0.16342172026634216,0.07385346293449402
Bearing3_1,v_impulse_factor,2,508,0.025434276394877758,0.14683786034584045,0.05304670333862305
Bearing3_1,v_impulse_factor,3,507,-0.019865789807590562,0.21967744827270508,0.21733823418617249
Bearing3_1,v_impulse_factor,4,508,0.029832854401877877,0.39538267254829407,0.5313154458999634
Bearing3_1,v_clearance_factor,0,508,-0.009965063466007704,-0.07963515818119049,-0.1851281225681305
Bearing3_1,v_clearance_factor,1,507,0.05565336356951452,0.16709385812282562,0.06089576706290245
Bearing3_1,v_clearance_factor,2,508,0.025907059684290606,0.14896126091480255,0.04524519294500351
Bearing3_1,v_clearance_factor,3,507,-0.019209360939010954,0.22496728599071503,0.2344825565814972
Bearing3_1,v_clearance_factor,4,508,0.009935405811454025,0.3866790235042572,0.5206315517425537
Bearing3_1,v_kurtosis,0,508,0.1372142510156145,0.08738147467374802,0.13870075345039368
Bearing3_1,v_kurtosis,1,507,0.0920297804531339,0.34566745162010193,0.44097018241882324
Bearing3_1,v_kurtosis,2,508,-0.03950390432953242,0.26680880784988403,0.3413047194480896
Bearing3_1,v_kurtosis,3,507,0.04754675709038019,0.406429260969162,0.5453751683235168
Bearing3_1,v_kurtosis,4,508,-0.4108336666005472,0.10943049192428589,0.5209662914276123
Bearing3_1,v_skewness,0,508,0.22084123937141517,-0.18801777064800262,-0.3165033757686615
Bearing3_1,v_skewness,1,507,0.19883828019872052,-0.24020527303218842,-0.3847358226776123
Bearing3_1,v_skewness,2,508,-0.23545871009157535,-0.23964017629623413,-0.3652799725532532
Bearing3_1,v_skewness,3,507,-0.13729132900649504,-0.5883426666259766,-0.7397366762161255
Bearing3_1,v_skewness,4,508,-0.003956459267820246,-0.7997408509254456,-0.9968124628067017
Bearing3_1,v_line_integral,0,508,0.6244102451818441,0.4875800609588623,0.7635341286659241
Bearing3_1,v_line_integral,1,507,-0.49178695057345684,1.2806921005249023,1.3304075002670288
Bearing3_1,v_line_integral,2,508,0.19199441044747637,1.4181313514709473,1.4218326807022095
Bearing3_1,v_line_integral,3,507,0.821969750682257,1.563747525215149,1.6041686534881592
Bearing3_1,v_line_integral,4,508,0.7819468547645434,2.715380907058716,2.1915459632873535
Bearing3_1,v_zero_crossing_rate,0,508,0.6454900556523078,1.1319682598114014,1.3707531690597534
Bearing3_1,v_zero_crossing_rate,1,507,0.006965126875937673,1.7365390062332153,1.7933688163757324
Bearing3_1,v_zero_crossing_rate,2,508,0.5052769153115032,1.9563349485397339,1.9975581169128418
Bearing3_1,v_zero_crossing_rate,3,507,0.6363392815062721,2.1439871788024902,2.1882805824279785
Bearing3_1,v_zero_crossing_rate,4,508,-0.7435886064304897,1.101293683052063,2.322539806365967
Bearing3_1,v_entropy,0,508,0.014635092064366466,0.07613520324230194,0.12975561618804932
Bearing3_1,v_entropy,1,507,-0.08901968460244954,-0.17677776515483856,-0.14756150543689728
Bearing3_1,v_entropy,2,508,0.020908189258953835,-0.1376020759344101,-0.09634654223918915
Bearing3_1,v_entropy,3,507,-0.020053261988321112,-0.25020188093185425,-0.2889750599861145
Bearing3_1,v_entropy,4,508,-0.04297146997707115,-0.42184343934059143,-0.571300208568573
Bearing3_1,v_percentile_5,0,508,-0.22584697547302815,0.5900294780731201,0.7370583415031433
Bearing3_1,v_percentile_5,1,507,0.40125636752836247,0.3923160433769226,0.5026244521141052
Bearing3_1,v_percentile_5,2,508,0.34485624012283955,0.6114770770072937,0.8056455254554749
Bearing3_1,v_percentile_5,3,507,0.135260813196053,-0.07369299232959747,-0.17837445437908173
Bearing3_1,v_percentile_5,4,508,-0.7838152870014254,-1.9263334274291992,-1.1873059272766113
Bearing3_1,v_percentile_50,0,508,0.02190086013872169,0.5981519818305969,0.7785260677337646
Bearing3_1,v_percentile_50,1,507,-0.024297495952106098,0.5872252583503723,0.8077373504638672
Bearing3_1,v_percentile_50,2,508,0.11055923044593557,0.5902974009513855,0.8075073957443237
Bearing3_1,v_percentile_50,3,507,0.7184144897231737,-0.5422301888465881,-0.9236000180244446
Bearing3_1,v_percentile_50,4,508,0.13001226444873878,0.7632324695587158,0.9617577791213989
Bearing3_1,v_percentile_95,0,508,0.31470423766692385,-0.1553201824426651,-0.23630960285663605
Bearing3_1,v_percentile_95,1,507,-0.4016332363138689,-0.01751158945262432,-0.06643731892108917
Bearing3_1,v_percentile_95,2,508,-0.31898079822478803,-0.19535616040229797,-0.28759765625
Bearing3_1,v_percentile_95,3,507,0.7609821774359736,-0.6534127593040466,-0.850009560585022
Bearing3_1,v_percentile_95,4,508,0.8001359858413991,1.7972301244735718,1.0717132091522217
Bearing3_1,cross_correlation,0,508,0.7115077283362504,1.4064863920211792,1.5901663303375244
Bearing3_1,cross_correlation,1,507,0.5167180803290672,2.153045415878296,2.164994239807129
Bearing3_1,cross_correlation,2,508,0.6047322998495057,2.4209234714508057,2.443911075592041
Bearing3_1,cross_correlation,3,507,0.49323562435510404,2.6324918270111084,2.6378540992736816
Bearing3_1,cross_correlation,4,508,0.6386182755044159,2.9907126426696777,2.8306994438171387
Bearing3_1,h_spectral_centroid,0,508,0.9312927341400886,2.1770472526550293,2.696413040161133
Bearing3_1,h_spectral_centroid,1,507,0.48496097429550156,3.173366069793701,3.165660858154297
Bearing3_1,h_spectral_centroid,2,508,0.901967812840428,3.367457628250122,3.3872060775756836
Bearing3_1,h_spectral_centroid,3,507,0.8169836904727485,3.545722246170044,3.5463461875915527
Bearing3_1,h_spectral_centroid,4,508,-0.4009450356701948,3.4797329902648926,3.6795578002929688
Bearing3_1,h_spectral_bandwidth,0,508,0.8852302774995339,1.9196200370788574,2.183497190475464
Bearing3_1,h_spectral_bandwidth,1,507,0.7488091004668573,2.665294647216797,2.67539119720459
Bearing3_1,h_spectral_bandwidth,2,508,0.5969923979603315,2.785839080810547,2.7955141067504883
Bearing3_1,h_spectral_bandwidth,3,507,-0.21532087427506177,2.857156991958618,2.8585004806518555
Bearing3_1,h_spectral_bandwidth,4,508,0.49112618261041735,2.909916400909424,2.8556525707244873
Bearing3_1,h_spectral_rolloff,0,508,0.9736265979567493,1.956727385520935,2.2261507511138916
Bearing3_1,h_spectral_rolloff,1,507,0.7232649608699607,2.5038113594055176,2.5051233768463135
Bearing3_1,h_spectral_rolloff,2,508,0.8957903413930005,2.596101999282837,2.611088752746582
Bearing3_1,h_spectral_rolloff,3,507,0.7777970657807401,2.6595022678375244,2.655518054962158
Bearing3_1,h_spectral_rolloff,4,508,-0.6140139887567945,2.6534178256988525,2.6994216442108154
Bearing3_1,h_spectral_flatness,0,508,-0.3515830734245721,-0.9314194321632385,-1.269212007522583
Bearing3_1,h_spectral_flatness,1,507,-0.19143369034538962,-1.6138889789581299,-1.6399877071380615
Bearing3_1,h_spectral_flatness,2,508,-0.8277423009781442,-2.088341474533081,-2.1469473838806152
Bearing3_1,h_spectral_flatness,3,507,-0.6441814529098947,-2.520881414413452,-2.517272472381592
Bearing3_1,h_spectral_flatness,4,508,-0.6309821617446097,-2.896559715270996,-2.8150625228881836
Bearing3_1,h_band_power_0_1k,0,508,0.1081276893840334,-0.8290082812309265,-1.0817763805389404
Bearing3_1,h_band_power_0_1k,1,507,-0.15821013053257016,-0.5184511542320251,-0.9759839773178101
Bearing3_1,h_band_power_0_1k,2,508,-0.38780220944034266,-0.5082844495773315,-0.9141479730606079
Bearing3_1,h_band_power_0_1k,3,507,-0.23508624733179023,-0.16101810336112976,-0.6021486520767212
Bearing3_1,h_band_power_0_1k,4,508,0.7556688913263901,1.8978850841522217,0.9986929893493652
Bearing3_1,h_band_power_1_3k,0,508,-0.17725602070983035,-0.2639530897140503,-0.5274795293807983
Bearing3_1,h_band_power_1_3k,1,507,-0.14761509788239308,-0.5687217116355896,-0.8814619779586792
Bearing3_1,h_band_power_1_3k,2,508,-0.34707419457270416,-1.215245008468628,-1.489640235900879
Bearing3_1,h_band_power_1_3k,3,507,-0.3195508439102572,-1.6964441537857056,-1.80381178855896
Bearing3_1,h_band_power_1_3k,4,508,0.7859757189853017,0.37854358553886414,-1.7917976379394531
Bearing3_1,h_band_power_3_6k,0,508,-0.7027776681888793,-1.3216116428375244,-1.5197677612304688
Bearing3_1,h_band_power_3_6k,1,507,-0.8624250686768792,-1.8251256942749023,-1.8395835161209106
Bearing3_1,h_band_power_3_6k,2,508,-0.8442627129961948,-1.998007893562317,-2.0025856494903564
Bearing3_1,h_band_power_3_6k,3,507,-0.10458572054969495,-2.090932607650757,-2.091472864151001
Bearing3_1,h_band_power_3_6k,4,508,0.681912135170802,-0.9559857845306396,-2.0649945735931396
Bearing3_1,h_band_power_6_12k,0,508,0.7736181798493263,0.7125400900840759,1.1945186853408813
Bearing3_1,h_band_power_6_12k,1,507,-0.41621816679094226,1.4399359226226807,1.4955954551696777
Bearing3_1,h_band_power_6_12k,2,508,0.4827844180513695,1.733821153640747,1.7523629665374756
Bearing3_1,h_band_power_6_12k,3,507,0.6823638400416638,2.0056204795837402,2.063361406326294
Bearing3_1,h_band_power_6_12k,4,508,0.8315862625377963,3.29654860496521,2.607240676879883
Bearing3_1,h_dominant_frequency,0,508,0.28692907243138177,14.477940559387207,13.568652153015137
Bearing3_1,h_dominant_frequency,1,507,-0.006100267314879621,15.9769868850708,13.568652153015137
Bearing3_1,h_dominant_frequency,2,508,0.06734980449181095,16.045360565185547,13.568652153015137
Bearing3_1,h_dominant_frequency,3,507,0.379442829549678,8.310586929321289,13.568652153015137
Bearing3_1,h_dominant_frequency,4,508,0.4011812349398929,18.808399200439453,20.365474700927734
Bearing3_1,h_mean_frequency,0,508,0.8444780055996216,2.003432273864746,2.487896680831909
Bearing3_1,h_mean_frequency,1,507,0.42178478304146544,3.038661241531372,3.0406911373138428
Bearing3_1,h_mean_frequency,2,508,0.8379529554539283,3.315439224243164,3.3439528942108154
Bearing3_1,h_mean_frequency,3,507,0.5897774440028147,3.576533079147339,3.5847465991973877
Bearing3_1,h_mean_frequency,4,508,-0.6836540646959766,1.827143907546997,3.7075629234313965
Bearing3_1,h_bpfo_band_power,0,508,0.07006565966724662,-1.0586556196212769,-1.2021145820617676
Bearing3_1,h_bpfo_band_power,1,507,-0.22245655221717162,-1.6733222007751465,-1.7367850542068481
Bearing3_1,h_bpfo_band_power,2,508,0.5433668596031349,-0.33554497361183167,-0.5655727386474609
Bearing3_1,h_bpfo_band_power,3,507,0.5304963648260201,1.2266119718551636,1.3806384801864624
Bearing3_1,h_bpfo_band_power,4,508,-0.06390547190134034,1.288072109222412,1.870192050933838
Bearing3_1,h_bpfi_band_power,0,508,0.11239793395990928,0.43771612644195557,0.49935394525527954
Bearing3_1,h_bpfi_band_power,1,507,0.26239659795080755,0.8962946534156799,0.9948137402534485
Bearing3_1,h_bpfi_band_power,2,508,0.22199184652493295,1.2202330827713013,1.2487571239471436
Bearing3_1,h_bpfi_band_power,3,507,0.4689895599357587,1.6580238342285156,1.6691027879714966
Bearing3_1,h_bpfi_band_power,4,508,0.1902663943898702,1.8374580144882202,1.795395851135254
Bearing3_1,h_bsf_band_power,0,508,-0.6774828010775981,-1.2010514736175537,-1.3617970943450928
Bearing3_1,h_bsf_band_power,1,507,-0.6696341474868324,-2.0711777210235596,-2.09612774848938
Bearing3_1,h_bsf_band_power,2,508,0.20015456764036835,-2.325650453567505,-2.332838535308838
Bearing3_1,h_bsf_band_power,3,507,-0.275927927443478,-2.301896095275879,-2.306464910507202
Bearing3_1,h_bsf_band_power,4,508,0.43772418875559327,-2.2733139991760254,-2.2970757484436035
Bearing3_1,h_ftf_band_power,0,508,-0.3872137246837822,-0.9486831426620483,-1.2447776794433594
Bearing3_1,h_ftf_band_power,1,507,-0.13268564580022724,-1.2453904151916504,-1.248386025428772
Bearing3_1,h_ftf_band_power,2,508,0.009199731213775212,-1.2404550313949585,-1.2494573593139648
Bearing3_1,h_ftf_band_power,3,507,0.03459045891827078,-1.2478876113891602,-1.249711036682129
Bearing3_1,h_ftf_band_power,4,508,0.10786168585275871,-1.2329092025756836,-1.248616099357605
Bearing3_1,v_spectral_centroid,0,508,0.864767705614453,1.1039789915084839,1.3757264614105225
Bearing3_1,v_spectral_centroid,1,507,0.05113248599926463,1.7832857370376587,1.7876168489456177
Bearing3_1,v_spectral_centroid,2,508,0.817111587932154,2.0440006256103516,2.0630292892456055
Bearing3_1,v_spectral_centroid,3,507,0.8252239951868636,2.2182679176330566,2.223539113998413
Bearing3_1,v_spectral_centroid,4,508,0.005968969259405557,2.35374116897583,2.3956069946289062
Bearing3_1,v_spectral_bandwidth,0,508,0.9329281157952,0.9668004512786865,1.2078347206115723
Bearing3_1,v_spectral_bandwidth,1,507,0.7676306260300151,2.015071153640747,2.032280445098877
Bearing3_1,v_spectral_bandwidth,2,508,0.8199166162227187,2.2686595916748047,2.290538787841797
Bearing3_1,v_spectral_bandwidth,3,507,0.67323181490455,2.4334018230438232,2.431389093399048
Bearing3_1,v_spectral_bandwidth,4,508,-0.7126680088433822,2.399592638015747,2.4808335304260254
Bearing3_1,v_spectral_rolloff,0,508,0.9186787079912891,1.306038737297058,1.6301753520965576
Bearing3_1,v_spectral_rolloff,1,507,0.502926505044908,2.0619895458221436,2.0553178787231445
Bearing3_1,v_spectral_rolloff,2,508,0.8989307549693311,2.316739320755005,2.346881866455078
Bearing3_1,v_spectral_rolloff,3,507,0.7905080344720763,2.489511013031006,2.4926648139953613
Bearing3_1,v_spectral_rolloff,4,508,-0.6886068194610949,2.4998910427093506,2.554290294647217
Bearing3_1,v_spectral_flatness,0,508,0.8764642180046365,0.9734110236167908,1.1095870733261108
Bearing3_1,v_spectral_flatness,1,507,-0.16470347639129218,1.302220106124878,1.312916874885559
Bearing3_1,v_spectral_flatness,2,508,-0.43555094173579845,1.1199190616607666,1.1432569026947021
Bearing3_1,v_spectral_flatness,3,507,-0.5695432474196334,0.6423127055168152,0.7471876740455627
Bearing3_1,v_spectral_flatness,4,508,-0.34323728913744683,-0.33709320425987244,-0.30306780338287354
Bearing3_1,v_band_power_0_1k,0,508,0.1339577673168436,-0.6449230313301086,-0.8785858154296875
Bearing3_1,v_band_power_0_1k,1,507,-0.0179465940006324,-0.13886389136314392,-0.3321937322616577
Bearing3_1,v_band_power_0_1k,2,508,-0.22016945688138595,0.2432342916727066,0.35978955030441284
Bearing3_1,v_band_power_0_1k,3,507,0.060206930246168654,0.31604355573654175,0.41124171018600464
Bearing3_1,v_band_power_0_1k,4,508,0.7863609938865872,2.196171760559082,1.420203685760498
Bearing3_1,v_band_power_1_3k,0,508,0.16559159194509088,0.1408427357673645,0.06467360258102417
Bearing3_1,v_band_power_1_3k,1,507,-0.1100139425528518,-0.02580869197845459,-0.11875443905591965
Bearing3_1,v_band_power_1_3k,2,508,-0.4182480802389675,-0.5820160508155823,-0.7143571376800537
Bearing3_1,v_band_power_1_3k,3,507,-0.36754989144845096,-0.7806050777435303,-0.863274872303009
Bearing3_1,v_band_power_1_3k,4,508,0.7915756150736677,0.6943070888519287,-0.764411449432373
Bearing3_1,v_band_power_3_6k,0,508,-0.50813448135307,-0.34774112701416016,-0.5135167837142944
Bearing3_1,v_band_power_3_6k,1,507,-0.7644146862538879,-1.0671231746673584,-1.091659426689148
