bearing_id,step_id,normalized_lifetime,level
Bearing3_1,46,0.018131651556957035,-0.29974947425903514
Bearing3_1,47,0.018525817895151755,-0.2824444726830419
Bearing3_1,48,0.01891998423334647,-0.26754091556988857
Bearing3_1,49,0.01931415057154119,-0.22601931598024372
Bearing3_1,50,0.019708316909735908,-0.2737974858469791
Bearing3_1,51,0.02010248324793063,-0.3283827931942088
Bearing3_1,52,0.020496649586125345,-0.3285313923654048
Bearing3_1,53,0.02089081592432006,-0.3441278656594434
Bearing3_1,54,0.02128498226251478,-0.33418068082447344
Bearing3_1,55,0.0216791486007095,-0.3446979662826563
Bearing3_1,56,0.02207331493890422,-0.33616020457085793
Bearing3_1,57,0.022467481277098935,-0.365391112494
Bearing3_1,58,0.022861647615293655,-0.4106091784177603
Bearing3_1,59,0.023255813953488372,-0.4218965270831269
Bearing3_1,60,0.023649980291683092,-0.4155552708788252
Bearing3_1,61,0.02404414662987781,-0.41523270468482265
Bearing3_1,62,0.024438312968072525,-0.4640214266240207
Bearing3_1,63,0.024832479306267245,-0.46814152087445526
Bearing3_1,64,0.025226645644461962,-0.4834234098175273
Bearing3_1,65,0.025620811982656682,-0.45662804691897285
Bearing3_1,66,0.0260149783208514,-0.44390095158510634
Bearing3_1,67,0.02640914465904612,-0.40678413122549706
Bearing3_1,68,0.026803310997240835,-0.36543229953715006
Bearing3_1,69,0.027197477335435555,-0.350566961474115
Bearing3_1,70,0.027591643673630272,-0.33355409139837744
Bearing3_1,71,0.02798581001182499,-0.31103161036729354
Bearing3_1,72,0.02837997635001971,-0.2873333184350732
Bearing3_1,73,0.028774142688214426,-0.258559814061052
Bearing3_1,74,0.029168309026409146,-0.2523107213256351
Bearing3_1,75,0.029562475364603862,-0.2459217242363599
Bearing3_1,76,0.029956641702798582,-0.24709801743291576
Bearing3_1,77,0.0303508080409933,-0.2642523734705042
Bearing3_1,78,0.030744974379188016,-0.2809896672607151
Bearing3_1,79,0.031139140717382736,-0.3259838968045138
Bearing3_1,80,0.031533307055577456,-0.3913442536409019
Bearing3_1,81,0.03192747339377217,-0.40000103420825195
Bearing3_1,82,0.03232163973196689,-0.393152866551322
Bearing3_1,83,0.032715806070161606,-0.41822652231017965
Bearing3_1,84,0.03310997240835633,-0.42191851922082685
Bearing3_1,85,0.033504138746551046,-0.432424171420245
Bearing3_1,86,0.03389830508474576,-0.4575729965545234
Bearing3_1,87,0.03429247142294048,-0.4819496771625477
Bearing3_1,88,0.034686637761135196,-0.47434964395195606
Bearing3_1,89,0.03508080409932992,-0.45249425971658963
Bearing3_1,90,0.035474970437524636,-0.38969513302793723
Bearing3_1,91,0.03586913677571935,-0.38979432564263994
Bearing3_1,92,0.03626330311391407,-0.41346820456813466
Bearing3_1,93,0.03665746945210879,-0.4218690338379515
Bearing3_1,94,0.03705163579030351,-0.4302063363876999
Bearing3_1,95,0.037445802128498226,-0.44363500052076077
Bearing3_1,96,0.03783996846669294,-0.4391006508041418
Bearing3_1,97,0.03823413480488766,-0.4332512248334786
Bearing3_1,98,0.03862830114308238,-0.4739683963234619
Bearing3_1,99,0.0390224674812771,-0.523090621182596
Bearing3_1,100,0.039416633819471816,-0.5188018969027679
Bearing3_1,101,0.03981080015766653,-0.4908133324307509
Bearing3_1,102,0.04020496649586126,-0.4392408727964182
Bearing3_1,103,0.04059913283405597,-0.38476734141934027
Bearing3_1,104,0.04099329917225069,-0.29291861416864295
Bearing3_1,105,0.041387465510445406,-0.19929369703620964
Bearing3_1,106,0.04178163184864012,-0.12557324111465495
Bearing3_1,107,0.04217579818683485,-0.052576976953836674
Bearing3_1,108,0.04256996452502956,0.04480045563930956
Bearing3_1,109,0.04296413086322428,0.13898258581774398
Bearing3_1,110,0.043358297201419,0.18224471586095586
Bearing3_1,111,0.04375246353961372,0.18760561336586157
Bearing3_1,112,0.04414662987780844,0.1709264065037435
Bearing3_1,113,0.04454079621600315,0.12415571088951183
Bearing3_1,114,0.04493496255419787,0.06379265909711121
Bearing3_1,115,0.04532912889239259,-0.013862203249540465
Bearing3_1,116,0.04572329523058731,-0.1088777205982618
Bearing3_1,117,0.04611746156878203,-0.18235927194623475
Bearing3_1,118,0.046511627906976744,-0.25246222726250156
Bearing3_1,119,0.04690579424517146,-0.2804842660922106
Bearing3_1,120,0.047299960583366184,-0.37673911396821336
Bearing3_1,121,0.0476941269215609,-0.44154169473981303
Bearing3_1,122,0.04808829325975562,-0.5435662455665092
Bearing3_1,123,0.048482459597950334,-0.584042551461234
Bearing3_1,124,0.04887662593614505,-0.6513619997321639
Bearing3_1,125,0.049270792274339774,-0.7057647722838042
Bearing3_1,126,0.04966495861253449,-0.7038539591199264
Bearing3_1,127,0.05005912495072921,-0.80496023524674
Bearing3_1,128,0.050453291288923924,-0.8470360828671618
Bearing3_1,129,0.05084745762711865,-0.89061636461521
Bearing3_1,130,0.051241623965313364,-0.9210862713597854
Bearing3_1,131,0.05163579030350808,-0.9472928784389814
Bearing3_1,132,0.0520299566417028,-0.8218109279067989
Bearing3_1,133,0.052424122979897514,-0.7216715236330339
Bearing3_1,134,0.05281828931809224,-0.5999293245125005
Bearing3_1,135,0.053212455656286954,-0.518597294842143
Bearing3_1,136,0.05360662199448167,-0.49222327369794855
Bearing3_1,137,0.05400078833267639,-0.3455871452781104
Bearing3_1,138,0.05439495467087111,-0.23478352651103576
Bearing3_1,139,0.05478912100906583,-0.14719701398466684
Bearing3_1,140,0.055183287347260544,-0.008852562647720209
Bearing3_1,141,0.05557745368545526,0.1024101869382735
Bearing3_1,142,0.05597162002364998,0.11914408761099593
Bearing3_1,143,0.0563657863618447,0.1304201646136161
Bearing3_1,144,0.05675995270003942,0.08929532078667439
Bearing3_1,145,0.057154119038234134,0.08130503579118978
Bearing3_1,146,0.05754828537642885,0.08156686507785957
Bearing3_1,147,0.057942451714623575,0.07535058331065243
Bearing3_1,148,0.05833661805281829,0.012454867458395635
Bearing3_1,149,0.05873078439101301,-0.04140975920505028
Bearing3_1,150,0.059124950729207724,-0.0769316196061339
Bearing3_1,151,0.05951911706740244,-0.11477202788765684
Bearing3_1,152,0.059913283405597165,-0.14814864048282145
Bearing3_1,153,0.06030744974379188,-0.19528000036453275
Bearing3_1,154,0.0607016160819866,-0.2414643094318712
Bearing3_1,155,0.061095782420181315,-0.2614566947892928
Bearing3_1,156,0.06148994875837603,-0.21317835899190607
Bearing3_1,157,0.061884115096570755,-0.15818105790958092
Bearing3_1,158,0.06227828143476547,-0.07731418429057417
Bearing3_1,159,0.06267244777296019,0.03550430185851562
Bearing3_1,160,0.06306661411115491,0.12460373350880465
Bearing3_1,161,0.06346078044934962,0.21502829381020447
Bearing3_1,162,0.06385494678754434,0.2747201432582444
Bearing3_1,163,0.06424911312573907,0.3324816894331307
Bearing3_1,164,0.06464327946393378,0.4027718621000992
Bearing3_1,165,0.0650374458021285,0.41999299330199785
Bearing3_1,166,0.06543161214032321,0.40030359737729376
Bearing3_1,167,0.06582577847851794,0.3727739636112513
Bearing3_1,168,0.06621994481671266,0.3898446728007493
Bearing3_1,169,0.06661411115490737,0.3195725366948356
Bearing3_1,170,0.06700827749310209,0.21654327185123087
Bearing3_1,171,0.0674024438312968,0.19065677573960946
Bearing3_1,172,0.06779661016949153,0.19358267686485822
Bearing3_1,173,0.06819077650768625,0.14713422255629266
Bearing3_1,174,0.06858494284588096,0.12649270738621848
Bearing3_1,175,0.06897910918407568,0.1283154482417451
Bearing3_1,176,0.06937327552227039,0.14878262830987957
Bearing3_1,177,0.06976744186046512,0.14239472734904365
Bearing3_1,178,0.07016160819865984,0.10120412540780643
Bearing3_1,179,0.07055577453685455,0.11380540754980635
Bearing3_1,180,0.07094994087504927,0.10842980066602119
Bearing3_1,181,0.071344107213244,0.04067974772015696
Bearing3_1,182,0.0717382735514387,-0.059382102850863316
Bearing3_1,183,0.07213243988963343,-0.1023555770383697
Bearing3_1,184,0.07252660622782814,-0.10704952118124549
Bearing3_1,185,0.07292077256602286,-0.11853837229251503
Bearing3_1,186,0.07331493890421759,-0.12927411819162485
Bearing3_1,187,0.0737091052424123,-0.12321237232939838
Bearing3_1,188,0.07410327158060702,-0.12565703352893737
Bearing3_1,189,0.07449743791880173,-0.163266813128241
Bearing3_1,190,0.07489160425699645,-0.15369164253338344
Bearing3_1,191,0.07528577059519118,-0.1632276139300793
Bearing3_1,192,0.07567993693338589,-0.15566545593646028
Bearing3_1,193,0.07607410327158061,-0.18427828378138175
Bearing3_1,194,0.07646826960977532,-0.1742971075456771
Bearing3_1,195,0.07686243594797004,-0.11208615141300386
Bearing3_1,196,0.07725660228616477,-0.05696350235157153
Bearing3_1,197,0.07765076862435948,-0.07044352204615488
Bearing3_1,198,0.0780449349625542,-0.05702599387009614
Bearing3_1,199,0.07843910130074892,-0.05262190400788106
Bearing3_1,200,0.07883326763894363,-0.05066167676033258
Bearing3_1,201,0.07922743397713836,-0.03584370259239391
Bearing3_1,202,0.07962160031533307,-0.0038555438201115177
Bearing3_1,203,0.08001576665352779,0.025734959129214707
Bearing3_1,204,0.08040993299172251,-0.02288505370822048
Bearing3_1,205,0.08080409932991722,-0.11942265158421976
Bearing3_1,206,0.08119826566811195,-0.23401994416950783
Bearing3_1,207,0.08159243200630666,-0.2918792033361851
Bearing3_1,208,0.08198659834450138,-0.3861689672236377
Bearing3_1,209,0.0823807646826961,-0.4624452461112245
Bearing3_1,210,0.08277493102089081,-0.5478528047427519
Bearing3_1,211,0.08316909735908554,-0.6206928888514864
Bearing3_1,212,0.08356326369728025,-0.7196997827035672
Bearing3_1,213,0.08395743003547497,-0.7672076707648914
Bearing3_1,214,0.0843515963736697,-0.8446951035666148
Bearing3_1,215,0.0847457627118644,-0.9015960262127433
Bearing3_1,216,0.08513992905005913,-0.9511050434422075
Bearing3_1,217,0.08553409538825384,-1.0154250842090549
Bearing3_1,218,0.08592826172644856,-1.066142686446287
Bearing3_1,219,0.08632242806464328,-0.9707782291757239
Bearing3_1,220,0.086716594402838,-0.8794084292762132
Bearing3_1,221,0.08711076074103272,-0.7931815624694135
Bearing3_1,222,0.08750492707922744,-0.7013066383458897
Bearing3_1,223,0.08789909341742215,-0.6287342810142972
Bearing3_1,224,0.08829325975561687,-0.5388469419740887
Bearing3_1,225,0.08868742609381158,-0.440248437902774
Bearing3_1,226,0.0890815924320063,-0.35159461807533376
Bearing3_1,227,0.08947575877020103,-0.1954646104423427
Bearing3_1,228,0.08986992510839574,-0.06109092321836275
Bearing3_1,229,0.09026409144659046,-0.07078942829442414
Bearing3_1,230,0.09065825778478517,-0.09751131905465113
Bearing3_1,231,0.0910524241229799,-0.14452648368629112
Bearing3_1,232,0.09144659046117462,-0.17175902601069964
Bearing3_1,233,0.09184075679936933,-0.21931422537169948
Bearing3_1,234,0.09223492313756405,-0.23814784458175345
Bearing3_1,235,0.09262908947575876,-0.26265062814912066
Bearing3_1,236,0.09302325581395349,-0.27114769631026386
Bearing3_1,237,0.09341742215214821,-0.3250720260883418
Bearing3_1,238,0.09381158849034292,-0.3765213539547026
Bearing3_1,239,0.09420575482853764,-0.4342552680136742
Bearing3_1,240,0.09459992116673237,-0.4714089077474405
Bearing3_1,241,0.09499408750492708,-0.4961458914516664
Bearing3_1,242,0.0953882538431218,-0.5352783795442725
Bearing3_1,243,0.09578242018131651,-0.5630526730438357
Bearing3_1,244,0.09617658651951123,-0.6104320275393209
Bearing3_1,245,0.09657075285770596,-0.632356362988688
Bearing3_1,246,0.09696491919590067,-0.6291566968412756
Bearing3_1,247,0.09735908553409539,-0.6765776609479828
Bearing3_1,248,0.0977532518722901,-0.637393560766842
Bearing3_1,249,0.09814741821048482,-0.5573089540456271
Bearing3_1,250,0.09854158454867955,-0.48528035629810623
Bearing3_1,251,0.09893575088687426,-0.3930131473829024
Bearing3_1,252,0.09932991722506898,-0.35499699947889296
Bearing3_1,253,0.09972408356326369,-0.2630484130670844
Bearing3_1,254,0.10011824990145841,-0.17842784243562074
Bearing3_1,255,0.10051241623965314,-0.11687068556083302
Bearing3_1,256,0.10090658257784785,-0.09171442095825712
Bearing3_1,257,0.10130074891604257,-0.030311315723496247
Bearing3_1,258,0.1016949152542373,-0.0032625774464085434
Bearing3_1,259,0.102089081592432,0.0016833286039424967
Bearing3_1,260,0.10248324793062673,0.008369653975784735
Bearing3_1,261,0.10287741426882144,0.03685025265675766
Bearing3_1,262,0.10327158060701616,0.11632293301890309
Bearing3_1,263,0.10366574694521088,0.14722174820144157
Bearing3_1,264,0.1040599132834056,0.1825305063670258
Bearing3_1,265,0.10445407962160032,0.17992658200527675
Bearing3_1,266,0.10484824595979503,0.20740025142990995
Bearing3_1,267,0.10524241229798975,0.21152632878611125
Bearing3_1,268,0.10563657863618447,0.17382184550276258
Bearing3_1,269,0.10603074497437918,0.14880809275671614
Bearing3_1,270,0.10642491131257391,0.06451377452592161
Bearing3_1,271,0.10681907765076862,0.0026968741451328325
Bearing3_1,272,0.10721324398896334,0.0003212709792361934
Bearing3_1,273,0.10760741032715807,-0.016585548485643708
Bearing3_1,274,0.10800157666535277,-0.0009776715705283657
Bearing3_1,275,0.1083957430035475,0.031586320409899574
Bearing3_1,276,0.10878990934174222,0.047550531183842455
Bearing3_1,277,0.10918407567993693,0.08537239149386798
Bearing3_1,278,0.10957824201813166,0.1417421663259725
Bearing3_1,279,0.10997240835632636,0.16426474933392202
Bearing3_1,280,0.11036657469452109,0.2536533558604003
Bearing3_1,281,0.11076074103271581,0.3037411084158178
Bearing3_1,282,0.11115490737091052,0.2929600222537445
Bearing3_1,283,0.11154907370910525,0.3219270864826084
Bearing3_1,284,0.11194324004729996,0.29847292598693187
Bearing3_1,285,0.11233740638549468,0.2815832796243677
Bearing3_1,286,0.1127315727236894,0.26032049418950765
Bearing3_1,287,0.11312573906188411,0.225129214089037
Bearing3_1,288,0.11351990540007884,0.17366815657330273
Bearing3_1,289,0.11391407173827355,0.18110714776357933
Bearing3_1,290,0.11430823807646827,0.19009239532997216
Bearing3_1,291,0.11470240441466299,0.17254360393009255
Bearing3_1,292,0.1150965707528577,0.1664705330505692
Bearing3_1,293,0.11549073709105243,0.1245553400937079
Bearing3_1,294,0.11588490342924715,0.09073868386424659
Bearing3_1,295,0.11627906976744186,0.11195132367078242
Bearing3_1,296,0.11667323610563658,0.14251482390716594
Bearing3_1,297,0.11706740244383129,0.18033420348470305
Bearing3_1,298,0.11746156878202602,0.22552768630193293
Bearing3_1,299,0.11785573512022074,0.23731364682592035
Bearing3_1,300,0.11824990145841545,0.22730424081242143
Bearing3_1,301,0.11864406779661017,0.2271694983834383
Bearing3_1,302,0.11903823413480488,0.21262227311181703
Bearing3_1,303,0.1194324004729996,0.22076434442290416
Bearing3_1,304,0.11982656681119433,0.2442758831156857
Bearing3_1,305,0.12022073314938904,0.19670101786851651
Bearing3_1,306,0.12061489948758376,0.1375202170492255
Bearing3_1,307,0.12100906582577847,0.13696808848710865
Bearing3_1,308,0.1214032321639732,0.12317888687849392
Bearing3_1,309,0.12179739850216792,0.1303567562306302
Bearing3_1,310,0.12219156484036263,0.14779223467764746
Bearing3_1,311,0.12258573117855735,0.15137808282963033
Bearing3_1,312,0.12297989751675206,0.16004671604947063
Bearing3_1,313,0.12337406385494679,0.15375856231241694
Bearing3_1,314,0.12376823019314151,0.10659545323810973
Bearing3_1,315,0.12416239653133622,0.10684009397093519
Bearing3_1,316,0.12455656286953094,0.10825247499487196
Bearing3_1,317,0.12495072920772567,0.05004078547400701
Bearing3_1,318,0.12534489554592038,-0.016650223478517006
Bearing3_1,319,0.1257390618841151,-0.11546601213995411
Bearing3_1,320,0.12613322822230982,-0.1906205820102927
Bearing3_1,321,0.12652739456050452,-0.19959256294936395
Bearing3_1,322,0.12692156089869924,-0.18733825373146024
Bearing3_1,323,0.12731572723689397,-0.14226895244725632
Bearing3_1,324,0.1277098935750887,-0.05858463183667105
Bearing3_1,325,0.1281040599132834,-0.010916580214513593
Bearing3_1,326,0.12849822625147814,0.03641118871439507
Bearing3_1,327,0.12889239258967283,0.09351203738808292
Bearing3_1,328,0.12928655892786756,0.1720099924520499
Bearing3_1,329,0.12968072526606228,0.24329401987689003
Bearing3_1,330,0.130074891604257,0.3055808164045567
Bearing3_1,331,0.13046905794245173,0.34394168873308684
Bearing3_1,332,0.13086322428064642,0.3746196382175168
Bearing3_1,333,0.13125739061884115,0.36442719303133886
Bearing3_1,334,0.13165155695703587,0.33863566892810243
Bearing3_1,335,0.1320457232952306,0.33206986216758505
Bearing3_1,336,0.13243988963342532,0.301393123023106
Bearing3_1,337,0.13283405597162,0.2796528912320481
Bearing3_1,338,0.13322822230981474,0.27506191486522036
Bearing3_1,339,0.13362238864800946,0.28407293266243794
Bearing3_1,340,0.13401655498620418,0.28513199545738815
Bearing3_1,341,0.1344107213243989,0.2552777384343377
Bearing3_1,342,0.1348048876625936,0.24572327022699084
Bearing3_1,343,0.13519905400078833,0.2342361376629532
Bearing3_1,344,0.13559322033898305,0.24117897459619067
Bearing3_1,345,0.13598738667717777,0.2235070995078964
Bearing3_1,346,0.1363815530153725,0.2471415985457112
Bearing3_1,347,0.1367757193535672,0.2579855189706932
Bearing3_1,348,0.13716988569176192,0.2821339085044148
Bearing3_1,349,0.13756405202995664,0.27952177937190037
Bearing3_1,350,0.13795821836815136,0.2916333550964926
Bearing3_1,351,0.1383523847063461,0.3178094026284171
Bearing3_1,352,0.13874655104454078,0.30549109923476864
Bearing3_1,353,0.1391407173827355,0.3161235288296462
Bearing3_1,354,0.13953488372093023,0.33118438132138384
Bearing3_1,355,0.13992905005912495,0.362461900168651
Bearing3_1,356,0.14032321639731968,0.37516536635252046
Bearing3_1,357,0.14071738273551437,0.3966392002721476
Bearing3_1,358,0.1411115490737091,0.3892544435250693
Bearing3_1,359,0.14150571541190382,0.41571249398733123
Bearing3_1,360,0.14189988175009854,0.4291460997578799
Bearing3_1,361,0.14229404808829327,0.43785295239983923
Bearing3_1,362,0.142688214426488,0.46392493270606233
Bearing3_1,363,0.1430823807646827,0.4381939691635216
Bearing3_1,364,0.1434765471028774,0.4686319375082573
Bearing3_1,365,0.14387071344107213,0.4505036966388686
Bearing3_1,366,0.14426487977926686,0.42478114265400835
Bearing3_1,367,0.14465904611746158,0.4514732402004243
Bearing3_1,368,0.14505321245565628,0.4555160506728768
Bearing3_1,369,0.145447378793851,0.413353651489398
Bearing3_1,370,0.14584154513204572,0.43337341953524094
Bearing3_1,371,0.14623571147024045,0.44863164133214334
Bearing3_1,372,0.14662987780843517,0.4280762253138448
Bearing3_1,373,0.14702404414662987,0.4764959386449649
Bearing3_1,374,0.1474182104848246,0.45899277765638297
Bearing3_1,375,0.14781237682301931,0.48724092387484996
Bearing3_1,376,0.14820654316121404,0.5354679130100465
Bearing3_1,377,0.14860070949940876,0.5085191326578792
Bearing3_1,378,0.14899487583760346,0.5061606297393348
Bearing3_1,379,0.14938904217579818,0.5546593762811581
Bearing3_1,380,0.1497832085139929,0.5321275225962332
Bearing3_1,381,0.15017737485218763,0.5026989066893923
Bearing3_1,382,0.15057154119038235,0.5352989163877091
Bearing3_1,383,0.15096570752857705,0.5278308210486321
Bearing3_1,384,0.15135987386677177,0.4778913060321172
Bearing3_1,385,0.1517540402049665,0.46404970586639427
Bearing3_1,386,0.15214820654316122,0.4576541254803372
Bearing3_1,387,0.15254237288135594,0.4902021301018887
Bearing3_1,388,0.15293653921955064,0.5012938238007625
Bearing3_1,389,0.15333070555774536,0.4965969127195177
Bearing3_1,390,0.15372487189594009,0.5126380498324938
Bearing3_1,391,0.1541190382341348,0.49297786014665396
Bearing3_1,392,0.15451320457232953,0.49506641113070293
Bearing3_1,393,0.15490737091052423,0.5083489117968515
Bearing3_1,394,0.15530153724871895,0.5466484114677901
Bearing3_1,395,0.15569570358691368,0.5617644424696548
Bearing3_1,396,0.1560898699251084,0.5819986712073104
Bearing3_1,397,0.15648403626330312,0.5934510403188271
Bearing3_1,398,0.15687820260149785,0.6155997362376923
Bearing3_1,399,0.15727236893969254,0.6049441155205938
Bearing3_1,400,0.15766653527788727,0.6224009768496876
Bearing3_1,401,0.158060701616082,0.6881059556467217
Bearing3_1,402,0.1584548679542767,0.7162943368082054
Bearing3_1,403,0.15884903429247144,0.6621712675965465
Bearing3_1,404,0.15924320063066613,0.6629634636673526
Bearing3_1,405,0.15963736696886086,0.6486692057137543
Bearing3_1,406,0.16003153330705558,0.6425964667824473
Bearing3_1,407,0.1604256996452503,0.596667768132993
Bearing3_1,408,0.16081986598344503,0.5369341345632337
Bearing3_1,409,0.16121403232163972,0.5484255135403038
Bearing3_1,410,0.16160819865983445,0.5506929312869369
Bearing3_1,411,0.16200236499802917,0.5341062207492803
Bearing3_1,412,0.1623965313362239,0.4947654256951514
Bearing3_1,413,0.16279069767441862,0.5679460353059178
Bearing3_1,414,0.1631848640126133,0.6206269688185098
Bearing3_1,415,0.16357903035080804,0.6655870638682996
Bearing3_1,416,0.16397319668900276,0.6851085428061717
Bearing3_1,417,0.16436736302719748,0.7407978266458103
Bearing3_1,418,0.1647615293653922,0.8000428756908752
Bearing3_1,419,0.1651556957035869,0.8484128608490874
Bearing3_1,420,0.16554986204178163,0.8203905837755731
Bearing3_1,421,0.16594402837997635,0.8365740526428395
Bearing3_1,422,0.16633819471817107,0.8663484522369238
Bearing3_1,423,0.1667323610563658,0.8661571132156116
Bearing3_1,424,0.1671265273945605,0.85540946191352
Bearing3_1,425,0.16752069373275522,0.8504022342037254
Bearing3_1,426,0.16791486007094994,0.8558547531362892
Bearing3_1,427,0.16830902640914466,0.8505109087350172
Bearing3_1,428,0.1687031927473394,0.8644303051234455
Bearing3_1,429,0.16909735908553408,0.8631587362064863
Bearing3_1,430,0.1694915254237288,0.9099921089287364
Bearing3_1,431,0.16988569176192353,0.9496313312500956
Bearing3_1,432,0.17027985810011825,0.9760027018187627
Bearing3_1,433,0.17067402443831298,0.9890314921227432
Bearing3_1,434,0.17106819077650767,0.9744973987688315
Bearing3_1,435,0.1714623571147024,0.9990678102273588
Bearing3_1,436,0.17185652345289712,1.0113658312962275
Bearing3_1,437,0.17225068979109184,1.018397061544018
Bearing3_1,438,0.17264485612928657,1.0470350419864107
Bearing3_1,439,0.1730390224674813,1.0309484246751737
Bearing3_1,440,0.173433188805676,1.0508779890078783
Bearing3_1,441,0.1738273551438707,1.025575500000977
Bearing3_1,442,0.17422152148206543,1.0282925852124944
Bearing3_1,443,0.17461568782026016,1.0043395721466715
Bearing3_1,444,0.17500985415845488,1.0540881728527896
Bearing3_1,445,0.17540402049664958,1.0169791712500769
Bearing3_1,446,0.1757981868348443,1.0271379574181823
Bearing3_1,447,0.17619235317303902,1.0355078764954846
Bearing3_1,448,0.17658651951123375,1.0237592490928067
Bearing3_1,449,0.17698068584942847,1.06218889955053
Bearing3_1,450,0.17737485218762317,1.0513927702070607
Bearing3_1,451,0.1777690185258179,1.0824059231679397
Bearing3_1,452,0.1781631848640126,1.0673475281384075
Bearing3_1,453,0.17855735120220734,1.104942553861528
Bearing3_1,454,0.17895151754040206,1.1082227985081734
Bearing3_1,455,0.17934568387859676,1.1225787668207836
Bearing3_1,456,0.17973985021679148,1.1107068564714466
Bearing3_1,457,0.1801340165549862,1.1114586210452786
Bearing3_1,458,0.18052818289318093,1.1109777090432833
Bearing3_1,459,0.18092234923137565,1.0915012254556302
Bearing3_1,460,0.18131651556957035,1.1104443231159766
Bearing3_1,461,0.18171068190776507,1.0988663376148495
Bearing3_1,462,0.1821048482459598,1.0790737242118464
Bearing3_1,463,0.18249901458415452,1.0511682146416648
Bearing3_1,464,0.18289318092234924,1.0383944989584801
Bearing3_1,465,0.18328734726054394,1.0712191952913057
Bearing3_1,466,0.18368151359873866,1.0872965260197374
Bearing3_1,467,0.18407567993693338,1.1020871148101488
Bearing3_1,468,0.1844698462751281,1.1052708828339626
Bearing3_1,469,0.18486401261332283,1.114269330994919
Bearing3_1,470,0.18525817895151753,1.101255431460886
Bearing3_1,471,0.18565234528971225,1.062283847892464
Bearing3_1,472,0.18604651162790697,1.0721307395135806
Bearing3_1,473,0.1864406779661017,1.098930332673973
Bearing3_1,474,0.18683484430429642,1.1016704266400483
Bearing3_1,475,0.18722901064249114,1.0988044173549474
Bearing3_1,476,0.18762317698068584,1.0854631564615183
Bearing3_1,477,0.18801734331888056,1.0618315645705656
Bearing3_1,478,0.1884115096570753,1.0296665834134051
Bearing3_1,479,0.18880567599527,1.002549848465503
Bearing3_1,480,0.18919984233346474,0.9832207802080394
Bearing3_1,481,0.18959400867165943,0.9909210152893626
Bearing3_1,482,0.18998817500985415,0.973504866267356
Bearing3_1,483,0.19038234134804888,0.9267794204978047
Bearing3_1,484,0.1907765076862436,0.8957069357187579
Bearing3_1,485,0.19117067402443833,0.8733326006774949
Bearing3_1,486,0.19156484036263302,0.8292219097367456
Bearing3_1,487,0.19195900670082774,0.8155668696320323
Bearing3_1,488,0.19235317303902247,0.8309854177581721
Bearing3_1,489,0.1927473393772172,0.8360946143921038
Bearing3_1,490,0.19314150571541192,0.817967258599227
Bearing3_1,491,0.1935356720536066,0.8026691746611242
Bearing3_1,492,0.19392983839180133,0.8028581528339224
Bearing3_1,493,0.19432400472999606,0.8302059177247371
Bearing3_1,494,0.19471817106819078,0.8363152240935644
Bearing3_1,495,0.1951123374063855,0.8324460514196937
Bearing3_1,496,0.1955065037445802,0.8515313884372231
